Algorithm,n_clusters,fuzziness,rho,Repetition,ARI,NMI,DBI,Silhouette,CHS,Predicted k,Time
"FuzzyCMeans(n_clusters=7, fuzziness=6, rho=0.9)_2",7,6.0,0.9,2,0.07736070290577539,0.15561982117738166,1.8689391664041761,0.14907064070802423,19.6439686355506,7,0.01748490333557129
"FuzzyCMeans(n_clusters=7, fuzziness=6, rho=0.9)_3",7,6.0,0.9,3,0.06986201889157051,0.10453705100595909,1.794988008315038,0.17462254929240398,19.654726349688634,7,0.0257720947265625
"FuzzyCMeans(n_clusters=7, fuzziness=6, rho=0.9)_4",7,6.0,0.9,4,0.04320116837551394,0.14715735105050207,1.7891121652372937,0.15406521095240644,19.528342772889346,7,0.024320125579833984
"FuzzyCMeans(n_clusters=7, fuzziness=6, rho=0.9)_5",7,6.0,0.9,5,0.07056790471610323,0.1441941420303537,2.001452274237294,0.16161321860589253,19.298717663237134,7,0.022289514541625977
"FuzzyCMeans(n_clusters=7, fuzziness=6, rho=0.9)_6",7,6.0,0.9,6,0.059085387678638815,0.15401803120305146,1.762836487504259,0.1393572703931506,19.207034729827615,7,0.01654529571533203
"FuzzyCMeans(n_clusters=7, fuzziness=6, rho=0.9)_7",7,6.0,0.9,7,0.039459780184383994,0.1049911274446637,1.8330291519769075,0.1582389389602674,19.177718023293146,7,0.010781288146972656
"FuzzyCMeans(n_clusters=7, fuzziness=6, rho=0.9)_8",7,6.0,0.9,8,0.03993209436920784,0.10679431651384205,1.915781046797836,0.1592151382253486,19.0310733658846,7,0.02867436408996582
"FuzzyCMeans(n_clusters=7, fuzziness=6, rho=0.9)_9",7,6.0,0.9,9,0.05009424706240487,0.1123019192878701,1.8307318968251434,0.1730513692264625,19.14462064004806,7,0.018745899200439453
"FuzzyCMeans(n_clusters=7, fuzziness=7, rho=0.5)_0",7,7.0,0.5,0,0.07439869572695884,0.11814809339026489,1.9272419095744466,0.1661761485428231,18.615324061890828,7,0.022671222686767578
"FuzzyCMeans(n_clusters=7, fuzziness=7, rho=0.5)_1",7,7.0,0.5,1,0.06538640407951474,0.12422740181124418,1.8147415212120586,0.16424074864059607,19.510560666385206,7,0.016547441482543945
"FuzzyCMeans(n_clusters=7, fuzziness=7, rho=0.5)_2",7,7.0,0.5,2,0.06200882345902941,0.14017342419910017,1.857669908356135,0.15272896554527587,19.660661191203715,7,0.0226898193359375
"FuzzyCMeans(n_clusters=7, fuzziness=7, rho=0.5)_3",7,7.0,0.5,3,0.08709905383717867,0.14633465543929028,1.825351150596004,0.14158408826693422,18.521652681010977,7,0.03284573554992676
"FuzzyCMeans(n_clusters=7, fuzziness=7, rho=0.5)_4",7,7.0,0.5,4,0.04138993268581913,0.13554271891219166,1.8816316020370023,0.15593828985896255,19.347562545964156,7,0.059526920318603516
"FuzzyCMeans(n_clusters=7, fuzziness=7, rho=0.5)_5",7,7.0,0.5,5,0.030655755162486215,0.11639684200975901,1.8461373650988118,0.14899544790232783,18.81196421430481,7,0.03347659111022949
"FuzzyCMeans(n_clusters=7, fuzziness=7, rho=0.5)_6",7,7.0,0.5,6,0.04732543783956706,0.11176342505093839,1.813440612183052,0.12638998645121582,18.272949808444107,7,0.042743682861328125
"FuzzyCMeans(n_clusters=7, fuzziness=7, rho=0.5)_7",7,7.0,0.5,7,0.028112767039378116,0.10430703121555945,1.7473622113721776,0.1584445374097195,19.85595243272342,7,0.02402353286743164
"FuzzyCMeans(n_clusters=7, fuzziness=7, rho=0.5)_8",7,7.0,0.5,8,0.054522371586245934,0.11040055531999686,2.052498520127919,0.14417213079014143,17.89168152439599,7,0.032054901123046875
"FuzzyCMeans(n_clusters=7, fuzziness=7, rho=0.5)_9",7,7.0,0.5,9,0.06235151353509234,0.10588015764575362,1.8810125260005373,0.1514693732234892,18.22894141575066,7,0.026597261428833008
"FuzzyCMeans(n_clusters=7, fuzziness=7, rho=0.7)_0",7,7.0,0.7,0,0.06498541879303109,0.15152829732456005,1.814035902316352,0.1352695359667458,18.842505534602868,7,0.034442901611328125
"FuzzyCMeans(n_clusters=7, fuzziness=7, rho=0.7)_1",7,7.0,0.7,1,0.08258604020713092,0.14574128238192036,1.8498192471257195,0.17795480724809226,20.184587220485756,7,0.02330923080444336
"FuzzyCMeans(n_clusters=7, fuzziness=7, rho=0.7)_2",7,7.0,0.7,2,0.05872193947266455,0.11906994466664163,1.830902733732745,0.16276634396155315,19.368265803919684,7,0.03679823875427246
"FuzzyCMeans(n_clusters=7, fuzziness=7, rho=0.7)_3",7,7.0,0.7,3,0.05975959768442792,0.1293397024897507,1.823594334175371,0.1685840625559899,20.318922414321452,7,0.029796123504638672
"FuzzyCMeans(n_clusters=7, fuzziness=7, rho=0.7)_4",7,7.0,0.7,4,0.10739316531812457,0.1473347249624499,1.8772701004436492,0.17951846706572216,19.103791925562437,7,0.02443718910217285
"FuzzyCMeans(n_clusters=7, fuzziness=7, rho=0.7)_5",7,7.0,0.7,5,0.0734591105622859,0.15999609931679412,1.7976064229483046,0.16911365220689334,20.518664333990383,7,0.04379105567932129
"FuzzyCMeans(n_clusters=7, fuzziness=7, rho=0.7)_6",7,7.0,0.7,6,0.04600496071638072,0.08921108262181318,1.8449207563127445,0.15149021905358304,19.315357625815796,7,0.028499364852905273
"FuzzyCMeans(n_clusters=7, fuzziness=7, rho=0.7)_7",7,7.0,0.7,7,0.05869873344985004,0.12337543795094157,1.960454571720031,0.1518067116796775,18.900767622768537,7,0.015625953674316406
"FuzzyCMeans(n_clusters=7, fuzziness=7, rho=0.7)_8",7,7.0,0.7,8,0.046940751741993136,0.11252028486195328,1.8596807404360993,0.1450267699388367,19.306147745833698,7,0.03128457069396973
"FuzzyCMeans(n_clusters=7, fuzziness=7, rho=0.7)_9",7,7.0,0.7,9,0.05999688610818786,0.11973783919097135,1.8348213893836622,0.16237044732105738,20.11227831009622,7,0.01564335823059082
"FuzzyCMeans(n_clusters=7, fuzziness=7, rho=0.9)_0",7,7.0,0.9,0,0.05317807837197319,0.12403932443162774,1.7970009453371358,0.15146384653491468,19.513317509733017,7,0.016951322555541992
"FuzzyCMeans(n_clusters=7, fuzziness=7, rho=0.9)_1",7,7.0,0.9,1,0.060901062863864555,0.12091851278941293,1.873622089979849,0.15750141991878255,19.751501552925575,7,0.02189016342163086
"FuzzyCMeans(n_clusters=7, fuzziness=7, rho=0.9)_2",7,7.0,0.9,2,0.07158659948576716,0.09735935181941964,1.8344843152989985,0.17359216996373394,19.419073601644577,7,0.0156404972076416
"FuzzyCMeans(n_clusters=7, fuzziness=7, rho=0.9)_3",7,7.0,0.9,3,0.06001854958216578,0.12225254902370693,1.8044086178986145,0.15112928236095413,19.661041223792253,7,0.01560068130493164
"FuzzyCMeans(n_clusters=7, fuzziness=7, rho=0.9)_4",7,7.0,0.9,4,0.06503993161955492,0.1387222689856423,1.785311810343526,0.16654776061359464,19.129652953694432,7,0.015660762786865234
"FuzzyCMeans(n_clusters=7, fuzziness=7, rho=0.9)_5",7,7.0,0.9,5,0.012025544004205484,0.11020930720591704,1.7618454302355193,0.1417227941600616,16.77539447697728,7,0.06210899353027344
"FuzzyCMeans(n_clusters=7, fuzziness=7, rho=0.9)_6",7,7.0,0.9,6,0.09968034603825977,0.12464995989183317,1.9051833031483443,0.17553473302101955,18.71918760062119,7,0.025690078735351562
"FuzzyCMeans(n_clusters=7, fuzziness=7, rho=0.9)_7",7,7.0,0.9,7,0.1308987413661116,0.17870785358042823,1.8025809770730814,0.15394070000166793,18.027134485695854,7,0.02888321876525879
"FuzzyCMeans(n_clusters=7, fuzziness=7, rho=0.9)_8",7,7.0,0.9,8,0.05653274238182508,0.12567508609682068,1.772584443660352,0.178713948869644,20.047992825619698,7,0.03533363342285156
"FuzzyCMeans(n_clusters=7, fuzziness=7, rho=0.9)_9",7,7.0,0.9,9,0.0632855535006867,0.10275949926355045,1.8869197258192423,0.15837466421413815,18.0639249439974,7,0.013544797897338867
"FuzzyCMeans(n_clusters=7, fuzziness=9, rho=0.5)_0",7,9.0,0.5,0,0.0633668631790611,0.13516232911243511,1.8617127406743446,0.14001165980192112,18.888503977073878,7,0.01818394660949707
"FuzzyCMeans(n_clusters=7, fuzziness=9, rho=0.5)_1",7,9.0,0.5,1,0.07224184113514143,0.11221555116641894,1.870975481040282,0.14252675734681597,18.655239355734242,7,0.008049249649047852
"FuzzyCMeans(n_clusters=7, fuzziness=9, rho=0.5)_2",7,9.0,0.5,2,0.04942710159047614,0.09074035449726313,1.8874624113342917,0.17235434205401767,19.482337159182535,7,0.015610218048095703
"FuzzyCMeans(n_clusters=7, fuzziness=9, rho=0.5)_3",7,9.0,0.5,3,0.07382000340425424,0.13883205332941245,1.8428576045493859,0.17398876725124474,19.964566098793746,7,0.0312497615814209
"FuzzyCMeans(n_clusters=7, fuzziness=9, rho=0.5)_4",7,9.0,0.5,4,0.03633154747855698,0.10190705092680834,1.8666217335772803,0.13191840120145046,18.242041751505983,7,0.014514923095703125
"FuzzyCMeans(n_clusters=7, fuzziness=9, rho=0.5)_5",7,9.0,0.5,5,0.0536315611621136,0.09226524849189716,1.7842975593376695,0.15200982092189042,19.541576296672602,7,0.02671647071838379
"FuzzyCMeans(n_clusters=7, fuzziness=9, rho=0.5)_6",7,9.0,0.5,6,0.06498614986612838,0.12996503991724867,1.8063553131916452,0.1531539553651277,19.88359283104713,7,0.03315544128417969
"FuzzyCMeans(n_clusters=7, fuzziness=9, rho=0.5)_7",7,9.0,0.5,7,0.06261265394805095,0.1191382949946006,1.8887105718981818,0.16019176220238884,18.94513594779019,7,0.04428434371948242
"FuzzyCMeans(n_clusters=7, fuzziness=9, rho=0.5)_8",7,9.0,0.5,8,0.0420097758247357,0.08573771502850057,1.8115078380439749,0.15038694697745325,19.333463457217718,7,0.022792816162109375
"FuzzyCMeans(n_clusters=7, fuzziness=9, rho=0.5)_9",7,9.0,0.5,9,0.049821338465810945,0.14637253339747736,1.918943345128906,0.15357192959565294,19.05003926245982,7,0.0430912971496582
"FuzzyCMeans(n_clusters=7, fuzziness=9, rho=0.7)_0",7,9.0,0.7,0,0.05424351770038867,0.12299558299510462,1.8026769438239783,0.14863118654778443,19.551697726193243,7,0.024054288864135742
"FuzzyCMeans(n_clusters=7, fuzziness=9, rho=0.7)_1",7,9.0,0.7,1,0.06352037443232336,0.11159632395543659,1.8536904303838444,0.12797620267117238,17.99062347991398,7,0.026885032653808594
"FuzzyCMeans(n_clusters=7, fuzziness=9, rho=0.7)_2",7,9.0,0.7,2,0.08126673102368362,0.13347222849670942,1.8417302581365511,0.14864723551566705,19.09562978399678,7,0.03550434112548828
"FuzzyCMeans(n_clusters=7, fuzziness=9, rho=0.7)_3",7,9.0,0.7,3,0.05232916074468926,0.12095763013165826,1.768191445610329,0.17761211983026753,20.09332171727858,7,0.02746748924255371
"FuzzyCMeans(n_clusters=7, fuzziness=9, rho=0.7)_4",7,9.0,0.7,4,0.07374624047704559,0.15896298148571122,1.7563767444417573,0.1397492119437044,18.740381343519086,7,0.022427797317504883
"FuzzyCMeans(n_clusters=7, fuzziness=9, rho=0.7)_5",7,9.0,0.7,5,0.04431580179259032,0.12874309398922162,1.8944784192117778,0.14307171042943345,18.63336806931088,7,0.03769183158874512
"FuzzyCMeans(n_clusters=7, fuzziness=9, rho=0.7)_6",7,9.0,0.7,6,0.07010810570723155,0.132513190412441,1.9994827563327304,0.1645897982409117,18.777211692783265,7,0.02264690399169922
"FuzzyCMeans(n_clusters=7, fuzziness=9, rho=0.7)_7",7,9.0,0.7,7,0.06378310720858521,0.13841211709985488,1.9107639731179742,0.15384946707231875,18.07601145480794,7,0.022428512573242188
"FuzzyCMeans(n_clusters=7, fuzziness=9, rho=0.7)_8",7,9.0,0.7,8,0.015514430664461882,0.09122830808840081,1.8593766597111188,0.1444020795077735,18.855074955361655,7,0.012353181838989258
"FuzzyCMeans(n_clusters=7, fuzziness=9, rho=0.7)_9",7,9.0,0.7,9,0.04860124579809608,0.10914284274031096,1.853620517976671,0.13878770358051337,18.82986335761917,7,0.033414602279663086
"FuzzyCMeans(n_clusters=7, fuzziness=9, rho=0.9)_0",7,9.0,0.9,0,0.05707277422135028,0.12380466905925831,1.8220862481350504,0.16620627190297996,20.269983404363334,7,0.04375886917114258
"FuzzyCMeans(n_clusters=7, fuzziness=9, rho=0.9)_1",7,9.0,0.9,1,0.061731411487562206,0.12335858909792415,1.8917753762488243,0.15472409439622586,17.420361894484113,7,0.02854323387145996
"FuzzyCMeans(n_clusters=7, fuzziness=9, rho=0.9)_2",7,9.0,0.9,2,0.04226103096951787,0.10802613597860138,1.8324763713676355,0.166994685341486,19.127401528137675,7,0.039113759994506836
"FuzzyCMeans(n_clusters=7, fuzziness=9, rho=0.9)_3",7,9.0,0.9,3,0.06180118427728352,0.14085124968144058,1.825220154427914,0.1640990955310104,20.174261063898925,7,0.03250527381896973
"FuzzyCMeans(n_clusters=7, fuzziness=9, rho=0.9)_4",7,9.0,0.9,4,0.039850367669784025,0.09650999017825315,1.7410738531625107,0.1377883076162325,17.878942119237703,7,0.01657843589782715
"FuzzyCMeans(n_clusters=7, fuzziness=9, rho=0.9)_5",7,9.0,0.9,5,0.04301875908253923,0.08247412424790602,1.835181495836024,0.15148063375811474,19.431557237141835,7,0.029928207397460938
"FuzzyCMeans(n_clusters=7, fuzziness=9, rho=0.9)_6",7,9.0,0.9,6,0.06664348741488078,0.1431277805346935,1.7590794308254496,0.14002008516224748,18.713556911762566,7,0.025895118713378906
"FuzzyCMeans(n_clusters=7, fuzziness=9, rho=0.9)_7",7,9.0,0.9,7,0.05134602494649408,0.11641214982536953,1.854193714407973,0.14674563732108908,19.466600957684406,7,0.02947068214416504
"FuzzyCMeans(n_clusters=7, fuzziness=9, rho=0.9)_8",7,9.0,0.9,8,0.06251976430113379,0.13384598506493325,1.9620591573056942,0.1597811821304562,18.122125118536974,7,0.07217741012573242
"FuzzyCMeans(n_clusters=7, fuzziness=9, rho=0.9)_9",7,9.0,0.9,9,0.03997043151374916,0.11102608597294972,1.8231440658535012,0.13711800801530827,18.997539253788943,7,0.025240659713745117
"FuzzyCMeans(n_clusters=9, fuzziness=1.5, rho=0.5)_0",9,1.5,0.5,0,0.03754416642139796,0.1041846864083307,1.8708588725984585,0.15712940804216022,16.772269561013008,9,0.005677700042724609
"FuzzyCMeans(n_clusters=9, fuzziness=1.5, rho=0.5)_1",9,1.5,0.5,1,0.04646556155602408,0.11860958006151086,1.917244666406877,0.14095449082465605,15.637632432498055,9,0.004643440246582031
"FuzzyCMeans(n_clusters=9, fuzziness=1.5, rho=0.5)_2",9,1.5,0.5,2,0.02955922931522175,0.09715721621101928,1.7811846901189539,0.15624796410788785,16.183016093952503,9,0.017679691314697266
"FuzzyCMeans(n_clusters=9, fuzziness=1.5, rho=0.5)_3",9,1.5,0.5,3,0.04229253792947979,0.13162787251925195,1.7757552812501762,0.15865173668367177,17.125715517665718,9,0.010783195495605469
"FuzzyCMeans(n_clusters=9, fuzziness=1.5, rho=0.5)_4",9,1.5,0.5,4,0.045713280362622434,0.10886572739143369,1.8914534191500816,0.14731810957744515,16.784901052349653,9,0.0030329227447509766
"FuzzyCMeans(n_clusters=9, fuzziness=1.5, rho=0.5)_5",9,1.5,0.5,5,0.06459424851898841,0.1299906098176803,1.9710637517633804,0.15737773910345848,15.648552222425813,9,0.006934642791748047
"FuzzyCMeans(n_clusters=9, fuzziness=1.5, rho=0.5)_6",9,1.5,0.5,6,0.04630702108752104,0.11411051984983037,1.8539599567879135,0.10926213531812944,14.408721215681155,9,0.0
"FuzzyCMeans(n_clusters=9, fuzziness=1.5, rho=0.5)_7",9,1.5,0.5,7,0.04547441414112903,0.12837372507131076,1.882374628298252,0.1608342488600075,16.876842699872814,9,0.008197307586669922
"FuzzyCMeans(n_clusters=9, fuzziness=1.5, rho=0.5)_8",9,1.5,0.5,8,0.08079388642496653,0.11294233980262904,1.9397103624408436,0.14513642583475708,13.743557799821307,9,0.016704082489013672
"FuzzyCMeans(n_clusters=9, fuzziness=1.5, rho=0.5)_9",9,1.5,0.5,9,0.059402402372684286,0.1261748366473733,1.882925732611913,0.1582732196959727,16.51495112274239,9,0.005011081695556641
"FuzzyCMeans(n_clusters=9, fuzziness=1.5, rho=0.7)_0",9,1.5,0.7,0,0.03528740385716603,0.10905858856563777,1.9689274274335564,0.14930428703432957,16.078269861673874,9,0.012511730194091797
"FuzzyCMeans(n_clusters=9, fuzziness=1.5, rho=0.7)_1",9,1.5,0.7,1,0.0512173731354509,0.1320480586866026,1.831870906733879,0.15657540930783864,17.316793944309893,9,0.017018556594848633
"FuzzyCMeans(n_clusters=9, fuzziness=1.5, rho=0.7)_2",9,1.5,0.7,2,0.06286036372517569,0.14168446982698443,1.7560510082128677,0.1652956913632486,16.85857711761466,9,0.0
"FuzzyCMeans(n_clusters=9, fuzziness=1.5, rho=0.7)_3",9,1.5,0.7,3,0.059488153142451566,0.10945056313121966,1.8435885786598627,0.16567739820495236,16.845348914534913,9,0.015619277954101562
"FuzzyCMeans(n_clusters=9, fuzziness=1.5, rho=0.7)_4",9,1.5,0.7,4,0.03741137609609425,0.10491240848343612,1.8732521095031285,0.1547430741517099,16.344085068003054,9,0.009356260299682617
"FuzzyCMeans(n_clusters=9, fuzziness=1.5, rho=0.7)_5",9,1.5,0.7,5,0.04241148092310691,0.10198554718314494,1.7887070288366695,0.15732877853544,17.141655546866822,9,0.011295080184936523
"FuzzyCMeans(n_clusters=9, fuzziness=1.5, rho=0.7)_6",9,1.5,0.7,6,0.061983864077320074,0.14910514366438146,1.8760224300294048,0.15739979561214967,16.50683161908826,9,0.017138957977294922
"FuzzyCMeans(n_clusters=9, fuzziness=1.5, rho=0.7)_7",9,1.5,0.7,7,0.04623041331311482,0.09616632691618618,1.6973117481389979,0.1818885262452913,18.05187087901567,9,0.012102127075195312
"FuzzyCMeans(n_clusters=9, fuzziness=1.5, rho=0.7)_8",9,1.5,0.7,8,0.0518472234688171,0.13035743047861983,1.8887439879852768,0.14182453503628184,17.22136449598138,9,0.012521505355834961
"FuzzyCMeans(n_clusters=9, fuzziness=1.5, rho=0.7)_9",9,1.5,0.7,9,0.049874430741855824,0.11617274948433748,1.847679649354785,0.1656786432996426,17.089056250635355,9,0.01069498062133789
"FuzzyCMeans(n_clusters=9, fuzziness=1.5, rho=0.9)_0",9,1.5,0.9,0,0.05893415633099655,0.11901565656002763,1.843572081268452,0.16201368456010729,16.907460506566597,9,0.008016347885131836
"FuzzyCMeans(n_clusters=9, fuzziness=1.5, rho=0.9)_1",9,1.5,0.9,1,0.0422406956105442,0.11861991606184001,1.8131658173494405,0.15112997152929478,16.028249135329073,9,0.011921167373657227
"FuzzyCMeans(n_clusters=9, fuzziness=1.5, rho=0.9)_2",9,1.5,0.9,2,0.057865789650579376,0.13097068623478392,1.8651509136111817,0.13760012323569454,16.776255946723484,9,0.0046880245208740234
"FuzzyCMeans(n_clusters=9, fuzziness=1.5, rho=0.9)_3",9,1.5,0.9,3,0.037656105607087306,0.09628064631138078,1.93298030700387,0.15084687438356886,16.480800730321786,9,0.016133785247802734
"FuzzyCMeans(n_clusters=9, fuzziness=1.5, rho=0.9)_4",9,1.5,0.9,4,0.031202930523153913,0.10542328381031285,1.8186118616741298,0.16001166594222543,16.897727762728657,9,0.00652003288269043
"FuzzyCMeans(n_clusters=9, fuzziness=1.5, rho=0.9)_5",9,1.5,0.9,5,0.09401395493858197,0.13734761577706914,1.846024060796372,0.17904156704920796,16.677787881734233,9,0.015581130981445312
"FuzzyCMeans(n_clusters=9, fuzziness=1.5, rho=0.9)_6",9,1.5,0.9,6,0.044610316337511176,0.12340835958684712,1.8047639720804638,0.1629606196400057,16.938562881604017,9,0.013522624969482422
"FuzzyCMeans(n_clusters=9, fuzziness=1.5, rho=0.9)_7",9,1.5,0.9,7,0.08311030391944953,0.15143835585988366,1.7984228373288849,0.17376598069654048,16.89676931745991,9,0.0
"FuzzyCMeans(n_clusters=9, fuzziness=1.5, rho=0.9)_8",9,1.5,0.9,8,0.04997781376584628,0.132676844570427,1.7669432986604872,0.14886838270220104,16.232751166147235,9,0.01562809944152832
"FuzzyCMeans(n_clusters=9, fuzziness=1.5, rho=0.9)_9",9,1.5,0.9,9,0.050286322658422596,0.13621033278416592,1.8297073246525624,0.1501654953234551,16.54957410303345,9,0.015603780746459961
"FuzzyCMeans(n_clusters=9, fuzziness=2, rho=0.5)_0",9,2.0,0.5,0,0.021811216207875607,0.078413399711297,1.8368304959311372,0.13630740244713843,15.747601661118768,9,0.0
"FuzzyCMeans(n_clusters=9, fuzziness=2, rho=0.5)_1",9,2.0,0.5,1,0.06300991509966054,0.13224551983624605,1.7709768559024486,0.16826959562642704,16.623497783837017,9,0.011014461517333984
"FuzzyCMeans(n_clusters=9, fuzziness=2, rho=0.5)_2",9,2.0,0.5,2,0.04350160871095674,0.14189457995749608,1.7995790903286668,0.13301467965306354,15.695854304238935,9,0.0
"FuzzyCMeans(n_clusters=9, fuzziness=2, rho=0.5)_3",9,2.0,0.5,3,0.0539131703858258,0.0998292016233275,1.860304633351753,0.1492430726197891,15.491088454175719,9,0.0
"FuzzyCMeans(n_clusters=9, fuzziness=2, rho=0.5)_4",9,2.0,0.5,4,0.07918879780213561,0.1346680082683158,1.866677872874342,0.13655445833171057,15.680877390455189,9,0.015621423721313477
"FuzzyCMeans(n_clusters=9, fuzziness=2, rho=0.5)_5",9,2.0,0.5,5,0.07694115275114458,0.14427279970235224,1.859007885468781,0.15418500405200392,16.42577917344716,9,0.006107330322265625
"FuzzyCMeans(n_clusters=9, fuzziness=2, rho=0.5)_6",9,2.0,0.5,6,0.053982592604981554,0.121278855206945,1.7410232222744784,0.17066110389858313,17.958631548515733,9,0.007347822189331055
"FuzzyCMeans(n_clusters=9, fuzziness=2, rho=0.5)_7",9,2.0,0.5,7,0.08005085398867566,0.12469704686327245,2.0155576131680983,0.14546691913265977,14.501825523524463,9,0.010467052459716797
"FuzzyCMeans(n_clusters=9, fuzziness=2, rho=0.5)_8",9,2.0,0.5,8,0.05582495312623644,0.15231369207611486,1.7845571223703287,0.15772905060155953,17.744016365830365,9,0.011509180068969727
"FuzzyCMeans(n_clusters=9, fuzziness=2, rho=0.5)_9",9,2.0,0.5,9,0.02863576416972185,0.11496354902609482,1.8936231197260947,0.145836702263641,15.870068740611623,9,0.016524791717529297
"FuzzyCMeans(n_clusters=9, fuzziness=2, rho=0.7)_0",9,2.0,0.7,0,0.06428264796508987,0.11739671004447698,1.7442316480899385,0.17047987421818725,17.57352601605778,9,0.01752924919128418
"FuzzyCMeans(n_clusters=9, fuzziness=2, rho=0.7)_1",9,2.0,0.7,1,0.06484414315872462,0.13751763144641108,1.892755126742787,0.15410368714563505,15.954882847555002,9,0.01238870620727539
"FuzzyCMeans(n_clusters=9, fuzziness=2, rho=0.7)_2",9,2.0,0.7,2,0.048919475668212246,0.11863264538560135,1.882797075971216,0.16087094202274785,17.33054607030865,9,0.011518716812133789
"FuzzyCMeans(n_clusters=9, fuzziness=2, rho=0.7)_3",9,2.0,0.7,3,0.04600960079447782,0.10799934266341672,1.79014240164379,0.14876916300642537,17.069887516381787,9,0.015648603439331055
"FuzzyCMeans(n_clusters=9, fuzziness=2, rho=0.7)_4",9,2.0,0.7,4,0.059522093807668604,0.14325093390330795,1.9153684230447168,0.14005866467738737,15.752847828459183,9,0.01564311981201172
"FuzzyCMeans(n_clusters=9, fuzziness=2, rho=0.7)_5",9,2.0,0.7,5,0.02969819569231921,0.09776827838078941,1.8939927079568453,0.15899384882970402,16.579155972357654,9,0.0
"FuzzyCMeans(n_clusters=9, fuzziness=2, rho=0.7)_6",9,2.0,0.7,6,0.03395913022729847,0.10415018034504794,1.9237551106136044,0.14632272630826146,15.470634544231011,9,0.01604008674621582
"FuzzyCMeans(n_clusters=9, fuzziness=2, rho=0.7)_7",9,2.0,0.7,7,0.07724777353073804,0.13735983386247244,1.786745479416988,0.16336703874387054,17.568387471876786,9,0.015625
"FuzzyCMeans(n_clusters=9, fuzziness=2, rho=0.7)_8",9,2.0,0.7,8,0.04877388555941217,0.11463385380813011,1.884925864058396,0.14128880770891536,17.060238276885723,9,0.0
"FuzzyCMeans(n_clusters=9, fuzziness=2, rho=0.7)_9",9,2.0,0.7,9,0.08210899183351628,0.1597598949120942,2.0139922043703433,0.14906547949182103,15.985011824968366,9,0.0
"FuzzyCMeans(n_clusters=9, fuzziness=2, rho=0.9)_0",9,2.0,0.9,0,0.04137114916105982,0.1065420259896907,1.7034349590543902,0.15633365824697146,16.89862219377302,9,0.007322549819946289
"FuzzyCMeans(n_clusters=9, fuzziness=2, rho=0.9)_1",9,2.0,0.9,1,0.04103569217751418,0.13171687369464755,1.7531558375450058,0.15642154845170753,17.39950103953798,9,0.0
"FuzzyCMeans(n_clusters=9, fuzziness=2, rho=0.9)_2",9,2.0,0.9,2,0.050770052381247474,0.09976318618438293,1.8663004785804473,0.14891479161124094,16.479588494898252,9,0.004378318786621094
"FuzzyCMeans(n_clusters=9, fuzziness=2, rho=0.9)_3",9,2.0,0.9,3,0.04854129566049969,0.12275520658934919,1.8615818856813762,0.1496303477985897,16.93907645222765,9,0.010874748229980469
"FuzzyCMeans(n_clusters=9, fuzziness=2, rho=0.9)_4",9,2.0,0.9,4,0.052036696859291846,0.14961971313913802,1.8322624382144523,0.14326183328112302,15.987481500614534,9,0.016650676727294922
"FuzzyCMeans(n_clusters=9, fuzziness=2, rho=0.9)_5",9,2.0,0.9,5,0.06329612748319655,0.14421006930152644,1.7882986394522828,0.15027164731681494,17.471254187883197,9,0.0055158138275146484
"FuzzyCMeans(n_clusters=9, fuzziness=2, rho=0.9)_6",9,2.0,0.9,6,0.06120255528615412,0.1132326594261367,1.7951222895192442,0.1605454825087615,16.976046340668542,9,0.011715173721313477
"FuzzyCMeans(n_clusters=9, fuzziness=2, rho=0.9)_7",9,2.0,0.9,7,0.05561481889347342,0.11556064677015725,1.9577508157494412,0.15486715420268463,16.012922526793677,9,0.011318206787109375
"FuzzyCMeans(n_clusters=9, fuzziness=2, rho=0.9)_8",9,2.0,0.9,8,0.06293408786821862,0.13669940028710595,1.836229986853886,0.13474676414849165,15.837711261391147,9,0.0
"FuzzyCMeans(n_clusters=9, fuzziness=2, rho=0.9)_9",9,2.0,0.9,9,0.05157306757913576,0.12642157330437717,1.9757259496409587,0.13462698549292954,16.150224282682846,9,0.0
"FuzzyCMeans(n_clusters=9, fuzziness=3, rho=0.5)_0",9,3.0,0.5,0,0.03789162435036699,0.09954154399977548,1.9729689751527357,0.15121315652473227,16.386849565568607,9,0.0
"FuzzyCMeans(n_clusters=9, fuzziness=3, rho=0.5)_1",9,3.0,0.5,1,0.029508391852948842,0.09127391061567314,1.9233725149083283,0.14237845637285024,16.20549346472731,9,0.015625476837158203
"FuzzyCMeans(n_clusters=9, fuzziness=3, rho=0.5)_2",9,3.0,0.5,2,0.03770422461234269,0.12273509978795576,1.7114906892563024,0.16225894455397172,17.57355694884473,9,0.015643596649169922
"FuzzyCMeans(n_clusters=9, fuzziness=3, rho=0.5)_3",9,3.0,0.5,3,0.036303977602862615,0.1211619388011585,1.980319803138951,0.13511614430060925,15.519329828683182,9,0.015624523162841797
"FuzzyCMeans(n_clusters=9, fuzziness=3, rho=0.5)_4",9,3.0,0.5,4,0.05892896215744024,0.11898950116546585,1.775719769399011,0.17008092272707712,17.43961735893621,9,0.01702141761779785
"FuzzyCMeans(n_clusters=9, fuzziness=3, rho=0.5)_5",9,3.0,0.5,5,0.03755775201468481,0.08864597944232266,1.8836013974851236,0.14993143439905043,16.737811796998006,9,0.010177850723266602
