Algorithm,k,Distance_Metric,Repetition,ARI,NMI,DBI,Silhouette,CHS,Predicted k,Time
"KMeansAlgorithm(k=12, Distance_Metric=euclidean)_4",12,euclidean,4,0.01943750862362895,0.09111041432644014,1.7286636937904338,0.14291525661931104,14.022547835087394,12,0.015614032745361328
"KMeansAlgorithm(k=12, Distance_Metric=euclidean)_5",12,euclidean,5,0.033471879532907686,0.10163078504099135,1.694529300028856,0.06928004859525505,14.430640446185445,12,0.015671968460083008
"KMeansAlgorithm(k=12, Distance_Metric=euclidean)_6",12,euclidean,6,0.05007637995435081,0.12557739872598103,1.739037709021458,0.15605868769435888,14.56005427391679,12,0.0
"KMeansAlgorithm(k=12, Distance_Metric=euclidean)_7",12,euclidean,7,0.06741004794851808,0.14158544629739298,1.644132351026256,0.17061956568061765,15.449338674426327,12,0.0
"KMeansAlgorithm(k=12, Distance_Metric=euclidean)_8",12,euclidean,8,0.021627255678659665,0.08891948578848402,1.738057284694105,0.14902144918865382,13.526364953894175,12,0.0
"KMeansAlgorithm(k=12, Distance_Metric=euclidean)_9",12,euclidean,9,0.060452345831117485,0.12267050681511071,1.8120505896118004,0.15994764202854753,14.375825703390877,12,0.0023527145385742188
"KMeansAlgorithm(k=12, Distance_Metric=manhattan)_0",12,manhattan,0,0.06884011051881203,0.13757880942656542,1.857730620369724,0.16099935542618835,13.938127401726454,12,0.0
"KMeansAlgorithm(k=12, Distance_Metric=manhattan)_1",12,manhattan,1,0.0995625034104337,0.14205764288858397,1.668070547918077,0.16880483481035818,13.821325671231305,12,0.0
"KMeansAlgorithm(k=12, Distance_Metric=manhattan)_2",12,manhattan,2,0.0516735164746482,0.10086392115916198,1.769005122134568,0.14789434491290318,13.949990287054097,12,0.005563974380493164
"KMeansAlgorithm(k=12, Distance_Metric=manhattan)_3",12,manhattan,3,0.06103840785547959,0.13794448451963606,1.8638428053868044,0.15813941367174153,13.712270194754725,12,0.015694379806518555
"KMeansAlgorithm(k=12, Distance_Metric=manhattan)_4",12,manhattan,4,0.07784050421797958,0.14053358811353367,1.782769074617035,0.16080069702132382,13.69365558264824,12,0.0
"KMeansAlgorithm(k=12, Distance_Metric=manhattan)_5",12,manhattan,5,0.08077360975276236,0.13695577522063948,1.807513246832448,0.1554655464849501,13.342612038626383,12,0.0
"KMeansAlgorithm(k=12, Distance_Metric=manhattan)_6",12,manhattan,6,0.0726589439859276,0.13725998881815235,1.9424997290504489,0.15346575707741647,13.471528213849059,12,0.014553308486938477
"KMeansAlgorithm(k=12, Distance_Metric=manhattan)_7",12,manhattan,7,0.09184640811371363,0.1336107337508968,1.8069150548849278,0.16829280440365685,13.978864765545632,12,0.0
"KMeansAlgorithm(k=12, Distance_Metric=manhattan)_8",12,manhattan,8,0.07295858769345434,0.15674856509516416,1.7069155838491958,0.16801388072945125,14.720705057402279,12,0.0
"KMeansAlgorithm(k=12, Distance_Metric=manhattan)_9",12,manhattan,9,0.05757542041467592,0.12105656962150292,1.801335155387614,0.1585065800283655,14.118663520535396,12,0.0
"KMeansAlgorithm(k=12, Distance_Metric=clark)_0",12,clark,0,0.18986524092734955,0.14120757564470293,2.265694270148987,0.07708396620154166,11.9437119199513,7,0.015581130981445312
"KMeansAlgorithm(k=12, Distance_Metric=clark)_1",12,clark,1,0.2757897807347049,0.19295888259362848,2.211271088592633,0.15991413184589384,16.598031781421025,4,0.0
"KMeansAlgorithm(k=12, Distance_Metric=clark)_2",12,clark,2,0.22560708395454876,0.1761460525795922,1.8922129387852173,0.11687160445488702,9.88124550137612,11,0.0
"KMeansAlgorithm(k=12, Distance_Metric=clark)_3",12,clark,3,0.11144498480322804,0.18052481455067684,2.666150766428186,0.10532770582070322,21.429308690088035,3,0.0
"KMeansAlgorithm(k=12, Distance_Metric=clark)_4",12,clark,4,0.28189354818792944,0.15838320533708258,2.3723817277330963,0.1746212937862532,20.12907794893554,3,0.0
"KMeansAlgorithm(k=12, Distance_Metric=clark)_5",12,clark,5,0.11953027781821181,0.1272769375921492,2.5518033632892108,0.02873857659049125,12.5375631909053,5,0.015614509582519531
"KMeansAlgorithm(k=12, Distance_Metric=clark)_6",12,clark,6,0.20717092763268496,0.08895666745166428,1.8943038814924953,-0.06165888488832378,8.257893777513386,4,0.015625953674316406
"KMeansAlgorithm(k=12, Distance_Metric=clark)_7",12,clark,7,0.18349040747012768,0.10129730788496374,2.356694511459128,0.1665743400666669,18.7938375890498,3,0.004061698913574219
"KMeansAlgorithm(k=12, Distance_Metric=clark)_8",12,clark,8,0.26634294513025064,0.1424600448622129,2.048217265291783,0.13955638456515,12.332860415299027,4,0.003915548324584961
"KMeansAlgorithm(k=12, Distance_Metric=clark)_9",12,clark,9,0.08573661473825334,0.14571213391804683,2.9318989023546616,0.07093335341624372,15.316362081706446,5,0.0
"KMeansAlgorithm(k=13, Distance_Metric=euclidean)_0",13,euclidean,0,0.07380920829018973,0.13771217057734247,1.6540442262508133,0.16567406211414426,13.217870149937076,13,0.015604257583618164
"KMeansAlgorithm(k=13, Distance_Metric=euclidean)_1",13,euclidean,1,0.0404778409237872,0.12405937504264086,1.7603329357901094,0.1617352431226792,13.019387456551167,13,0.0
"KMeansAlgorithm(k=13, Distance_Metric=euclidean)_2",13,euclidean,2,0.04119701188185268,0.14763870674901206,1.6555358410320113,0.17064328123776362,15.273412496055656,13,0.0
"KMeansAlgorithm(k=13, Distance_Metric=euclidean)_3",13,euclidean,3,0.06258121897013146,0.13870907021313433,1.7097385587636749,0.14817565800186258,13.514715470158967,13,0.0
"KMeansAlgorithm(k=13, Distance_Metric=euclidean)_4",13,euclidean,4,0.015511902614576759,0.09278878237573589,1.6505754074380796,0.1391733708176251,13.558970253680943,13,0.0
"KMeansAlgorithm(k=13, Distance_Metric=euclidean)_5",13,euclidean,5,0.04167095394447015,0.11877832714567406,1.639193200475802,0.15937105594977932,14.21418768446663,13,0.015620708465576172
"KMeansAlgorithm(k=13, Distance_Metric=euclidean)_6",13,euclidean,6,0.06035778566247982,0.12747832916172802,1.733711802365259,0.16732958666673106,13.62180573259034,13,0.015587568283081055
"KMeansAlgorithm(k=13, Distance_Metric=euclidean)_7",13,euclidean,7,0.05326805987712656,0.12362551190446051,1.7072138021760372,0.17740038059562407,13.93767813786338,13,0.0
"KMeansAlgorithm(k=13, Distance_Metric=euclidean)_8",13,euclidean,8,0.04132316370521224,0.13916180006224516,1.756158605975594,0.15143595696201081,13.487252417436151,13,0.0
"KMeansAlgorithm(k=13, Distance_Metric=euclidean)_9",13,euclidean,9,0.032936094070391046,0.13055542102891232,1.7537742505971319,0.15227550236138296,13.980668156722368,13,0.015669822692871094
"KMeansAlgorithm(k=13, Distance_Metric=manhattan)_0",13,manhattan,0,0.07191249348089505,0.12477192260819225,1.8391015857186768,0.15556801133984144,13.068761833577398,13,0.0
"KMeansAlgorithm(k=13, Distance_Metric=manhattan)_1",13,manhattan,1,0.043854375025485545,0.11053875465514594,1.7397575295560135,0.16524894775305873,14.239499937543966,13,0.016027212142944336
"KMeansAlgorithm(k=13, Distance_Metric=manhattan)_2",13,manhattan,2,0.0697275615187007,0.13462976813111174,1.7599494792487482,0.16009720437880873,13.677713169021205,13,0.0
"KMeansAlgorithm(k=13, Distance_Metric=manhattan)_3",13,manhattan,3,0.08615507160905751,0.12729872205223153,1.6377427458204439,0.18808343902140565,13.899496330631917,13,0.0
"KMeansAlgorithm(k=13, Distance_Metric=manhattan)_4",13,manhattan,4,0.04719639309352483,0.1219181105553976,1.7431008648601802,0.16170119774977906,13.732396808961187,13,0.01562952995300293
"KMeansAlgorithm(k=13, Distance_Metric=manhattan)_5",13,manhattan,5,0.05706022361671272,0.11361546653563527,1.8739222466375385,0.14482088306052818,12.677593760003402,13,0.0
"KMeansAlgorithm(k=13, Distance_Metric=manhattan)_6",13,manhattan,6,0.06784203724372907,0.13544057320404293,1.8303920192927774,0.15073000319772686,12.942456859704478,13,0.0
"KMeansAlgorithm(k=13, Distance_Metric=manhattan)_7",13,manhattan,7,0.09143197273737497,0.13457786399906863,1.646600598186392,0.16898976784008055,13.120888126642626,13,0.015684843063354492
"KMeansAlgorithm(k=13, Distance_Metric=manhattan)_8",13,manhattan,8,0.081373209395785,0.1394986025531008,1.765926317602992,0.1591331969654531,12.632866946446132,13,0.0
"KMeansAlgorithm(k=13, Distance_Metric=manhattan)_9",13,manhattan,9,0.059801361552032285,0.12815809692922636,1.717456024614131,0.16473433589180425,13.485400586823195,13,0.0
"KMeansAlgorithm(k=13, Distance_Metric=clark)_0",13,clark,0,0.3106125613111727,0.15659398704012606,2.022171356824727,-0.009809475472341423,10.75976339167992,5,0.009515762329101562
"KMeansAlgorithm(k=13, Distance_Metric=clark)_1",13,clark,1,0.251179088485834,0.16217779717492434,2.300968121776452,0.14352242870575863,15.32165434882691,5,0.0
"KMeansAlgorithm(k=13, Distance_Metric=clark)_2",13,clark,2,0.2580596874197736,0.15060882579525783,2.0248445170022595,0.09472872970853999,11.038961467876142,6,0.015612125396728516
"KMeansAlgorithm(k=13, Distance_Metric=clark)_3",13,clark,3,0.12349462322997545,0.1851866004278246,2.3574505701510393,0.07829231553653687,15.511432057886193,4,0.0
"KMeansAlgorithm(k=13, Distance_Metric=clark)_4",13,clark,4,0.14515298066190147,0.15883794565383247,2.3477449765198113,-0.025931514579563414,10.328498048863105,8,0.01566791534423828
"KMeansAlgorithm(k=13, Distance_Metric=clark)_5",13,clark,5,0.21931813826005128,0.18884279881268973,2.548683568046443,0.014359841903646675,17.27387690388498,4,0.0
"KMeansAlgorithm(k=13, Distance_Metric=clark)_6",13,clark,6,0.24820008393136744,0.17788286238363432,2.2001442541339795,0.15325517627600826,16.61528526758366,4,0.01568436622619629
"KMeansAlgorithm(k=13, Distance_Metric=clark)_7",13,clark,7,0.22661605621730516,0.14695913285984297,2.4248584246271374,0.0019745172951683887,12.212356962606377,6,0.015592336654663086
"KMeansAlgorithm(k=13, Distance_Metric=clark)_8",13,clark,8,0.03030579547423227,0.1087179635758885,3.009523527484468,0.041048587798837924,12.57682908612239,5,0.015647172927856445
"KMeansAlgorithm(k=13, Distance_Metric=clark)_9",13,clark,9,0.1213239252803473,0.160927004828634,2.353151591336377,0.0793189418759336,15.843022935252174,4,0.0
"KMeansAlgorithm(k=14, Distance_Metric=euclidean)_0",14,euclidean,0,0.053401866839577615,0.14143615195751597,1.7834235631095396,0.16894839331933376,13.659431220063276,14,0.0
"KMeansAlgorithm(k=14, Distance_Metric=euclidean)_1",14,euclidean,1,0.026382036796691728,0.12228094215099221,1.817780386277042,0.15995113777434447,13.40902953659802,14,0.01564335823059082
"KMeansAlgorithm(k=14, Distance_Metric=euclidean)_2",14,euclidean,2,0.032712942395495936,0.12339843634496969,1.517527660715348,0.16598663821238477,13.983090836577917,14,0.0
"KMeansAlgorithm(k=14, Distance_Metric=euclidean)_3",14,euclidean,3,0.036849398591613375,0.14354296116733428,1.6829449532181033,0.17526223867140622,14.619861443072583,14,0.0
"KMeansAlgorithm(k=14, Distance_Metric=euclidean)_4",14,euclidean,4,0.030989357390900963,0.09847252201224688,1.695678315066653,0.1613404894940216,13.810023078783129,14,0.0
"KMeansAlgorithm(k=14, Distance_Metric=euclidean)_5",14,euclidean,5,0.04082680150946051,0.09744879015498906,1.7149589690061524,0.15341301304534988,12.547339269331884,14,0.0
"KMeansAlgorithm(k=14, Distance_Metric=euclidean)_6",14,euclidean,6,0.0431294310936566,0.13733501549847854,1.7549398134108702,0.12699497035481402,11.475310312622467,14,0.0
"KMeansAlgorithm(k=14, Distance_Metric=euclidean)_7",14,euclidean,7,0.031431248711406186,0.12473806090824978,1.6777197960465349,0.1027242610423159,13.10591390649921,14,0.0
"KMeansAlgorithm(k=14, Distance_Metric=euclidean)_8",14,euclidean,8,0.048362702466892483,0.1365387870750091,1.6299446556097854,0.16894182577948674,13.905016640479499,14,0.0
"KMeansAlgorithm(k=14, Distance_Metric=euclidean)_9",14,euclidean,9,0.015207464014944537,0.11017692292971844,1.8345184165824375,0.08487078908828867,12.389818931733668,14,0.0
"KMeansAlgorithm(k=14, Distance_Metric=manhattan)_0",14,manhattan,0,0.05569277430919774,0.10640009706751402,1.7074739114191426,0.1754848785931774,13.80731931573809,14,0.0
"KMeansAlgorithm(k=14, Distance_Metric=manhattan)_1",14,manhattan,1,0.03993253097145266,0.12694289488768828,1.72706922985922,0.17745033539765764,14.328335630398321,14,0.0
"KMeansAlgorithm(k=14, Distance_Metric=manhattan)_2",14,manhattan,2,0.052816026786455125,0.12683431879228993,1.6994454335672216,0.16223732706349553,13.29036057354693,14,0.01562643051147461
"KMeansAlgorithm(k=14, Distance_Metric=manhattan)_3",14,manhattan,3,0.06880025841156465,0.13383255154348417,1.6972189368067256,0.17275868609674253,13.789277995427508,14,0.0
"KMeansAlgorithm(k=14, Distance_Metric=manhattan)_4",14,manhattan,4,0.03885831260691928,0.10620604277411115,1.6253167431586864,0.16584882566398199,13.242325436830718,14,0.0
"KMeansAlgorithm(k=14, Distance_Metric=manhattan)_5",14,manhattan,5,0.05274070606004099,0.12778603258539795,1.642143379138529,0.1718021221779881,13.837343901894002,14,0.015639305114746094
"KMeansAlgorithm(k=14, Distance_Metric=manhattan)_6",14,manhattan,6,0.0767195877795424,0.1388114045724802,1.6257503323998497,0.1750870507826273,13.405487605948112,14,0.015631914138793945
"KMeansAlgorithm(k=14, Distance_Metric=manhattan)_7",14,manhattan,7,0.0563901620066184,0.10924566019826344,1.6469249576832,0.1598053520479335,12.508416817471819,14,0.0
"KMeansAlgorithm(k=14, Distance_Metric=manhattan)_8",14,manhattan,8,0.052357829895903096,0.13109861064271475,1.7192308851171607,0.16534041122124274,13.155304564470258,14,0.0
"KMeansAlgorithm(k=14, Distance_Metric=manhattan)_9",14,manhattan,9,0.06871582578980102,0.14435723077114682,1.720351386856835,0.16081246513154,13.176010569243626,14,0.01602649688720703
"KMeansAlgorithm(k=14, Distance_Metric=clark)_0",14,clark,0,0.23873612337050726,0.18452891625760667,2.741115962694315,-0.012040519962149977,14.354259490274462,4,0.0
"KMeansAlgorithm(k=14, Distance_Metric=clark)_1",14,clark,1,0.16129778968154182,0.14768022518356083,2.4548912512573344,0.015247835089155594,13.062316088782527,6,0.015675067901611328
"KMeansAlgorithm(k=14, Distance_Metric=clark)_2",14,clark,2,0.2399858896834914,0.15355775804588523,2.193997552399652,-0.000725986553999018,12.168667446210833,6,0.015651464462280273
"KMeansAlgorithm(k=14, Distance_Metric=clark)_3",14,clark,3,0.3161499349883832,0.19265055177884524,2.0259987727343827,0.20422250667741895,31.271867848641715,2,0.0
"KMeansAlgorithm(k=14, Distance_Metric=clark)_4",14,clark,4,0.15290086370999234,0.15152457223723204,2.534189267954548,0.010168978034093893,11.860067672446615,7,0.0050508975982666016
"KMeansAlgorithm(k=14, Distance_Metric=clark)_5",14,clark,5,0.19851285233508564,0.17149863495959905,2.54961699240624,0.013619888516650967,15.202089445602667,5,0.0
"KMeansAlgorithm(k=14, Distance_Metric=clark)_6",14,clark,6,0.1487170517643312,0.17178051703999042,2.333257582919881,0.08511095621983451,14.802096639436984,5,0.015579700469970703
"KMeansAlgorithm(k=14, Distance_Metric=clark)_7",14,clark,7,0.2740057422748532,0.15473476832955657,2.2182821222200753,0.005215358038041387,10.526607791701258,6,0.009434700012207031
"KMeansAlgorithm(k=14, Distance_Metric=clark)_8",14,clark,8,0.13806031279351716,0.13822943696063233,2.6135374870478505,-0.03723473917684824,9.308744884404037,6,0.015657663345336914
"KMeansAlgorithm(k=14, Distance_Metric=clark)_9",14,clark,9,0.2458108247710388,0.15020259086851975,1.9797421500023127,0.062310935034194936,11.676726521178324,6,0.015652894973754883
"KMeansAlgorithm(k=15, Distance_Metric=euclidean)_0",15,euclidean,0,0.03177475940913385,0.13875908770830916,1.7329860775481438,0.15138118937731396,12.813752847291378,15,0.01565074920654297
"KMeansAlgorithm(k=15, Distance_Metric=euclidean)_1",15,euclidean,1,0.015397485501498205,0.12092390378078369,1.8159421568111396,0.11508429134343862,13.263419985414766,15,0.0
"KMeansAlgorithm(k=15, Distance_Metric=euclidean)_2",15,euclidean,2,0.04191465964900473,0.12704864401769705,1.72125122757528,0.17245564705343966,13.0436609051169,15,0.0
"KMeansAlgorithm(k=15, Distance_Metric=euclidean)_3",15,euclidean,3,0.027760622358317732,0.1171578005842974,1.6983687012021733,0.1608507537835866,12.666835898125472,15,0.0
"KMeansAlgorithm(k=15, Distance_Metric=euclidean)_4",15,euclidean,4,0.05948702574851052,0.1431884091262945,1.58472832001302,0.16306305807769184,13.27869371045715,15,0.0
"KMeansAlgorithm(k=15, Distance_Metric=euclidean)_5",15,euclidean,5,0.03302206317951091,0.12760945440536864,1.6599809357614022,0.08900029668861034,12.438852248000126,15,0.015619754791259766
"KMeansAlgorithm(k=15, Distance_Metric=euclidean)_6",15,euclidean,6,0.027859595769967847,0.1301784812015315,1.7381668392610434,0.07020874028374988,12.175485188124128,15,0.0
"KMeansAlgorithm(k=15, Distance_Metric=euclidean)_7",15,euclidean,7,0.035436600360586774,0.1272141961570097,1.6299872618733053,0.16953742796215895,13.341313706892551,15,0.016940593719482422
"KMeansAlgorithm(k=15, Distance_Metric=euclidean)_8",15,euclidean,8,0.013646929036021264,0.09278319652239204,1.6974573543406997,0.16572585861884248,12.671522419575087,15,0.0
"KMeansAlgorithm(k=15, Distance_Metric=euclidean)_9",15,euclidean,9,0.024136043590738905,0.11990723973455382,1.605277541802854,0.11102710351612927,12.348384178833651,15,0.01561117172241211
"KMeansAlgorithm(k=15, Distance_Metric=manhattan)_0",15,manhattan,0,0.042153214538967636,0.1256274738715536,1.660046348080614,0.18353503070814936,13.583348969704861,15,0.0
"KMeansAlgorithm(k=15, Distance_Metric=manhattan)_1",15,manhattan,1,0.054781567674812466,0.13216192837982615,1.721745782194439,0.14483047768824553,12.275157543481722,15,0.015621662139892578
"KMeansAlgorithm(k=15, Distance_Metric=manhattan)_2",15,manhattan,2,0.05805934843151825,0.11248867840702081,1.56694528050345,0.16193676510963495,12.763207826989007,15,0.0
"KMeansAlgorithm(k=15, Distance_Metric=manhattan)_3",15,manhattan,3,0.05050878303908314,0.1443514393267309,1.6182037621891503,0.17921875772607596,13.635940805663788,15,0.0
"KMeansAlgorithm(k=15, Distance_Metric=manhattan)_4",15,manhattan,4,0.05142377171130736,0.13232984236029682,1.668158796775841,0.1609720409305591,12.794007982367713,15,0.015630245208740234
"KMeansAlgorithm(k=15, Distance_Metric=manhattan)_5",15,manhattan,5,0.06754629003598794,0.1541325026297985,1.7106497914174363,0.1646971479290888,12.836878822315487,15,0.0
"KMeansAlgorithm(k=15, Distance_Metric=manhattan)_6",15,manhattan,6,0.07102672204448801,0.15409739250689133,1.6484131574824545,0.1500387352981372,12.374903122196603,15,0.0
"KMeansAlgorithm(k=15, Distance_Metric=manhattan)_7",15,manhattan,7,0.06191589284430481,0.1216437792299633,1.6531681176513693,0.16996285286622112,12.232248968950783,15,0.01557612419128418
"KMeansAlgorithm(k=15, Distance_Metric=manhattan)_8",15,manhattan,8,0.04126315243005029,0.11820891744406266,1.6900998575436696,0.17389061607859743,13.769888018387938,15,0.0
"KMeansAlgorithm(k=15, Distance_Metric=manhattan)_9",15,manhattan,9,0.042482020733673485,0.12969176898466742,1.7946684054786322,0.16801548178704487,13.125321369499261,15,0.007058143615722656
"KMeansAlgorithm(k=15, Distance_Metric=clark)_0",15,clark,0,0.022621554012144555,0.10931917848507226,2.593339516914933,0.05559002124763801,11.63257308637316,6,0.0
"KMeansAlgorithm(k=15, Distance_Metric=clark)_1",15,clark,1,0.14820966626784549,0.1667915423914004,2.5467502767212573,0.02407602701472613,15.136197410041927,5,0.01559591293334961
"KMeansAlgorithm(k=15, Distance_Metric=clark)_2",15,clark,2,0.09274519943353551,0.1363594987640224,2.8924611155512987,0.07873074330920435,13.778500940763637,5,0.0
"KMeansAlgorithm(k=15, Distance_Metric=clark)_3",15,clark,3,0.2799990506380823,0.17075207626585626,2.4631710119344654,0.1609774272600404,16.167528674316102,4,0.0
"KMeansAlgorithm(k=15, Distance_Metric=clark)_4",15,clark,4,0.2823958599571499,0.17293308090277504,2.4097851334049816,0.16301747060057833,17.314549227801844,4,0.015682220458984375
"KMeansAlgorithm(k=15, Distance_Metric=clark)_5",15,clark,5,0.28211063179637397,0.1660660628246566,1.773669002393969,0.119772092450126,12.124654186683605,7,0.015676498413085938
"KMeansAlgorithm(k=15, Distance_Metric=clark)_6",15,clark,6,0.093540701220884,0.136696586701579,2.617942055787939,0.08259296448240074,14.767633728985462,4,0.015598535537719727
"KMeansAlgorithm(k=15, Distance_Metric=clark)_7",15,clark,7,0.14887362047784408,0.14968678562091678,2.5539499461568944,0.011688789277188081,12.193765506765237,7,0.015592336654663086
"KMeansAlgorithm(k=15, Distance_Metric=clark)_8",15,clark,8,0.219811664965338,0.15664522202258876,1.9395689610243698,0.12481084301994401,11.249174770268485,8,0.010551691055297852
"KMeansAlgorithm(k=15, Distance_Metric=clark)_9",15,clark,9,0.22749429240812455,0.16428959804167353,2.250588452812439,-0.04087141775216941,12.960338969843106,6,0.0
"KMeansAlgorithm(k=16, Distance_Metric=euclidean)_0",16,euclidean,0,0.03646287086323892,0.11179016268132817,1.6328859842087997,0.1737395506601749,12.688888161639815,16,0.0
"KMeansAlgorithm(k=16, Distance_Metric=euclidean)_1",16,euclidean,1,0.04652740582744832,0.133715676533483,1.6362077116986007,0.07348466546312266,11.795437966117625,16,0.004535198211669922
"KMeansAlgorithm(k=16, Distance_Metric=euclidean)_2",16,euclidean,2,0.023168422945543075,0.10960398588151589,1.6396560990353801,0.11394980646594664,12.3449952486138,16,0.0
"KMeansAlgorithm(k=16, Distance_Metric=euclidean)_3",16,euclidean,3,0.029881845978564185,0.1401774718114227,1.7011097043428023,0.1598048150699308,12.983337348866511,16,0.0
"KMeansAlgorithm(k=16, Distance_Metric=euclidean)_4",16,euclidean,4,0.05726859487695968,0.15085051631006555,1.6802721610872495,0.1433774614210516,12.505525318732595,16,0.01558685302734375
"KMeansAlgorithm(k=16, Distance_Metric=euclidean)_5",16,euclidean,5,0.00912956925014919,0.10739963759921128,1.6287115184411054,0.10784981374555982,11.254705921462174,16,0.0
"KMeansAlgorithm(k=16, Distance_Metric=euclidean)_6",16,euclidean,6,0.0339616030602319,0.12286498697041262,1.5802636636512144,0.17517910948683574,13.635398356760456,16,0.01564192771911621
"KMeansAlgorithm(k=16, Distance_Metric=euclidean)_7",16,euclidean,7,0.06626161999262922,0.14726849722937232,1.556892171644881,0.1834982280319898,13.184623904420832,16,0.0
"KMeansAlgorithm(k=16, Distance_Metric=euclidean)_8",16,euclidean,8,0.04013998425421395,0.1233142517269982,1.5823004065926156,0.08392971918500404,12.834651761757357,16,0.0
"KMeansAlgorithm(k=16, Distance_Metric=euclidean)_9",16,euclidean,9,0.04477818778855611,0.14823950988384726,1.6828848956348579,0.16825303923215199,12.97651240924512,16,0.0
"KMeansAlgorithm(k=16, Distance_Metric=manhattan)_0",16,manhattan,0,0.059375551502461654,0.1252522741344284,1.6479515928000694,0.17254257699786654,12.409895076062119,16,0.015622138977050781
"KMeansAlgorithm(k=16, Distance_Metric=manhattan)_1",16,manhattan,1,0.05292952226271269,0.12360984229987118,1.6526900048232245,0.174401636019948,13.073804336984336,16,0.004235506057739258
"KMeansAlgorithm(k=16, Distance_Metric=manhattan)_2",16,manhattan,2,0.05415711502165233,0.14505274313379823,1.679800990489361,0.17493037864458805,12.506055147440543,16,0.01568150520324707
"KMeansAlgorithm(k=16, Distance_Metric=manhattan)_3",16,manhattan,3,0.046190581659768595,0.12659638755011218,1.6533173769341019,0.17097848808141924,12.748148324990844,16,0.0
"KMeansAlgorithm(k=16, Distance_Metric=manhattan)_4",16,manhattan,4,0.06170954624650483,0.1043945037505057,1.616508326754464,0.16388367884302832,12.64532740686682,16,0.015660524368286133
"KMeansAlgorithm(k=16, Distance_Metric=manhattan)_5",16,manhattan,5,0.0506651768970417,0.13184157459186183,1.644470847911062,0.17339431979748948,12.883659929804601,16,0.0
"KMeansAlgorithm(k=16, Distance_Metric=manhattan)_6",16,manhattan,6,0.03826053743940431,0.12057174286777463,1.6353825094443604,0.17825104508428075,13.41453136620238,16,0.01562786102294922
"KMeansAlgorithm(k=16, Distance_Metric=manhattan)_7",16,manhattan,7,0.04169685047524587,0.12032020821907805,1.639593355059533,0.16853431484684708,12.94831827138519,16,0.0
"KMeansAlgorithm(k=16, Distance_Metric=manhattan)_8",16,manhattan,8,0.047143805659982656,0.12257437333283105,1.5881870950919645,0.178166642366932,13.25605525812419,16,0.015640735626220703
"KMeansAlgorithm(k=16, Distance_Metric=manhattan)_9",16,manhattan,9,0.05148942908581121,0.11368193942410676,1.58617035986427,0.17389790441265723,13.162755274769111,16,0.0
"KMeansAlgorithm(k=16, Distance_Metric=clark)_0",16,clark,0,0.18582650484847452,0.1501879699549001,1.9174939858705407,0.11996198208218758,11.82632223288489,8,0.015582084655761719
"KMeansAlgorithm(k=16, Distance_Metric=clark)_1",16,clark,1,0.2509689101322457,0.17528025057632965,2.2194833315814617,0.06220507810186717,12.2723623889904,6,0.013417720794677734
"KMeansAlgorithm(k=16, Distance_Metric=clark)_2",16,clark,2,0.06001897055301762,0.13038218348426447,2.4962543181537438,0.07094262116089976,12.64074858157464,6,0.01564645767211914
"KMeansAlgorithm(k=16, Distance_Metric=clark)_3",16,clark,3,0.257197827558359,0.1641039275630147,2.2235009614363355,0.02634261464815298,12.429303504754436,6,0.015621662139892578
"KMeansAlgorithm(k=16, Distance_Metric=clark)_4",16,clark,4,0.12044322538793914,0.15238835409752216,2.3828568424727177,0.08883080413508625,19.817108065769492,3,0.015668392181396484
"KMeansAlgorithm(k=16, Distance_Metric=clark)_5",16,clark,5,0.30255663976255465,0.16702528885543097,2.438760283350451,0.12504783942400546,14.248246767165872,4,0.015569448471069336
"KMeansAlgorithm(k=16, Distance_Metric=clark)_6",16,clark,6,0.27827916707582157,0.14760300176059105,2.0123095192296487,0.16095263506388768,14.836710649419475,5,0.01701068878173828
"KMeansAlgorithm(k=16, Distance_Metric=clark)_7",16,clark,7,0.2444874467896492,0.15776791472416124,1.982297090972619,0.13327861633893928,12.435937197113997,7,0.014548063278198242
"KMeansAlgorithm(k=16, Distance_Metric=clark)_8",16,clark,8,0.24757004891385864,0.16226570263841494,2.000832551440123,0.018525296497516885,10.557545385409089,8,0.015685319900512695
"KMeansAlgorithm(k=16, Distance_Metric=clark)_9",16,clark,9,0.33669475306476043,0.15835774678033035,1.860286967030701,-0.01451303076969145,9.017559796911957,7,0.021599769592285156
"KMeansAlgorithm(k=17, Distance_Metric=euclidean)_0",17,euclidean,0,0.03038019026568591,0.09909379158986216,1.6509888148388423,0.09086667255984457,12.034229220318474,17,0.0
"KMeansAlgorithm(k=17, Distance_Metric=euclidean)_1",17,euclidean,1,0.037652962723354236,0.1157471162103733,1.636354215188721,0.1689965296818279,12.311408769121947,17,0.0
"KMeansAlgorithm(k=17, Distance_Metric=euclidean)_2",17,euclidean,2,0.023083417703360157,0.10781800065954457,1.6324612795141205,0.15634701374230503,11.85812172830134,17,0.0
"KMeansAlgorithm(k=17, Distance_Metric=euclidean)_3",17,euclidean,3,0.030418990689347766,0.1433410910299732,1.5571060155264116,0.18354972749533627,13.119892202000765,17,0.0
"KMeansAlgorithm(k=17, Distance_Metric=euclidean)_4",17,euclidean,4,0.033528715587347976,0.11298325387053687,1.598801334638291,0.167657199262607,12.662262604004802,17,0.004022359848022461
"KMeansAlgorithm(k=17, Distance_Metric=euclidean)_5",17,euclidean,5,0.027136053843052586,0.1255489786429113,1.5904416523525038,0.17281580184491713,12.969585449633193,17,0.0
