Model,Dataset/Fold,Accuracy,Time,F1
"KNN, 7, manhattan_distance, equal_weight, shepard",Mushroom/4,1.0,1.859403133392334,1.0
"KNN, 7, clark_distance, equal_weight, majority_class",Mushroom/4,1.0,4.9498631954193115,1.0
"KNN, 7, clark_distance, equal_weight, inverse_distance_weighted",Mushroom/4,1.0,4.860558986663818,1.0
"KNN, 7, clark_distance, equal_weight, shepard",Mushroom/4,1.0,4.769758224487305,1.0
"KNN, 1, euclidean_distance, information_gain_weight, majority_class",Mushroom/4,0.9174876847290641,1.8704125881195068,0.9173350128677444
"KNN, 1, euclidean_distance, information_gain_weight, inverse_distance_weighted",Mushroom/4,0.9174876847290641,1.8156707286834717,0.9173350128677444
"KNN, 1, euclidean_distance, information_gain_weight, shepard",Mushroom/4,0.9174876847290641,1.86625337600708,0.9173350128677444
"KNN, 1, manhattan_distance, information_gain_weight, majority_class",Mushroom/4,0.9224137931034483,1.8980798721313477,0.9221687486690908
"KNN, 1, manhattan_distance, information_gain_weight, inverse_distance_weighted",Mushroom/4,0.9224137931034483,1.7753427028656006,0.9221687486690908
"KNN, 1, manhattan_distance, information_gain_weight, shepard",Mushroom/4,0.9224137931034483,1.8791718482971191,0.9221687486690908
"KNN, 1, clark_distance, information_gain_weight, majority_class",Mushroom/4,0.6859605911330049,4.981010437011719,0.656360708290932
"KNN, 1, clark_distance, information_gain_weight, inverse_distance_weighted",Mushroom/4,0.6859605911330049,4.981389760971069,0.656360708290932
"KNN, 1, clark_distance, information_gain_weight, shepard",Mushroom/4,0.6859605911330049,4.89766263961792,0.656360708290932
"KNN, 3, euclidean_distance, information_gain_weight, majority_class",Mushroom/4,0.9137931034482759,1.9607007503509521,0.9136025412205993
"KNN, 3, euclidean_distance, information_gain_weight, inverse_distance_weighted",Mushroom/4,0.9137931034482759,1.8797266483306885,0.9136025412205993
"KNN, 3, euclidean_distance, information_gain_weight, shepard",Mushroom/4,0.9137931034482759,1.9033067226409912,0.9136025412205993
"KNN, 3, manhattan_distance, information_gain_weight, majority_class",Mushroom/4,0.9224137931034483,1.8590619564056396,0.9221687486690908
"KNN, 3, manhattan_distance, information_gain_weight, inverse_distance_weighted",Mushroom/4,0.9224137931034483,1.886807918548584,0.9221687486690908
"KNN, 3, manhattan_distance, information_gain_weight, shepard",Mushroom/4,0.9224137931034483,1.8399581909179688,0.9221687486690908
"KNN, 3, clark_distance, information_gain_weight, majority_class",Mushroom/4,0.6859605911330049,4.8078038692474365,0.656360708290932
"KNN, 3, clark_distance, information_gain_weight, inverse_distance_weighted",Mushroom/4,0.6859605911330049,4.797026872634888,0.656360708290932
"KNN, 3, clark_distance, information_gain_weight, shepard",Mushroom/4,0.6859605911330049,4.832515239715576,0.656360708290932
"KNN, 5, euclidean_distance, information_gain_weight, majority_class",Mushroom/4,0.9199507389162561,1.9434022903442383,0.9198206245312546
"KNN, 5, euclidean_distance, information_gain_weight, inverse_distance_weighted",Mushroom/4,0.9199507389162561,1.9335644245147705,0.9198206245312546
"KNN, 5, euclidean_distance, information_gain_weight, shepard",Mushroom/4,0.9199507389162561,1.8224537372589111,0.9198206245312546
"KNN, 5, manhattan_distance, information_gain_weight, majority_class",Mushroom/4,0.9224137931034483,1.8775227069854736,0.9221687486690908
"KNN, 5, manhattan_distance, information_gain_weight, inverse_distance_weighted",Mushroom/4,0.9224137931034483,1.806384563446045,0.9221687486690908
"KNN, 5, manhattan_distance, information_gain_weight, shepard",Mushroom/4,0.9224137931034483,1.8975310325622559,0.9221687486690908
"KNN, 5, clark_distance, information_gain_weight, majority_class",Mushroom/4,0.6859605911330049,4.84881067276001,0.656360708290932
"KNN, 5, clark_distance, information_gain_weight, inverse_distance_weighted",Mushroom/4,0.6859605911330049,4.897751808166504,0.656360708290932
"KNN, 5, clark_distance, information_gain_weight, shepard",Mushroom/4,0.6859605911330049,4.953436613082886,0.656360708290932
"KNN, 7, euclidean_distance, information_gain_weight, majority_class",Mushroom/4,0.9137931034482759,1.95924973487854,0.9136025412205993
"KNN, 7, euclidean_distance, information_gain_weight, inverse_distance_weighted",Mushroom/4,0.9137931034482759,1.8642840385437012,0.9136025412205993
"KNN, 7, euclidean_distance, information_gain_weight, shepard",Mushroom/4,0.9137931034482759,1.8422071933746338,0.9136025412205993
"KNN, 7, manhattan_distance, information_gain_weight, majority_class",Mushroom/4,0.9224137931034483,1.9781897068023682,0.9221687486690908
"KNN, 7, manhattan_distance, information_gain_weight, inverse_distance_weighted",Mushroom/4,0.9224137931034483,1.7811880111694336,0.9221687486690908
"KNN, 7, manhattan_distance, information_gain_weight, shepard",Mushroom/4,0.9224137931034483,1.878248691558838,0.9221687486690908
"KNN, 7, clark_distance, information_gain_weight, majority_class",Mushroom/4,0.6859605911330049,5.02552604675293,0.656360708290932
"KNN, 7, clark_distance, information_gain_weight, inverse_distance_weighted",Mushroom/4,0.6859605911330049,4.866261720657349,0.656360708290932
"KNN, 7, clark_distance, information_gain_weight, shepard",Mushroom/4,0.6859605911330049,4.818242788314819,0.656360708290932
"KNN, 1, euclidean_distance, reliefF_weight, majority_class",Mushroom/4,0.5184729064039408,1.938751459121704,0.35405854597900915
"KNN, 1, euclidean_distance, reliefF_weight, inverse_distance_weighted",Mushroom/4,0.5184729064039408,1.804715633392334,0.35405854597900915
"KNN, 1, euclidean_distance, reliefF_weight, shepard",Mushroom/4,0.5184729064039408,1.8844504356384277,0.35405854597900915
"KNN, 1, manhattan_distance, reliefF_weight, majority_class",Mushroom/4,0.5184729064039408,1.872058629989624,0.35405854597900915
"KNN, 1, manhattan_distance, reliefF_weight, inverse_distance_weighted",Mushroom/4,0.5184729064039408,1.8109633922576904,0.35405854597900915
"KNN, 1, manhattan_distance, reliefF_weight, shepard",Mushroom/4,0.5184729064039408,1.829239845275879,0.35405854597900915
"KNN, 1, clark_distance, reliefF_weight, majority_class",Mushroom/4,0.8238916256157636,4.991649150848389,0.8171528082878373
"KNN, 1, clark_distance, reliefF_weight, inverse_distance_weighted",Mushroom/4,0.8238916256157636,4.90617561340332,0.8171528082878373
"KNN, 1, clark_distance, reliefF_weight, shepard",Mushroom/4,0.8238916256157636,4.924875259399414,0.8171528082878373
"KNN, 3, euclidean_distance, reliefF_weight, majority_class",Mushroom/4,0.5184729064039408,1.9186270236968994,0.35405854597900915
"KNN, 3, euclidean_distance, reliefF_weight, inverse_distance_weighted",Mushroom/4,0.5184729064039408,1.872936725616455,0.35405854597900915
"KNN, 3, euclidean_distance, reliefF_weight, shepard",Mushroom/4,0.5184729064039408,1.8415508270263672,0.35405854597900915
"KNN, 3, manhattan_distance, reliefF_weight, majority_class",Mushroom/4,0.5184729064039408,1.9160702228546143,0.35405854597900915
"KNN, 3, manhattan_distance, reliefF_weight, inverse_distance_weighted",Mushroom/4,0.5184729064039408,1.8569512367248535,0.35405854597900915
"KNN, 3, manhattan_distance, reliefF_weight, shepard",Mushroom/4,0.5184729064039408,1.873457670211792,0.35405854597900915
"KNN, 3, clark_distance, reliefF_weight, majority_class",Mushroom/4,0.8140394088669951,4.908654689788818,0.8061329347610074
"KNN, 3, clark_distance, reliefF_weight, inverse_distance_weighted",Mushroom/4,0.8140394088669951,4.752310276031494,0.8061329347610074
"KNN, 3, clark_distance, reliefF_weight, shepard",Mushroom/4,0.8140394088669951,4.761943101882935,0.8061329347610074
"KNN, 5, euclidean_distance, reliefF_weight, majority_class",Mushroom/4,0.5184729064039408,1.8824007511138916,0.35405854597900915
"KNN, 5, euclidean_distance, reliefF_weight, inverse_distance_weighted",Mushroom/4,0.5184729064039408,1.9254858493804932,0.35405854597900915
"KNN, 5, euclidean_distance, reliefF_weight, shepard",Mushroom/4,0.5184729064039408,1.9335882663726807,0.35405854597900915
"KNN, 5, manhattan_distance, reliefF_weight, majority_class",Mushroom/4,0.5184729064039408,1.9014179706573486,0.35405854597900915
"KNN, 5, manhattan_distance, reliefF_weight, inverse_distance_weighted",Mushroom/4,0.5184729064039408,1.8208410739898682,0.35405854597900915
"KNN, 5, manhattan_distance, reliefF_weight, shepard",Mushroom/4,0.5184729064039408,1.8426334857940674,0.35405854597900915
"KNN, 5, clark_distance, reliefF_weight, majority_class",Mushroom/4,0.8312807881773399,5.085208177566528,0.8253353563150644
"KNN, 5, clark_distance, reliefF_weight, inverse_distance_weighted",Mushroom/4,0.8312807881773399,4.804483890533447,0.8253353563150644
"KNN, 5, clark_distance, reliefF_weight, shepard",Mushroom/4,0.8312807881773399,4.925351142883301,0.8253353563150644
"KNN, 7, euclidean_distance, reliefF_weight, majority_class",Mushroom/4,0.5184729064039408,2.021857738494873,0.35405854597900915
"KNN, 7, euclidean_distance, reliefF_weight, inverse_distance_weighted",Mushroom/4,0.5184729064039408,1.893364667892456,0.35405854597900915
"KNN, 7, euclidean_distance, reliefF_weight, shepard",Mushroom/4,0.5184729064039408,1.902275800704956,0.35405854597900915
"KNN, 7, manhattan_distance, reliefF_weight, majority_class",Mushroom/4,0.5184729064039408,1.9246997833251953,0.35405854597900915
"KNN, 7, manhattan_distance, reliefF_weight, inverse_distance_weighted",Mushroom/4,0.5184729064039408,1.8806960582733154,0.35405854597900915
"KNN, 7, manhattan_distance, reliefF_weight, shepard",Mushroom/4,0.5184729064039408,1.8703575134277344,0.35405854597900915
"KNN, 7, clark_distance, reliefF_weight, majority_class",Mushroom/4,0.8497536945812808,5.050889492034912,0.8455070761040133
"KNN, 7, clark_distance, reliefF_weight, inverse_distance_weighted",Mushroom/4,0.8497536945812808,4.939604759216309,0.8455070761040133
"KNN, 7, clark_distance, reliefF_weight, shepard",Mushroom/4,0.8497536945812808,4.976256370544434,0.8455070761040133
"KNN, 1, euclidean_distance, equal_weight, majority_class",Mushroom/5,1.0,1.9660863876342773,1.0
"KNN, 1, euclidean_distance, equal_weight, inverse_distance_weighted",Mushroom/5,1.0,1.8813767433166504,1.0
"KNN, 1, euclidean_distance, equal_weight, shepard",Mushroom/5,1.0,1.8649215698242188,1.0
"KNN, 1, manhattan_distance, equal_weight, majority_class",Mushroom/5,1.0,0.6541342735290527,1.0
"KNN, 1, manhattan_distance, equal_weight, inverse_distance_weighted",Mushroom/5,1.0,0.8445148468017578,1.0
"KNN, 1, manhattan_distance, equal_weight, shepard",Mushroom/5,1.0,0.769155740737915,1.0
"KNN, 1, clark_distance, equal_weight, majority_class",Mushroom/5,1.0,4.508485555648804,1.0
"KNN, 1, clark_distance, equal_weight, inverse_distance_weighted",Mushroom/5,1.0,4.440533399581909,1.0
"KNN, 1, clark_distance, equal_weight, shepard",Mushroom/5,1.0,3.16925311088562,1.0
"KNN, 3, euclidean_distance, equal_weight, majority_class",Mushroom/5,1.0,1.2796108722686768,1.0
"KNN, 3, euclidean_distance, equal_weight, inverse_distance_weighted",Mushroom/5,1.0,1.2341327667236328,1.0
"KNN, 3, euclidean_distance, equal_weight, shepard",Mushroom/5,1.0,1.2042698860168457,1.0
"KNN, 3, manhattan_distance, equal_weight, majority_class",Mushroom/5,1.0,1.2132155895233154,1.0
"KNN, 3, manhattan_distance, equal_weight, inverse_distance_weighted",Mushroom/5,1.0,1.1608788967132568,1.0
"KNN, 3, manhattan_distance, equal_weight, shepard",Mushroom/5,1.0,1.2161102294921875,1.0
"KNN, 3, clark_distance, equal_weight, majority_class",Mushroom/5,1.0,3.0823724269866943,1.0
"KNN, 3, clark_distance, equal_weight, inverse_distance_weighted",Mushroom/5,1.0,3.0320913791656494,1.0
"KNN, 3, clark_distance, equal_weight, shepard",Mushroom/5,1.0,3.11181640625,1.0
"KNN, 5, euclidean_distance, equal_weight, majority_class",Mushroom/5,1.0,1.2803146839141846,1.0
"KNN, 5, euclidean_distance, equal_weight, inverse_distance_weighted",Mushroom/5,1.0,1.1905131340026855,1.0
"KNN, 5, euclidean_distance, equal_weight, shepard",Mushroom/5,1.0,1.3038475513458252,1.0
"KNN, 5, manhattan_distance, equal_weight, majority_class",Mushroom/5,1.0,1.2175509929656982,1.0
"KNN, 5, manhattan_distance, equal_weight, inverse_distance_weighted",Mushroom/5,1.0,1.16184401512146,1.0
"KNN, 5, manhattan_distance, equal_weight, shepard",Mushroom/5,1.0,1.166053056716919,1.0
"KNN, 5, clark_distance, equal_weight, majority_class",Mushroom/5,1.0,3.1498048305511475,1.0
"KNN, 5, clark_distance, equal_weight, inverse_distance_weighted",Mushroom/5,1.0,2.9535365104675293,1.0
"KNN, 5, clark_distance, equal_weight, shepard",Mushroom/5,1.0,3.046391725540161,1.0
"KNN, 7, euclidean_distance, equal_weight, majority_class",Mushroom/5,1.0,1.3462390899658203,1.0
"KNN, 7, euclidean_distance, equal_weight, inverse_distance_weighted",Mushroom/5,1.0,1.1328141689300537,1.0
"KNN, 7, euclidean_distance, equal_weight, shepard",Mushroom/5,1.0,1.143723964691162,1.0
"KNN, 7, manhattan_distance, equal_weight, majority_class",Mushroom/5,1.0,1.1810474395751953,1.0
"KNN, 7, manhattan_distance, equal_weight, inverse_distance_weighted",Mushroom/5,1.0,1.1777770519256592,1.0
"KNN, 7, manhattan_distance, equal_weight, shepard",Mushroom/5,1.0,1.2423491477966309,1.0
"KNN, 7, clark_distance, equal_weight, majority_class",Mushroom/5,1.0,3.034586191177368,1.0
"KNN, 7, clark_distance, equal_weight, inverse_distance_weighted",Mushroom/5,1.0,2.9968531131744385,1.0
"KNN, 7, clark_distance, equal_weight, shepard",Mushroom/5,1.0,3.053051710128784,1.0
"KNN, 1, euclidean_distance, information_gain_weight, majority_class",Mushroom/5,0.9112207151664612,1.2395269870758057,0.9110383186299957
"KNN, 1, euclidean_distance, information_gain_weight, inverse_distance_weighted",Mushroom/5,0.9112207151664612,1.2161831855773926,0.9110383186299957
"KNN, 1, euclidean_distance, information_gain_weight, shepard",Mushroom/5,0.9112207151664612,1.2083957195281982,0.9110383186299957
"KNN, 1, manhattan_distance, information_gain_weight, majority_class",Mushroom/5,0.9297163995067818,1.1858899593353271,0.9295456485422492
"KNN, 1, manhattan_distance, information_gain_weight, inverse_distance_weighted",Mushroom/5,0.9297163995067818,1.195667028427124,0.9295456485422492
"KNN, 1, manhattan_distance, information_gain_weight, shepard",Mushroom/5,0.9297163995067818,1.1196942329406738,0.9295456485422492
"KNN, 1, clark_distance, information_gain_weight, majority_class",Mushroom/5,0.6720098643649816,3.1427111625671387,0.6376368523382526
"KNN, 1, clark_distance, information_gain_weight, inverse_distance_weighted",Mushroom/5,0.6720098643649816,2.9501793384552,0.6376368523382526
"KNN, 1, clark_distance, information_gain_weight, shepard",Mushroom/5,0.6720098643649816,3.056814432144165,0.6376368523382526
"KNN, 3, euclidean_distance, information_gain_weight, majority_class",Mushroom/5,0.9247842170160296,1.2223048210144043,0.9247153528643147
"KNN, 3, euclidean_distance, information_gain_weight, inverse_distance_weighted",Mushroom/5,0.9247842170160296,1.201960802078247,0.9247153528643147
"KNN, 3, euclidean_distance, information_gain_weight, shepard",Mushroom/5,0.9247842170160296,1.1771883964538574,0.9247153528643147
"KNN, 3, manhattan_distance, information_gain_weight, majority_class",Mushroom/5,0.9309494451294698,1.234025001525879,0.930790532328455
"KNN, 3, manhattan_distance, information_gain_weight, inverse_distance_weighted",Mushroom/5,0.9309494451294698,1.1547646522521973,0.930790532328455
"KNN, 3, manhattan_distance, information_gain_weight, shepard",Mushroom/5,0.9309494451294698,1.1652348041534424,0.930790532328455
"KNN, 3, clark_distance, information_gain_weight, majority_class",Mushroom/5,0.6720098643649816,3.2054331302642822,0.6376368523382526
"KNN, 3, clark_distance, information_gain_weight, inverse_distance_weighted",Mushroom/5,0.6720098643649816,3.1765847206115723,0.6376368523382526
"KNN, 3, clark_distance, information_gain_weight, shepard",Mushroom/5,0.6720098643649816,4.231784343719482,0.6376368523382526
"KNN, 5, euclidean_distance, information_gain_weight, majority_class",Mushroom/5,0.9149198520345253,2.4211692810058594,0.9147746077375406
"KNN, 5, euclidean_distance, information_gain_weight, inverse_distance_weighted",Mushroom/5,0.9149198520345253,3.624889373779297,0.9147746077375406
"KNN, 5, euclidean_distance, information_gain_weight, shepard",Mushroom/5,0.9149198520345253,3.7964489459991455,0.9147746077375406
"KNN, 5, manhattan_distance, information_gain_weight, majority_class",Mushroom/5,0.9309494451294698,2.705749034881592,0.930790532328455
"KNN, 5, manhattan_distance, information_gain_weight, inverse_distance_weighted",Mushroom/5,0.9309494451294698,1.9170329570770264,0.930790532328455
"KNN, 5, manhattan_distance, information_gain_weight, shepard",Mushroom/5,0.9309494451294698,3.9859049320220947,0.930790532328455
"KNN, 5, clark_distance, information_gain_weight, majority_class",Mushroom/5,0.6720098643649816,8.420907258987427,0.6376368523382526
"KNN, 5, clark_distance, information_gain_weight, inverse_distance_weighted",Mushroom/5,0.6720098643649816,6.42290997505188,0.6376368523382526
"KNN, 5, clark_distance, information_gain_weight, shepard",Mushroom/5,0.6720098643649816,8.01947021484375,0.6376368523382526
"KNN, 7, euclidean_distance, information_gain_weight, majority_class",Mushroom/5,0.9297163995067818,4.307932138442993,0.929674718045587
"KNN, 7, euclidean_distance, information_gain_weight, inverse_distance_weighted",Mushroom/5,0.9297163995067818,3.8171732425689697,0.929674718045587
"KNN, 7, euclidean_distance, information_gain_weight, shepard",Mushroom/5,0.9297163995067818,3.2135868072509766,0.929674718045587
"KNN, 7, manhattan_distance, information_gain_weight, majority_class",Mushroom/5,0.9309494451294698,4.080387592315674,0.930790532328455
"KNN, 7, manhattan_distance, information_gain_weight, inverse_distance_weighted",Mushroom/5,0.9309494451294698,3.8912811279296875,0.930790532328455
"KNN, 7, manhattan_distance, information_gain_weight, shepard",Mushroom/5,0.9309494451294698,3.974184274673462,0.930790532328455
"KNN, 7, clark_distance, information_gain_weight, majority_class",Mushroom/5,0.6720098643649816,9.074923276901245,0.6376368523382526
"KNN, 7, clark_distance, information_gain_weight, inverse_distance_weighted",Mushroom/5,0.6720098643649816,8.547996759414673,0.6376368523382526
"KNN, 7, clark_distance, information_gain_weight, shepard",Mushroom/5,0.6720098643649816,8.436782360076904,0.6376368523382526
"KNN, 1, euclidean_distance, reliefF_weight, majority_class",Mushroom/5,0.5178791615289766,3.9739792346954346,0.3533862678183106
"KNN, 1, euclidean_distance, reliefF_weight, inverse_distance_weighted",Mushroom/5,0.5178791615289766,3.768336534500122,0.3533862678183106
"KNN, 1, euclidean_distance, reliefF_weight, shepard",Mushroom/5,0.5178791615289766,1.2905421257019043,0.3533862678183106
"KNN, 1, manhattan_distance, reliefF_weight, majority_class",Mushroom/5,0.5178791615289766,1.480804681777954,0.3533862678183106
"KNN, 1, manhattan_distance, reliefF_weight, inverse_distance_weighted",Mushroom/5,0.5178791615289766,1.3222894668579102,0.3533862678183106
"KNN, 1, manhattan_distance, reliefF_weight, shepard",Mushroom/5,0.5178791615289766,1.4058303833007812,0.3533862678183106
"KNN, 1, clark_distance, reliefF_weight, majority_class",Mushroom/5,0.8347718865598027,3.6425135135650635,0.8302663170127205
"KNN, 1, clark_distance, reliefF_weight, inverse_distance_weighted",Mushroom/5,0.8347718865598027,3.4041054248809814,0.8302663170127205
"KNN, 1, clark_distance, reliefF_weight, shepard",Mushroom/5,0.8347718865598027,3.668158531188965,0.8302663170127205
"KNN, 3, euclidean_distance, reliefF_weight, majority_class",Mushroom/5,0.5178791615289766,1.2467927932739258,0.3533862678183106
"KNN, 3, euclidean_distance, reliefF_weight, inverse_distance_weighted",Mushroom/5,0.5178791615289766,1.1363916397094727,0.3533862678183106
"KNN, 3, euclidean_distance, reliefF_weight, shepard",Mushroom/5,0.5178791615289766,1.1516427993774414,0.3533862678183106
"KNN, 3, manhattan_distance, reliefF_weight, majority_class",Mushroom/5,0.5178791615289766,1.2069649696350098,0.3533862678183106
"KNN, 3, manhattan_distance, reliefF_weight, inverse_distance_weighted",Mushroom/5,0.5178791615289766,1.1385035514831543,0.3533862678183106
"KNN, 3, manhattan_distance, reliefF_weight, shepard",Mushroom/5,0.5178791615289766,1.0877351760864258,0.3533862678183106
"KNN, 3, clark_distance, reliefF_weight, majority_class",Mushroom/5,0.7731196054254007,2.9855003356933594,0.7609872933376711
"KNN, 3, clark_distance, reliefF_weight, inverse_distance_weighted",Mushroom/5,0.7731196054254007,3.0146849155426025,0.7609872933376711
"KNN, 3, clark_distance, reliefF_weight, shepard",Mushroom/5,0.7731196054254007,3.0316355228424072,0.7609872933376711
"KNN, 5, euclidean_distance, reliefF_weight, majority_class",Mushroom/5,0.5178791615289766,1.283017873764038,0.3533862678183106
"KNN, 5, euclidean_distance, reliefF_weight, inverse_distance_weighted",Mushroom/5,0.5178791615289766,1.1859047412872314,0.3533862678183106
"KNN, 5, euclidean_distance, reliefF_weight, shepard",Mushroom/5,0.5178791615289766,1.14426589012146,0.3533862678183106
"KNN, 5, manhattan_distance, reliefF_weight, majority_class",Mushroom/5,0.5178791615289766,1.1638178825378418,0.3533862678183106
"KNN, 5, manhattan_distance, reliefF_weight, inverse_distance_weighted",Mushroom/5,0.5178791615289766,1.0959651470184326,0.3533862678183106
"KNN, 5, manhattan_distance, reliefF_weight, shepard",Mushroom/5,0.5178791615289766,1.1687521934509277,0.3533862678183106
"KNN, 5, clark_distance, reliefF_weight, majority_class",Mushroom/5,0.8113440197287299,3.206604480743408,0.8045356214468051
"KNN, 5, clark_distance, reliefF_weight, inverse_distance_weighted",Mushroom/5,0.8113440197287299,3.163923740386963,0.8045356214468051
"KNN, 5, clark_distance, reliefF_weight, shepard",Mushroom/5,0.8113440197287299,3.068859338760376,0.8045356214468051
"KNN, 7, euclidean_distance, reliefF_weight, majority_class",Mushroom/5,0.5178791615289766,1.2706189155578613,0.3533862678183106
"KNN, 7, euclidean_distance, reliefF_weight, inverse_distance_weighted",Mushroom/5,0.5178791615289766,1.2232818603515625,0.3533862678183106
"KNN, 7, euclidean_distance, reliefF_weight, shepard",Mushroom/5,0.5178791615289766,1.1992149353027344,0.3533862678183106
"KNN, 7, manhattan_distance, reliefF_weight, majority_class",Mushroom/5,0.5178791615289766,1.1892826557159424,0.3533862678183106
"KNN, 7, manhattan_distance, reliefF_weight, inverse_distance_weighted",Mushroom/5,0.5178791615289766,1.1128416061401367,0.3533862678183106
"KNN, 7, manhattan_distance, reliefF_weight, shepard",Mushroom/5,0.5178791615289766,1.1405048370361328,0.3533862678183106
"KNN, 7, clark_distance, reliefF_weight, majority_class",Mushroom/5,0.7866831072749692,3.027448892593384,0.7766862689177273
"KNN, 7, clark_distance, reliefF_weight, inverse_distance_weighted",Mushroom/5,0.7866831072749692,2.955044984817505,0.7766862689177273
"KNN, 7, clark_distance, reliefF_weight, shepard",Mushroom/5,0.7866831072749692,2.917980432510376,0.7766862689177273
"KNN, 1, euclidean_distance, equal_weight, majority_class",Mushroom/6,1.0,1.3249657154083252,1.0
"KNN, 1, euclidean_distance, equal_weight, inverse_distance_weighted",Mushroom/6,1.0,1.4662342071533203,1.0
"KNN, 1, euclidean_distance, equal_weight, shepard",Mushroom/6,1.0,1.3554387092590332,1.0
"KNN, 1, manhattan_distance, equal_weight, majority_class",Mushroom/6,1.0,1.4189932346343994,1.0
"KNN, 1, manhattan_distance, equal_weight, inverse_distance_weighted",Mushroom/6,1.0,1.401721715927124,1.0
"KNN, 1, manhattan_distance, equal_weight, shepard",Mushroom/6,1.0,1.2642617225646973,1.0
"KNN, 1, clark_distance, equal_weight, majority_class",Mushroom/6,1.0,3.650926113128662,1.0
"KNN, 1, clark_distance, equal_weight, inverse_distance_weighted",Mushroom/6,1.0,3.425518751144409,1.0
"KNN, 1, clark_distance, equal_weight, shepard",Mushroom/6,1.0,3.4487082958221436,1.0
"KNN, 3, euclidean_distance, equal_weight, majority_class",Mushroom/6,1.0,1.367412805557251,1.0
"KNN, 3, euclidean_distance, equal_weight, inverse_distance_weighted",Mushroom/6,1.0,1.2690198421478271,1.0
"KNN, 3, euclidean_distance, equal_weight, shepard",Mushroom/6,1.0,1.2372329235076904,1.0
"KNN, 3, manhattan_distance, equal_weight, majority_class",Mushroom/6,1.0,1.3018741607666016,1.0
"KNN, 3, manhattan_distance, equal_weight, inverse_distance_weighted",Mushroom/6,1.0,1.2907147407531738,1.0
"KNN, 3, manhattan_distance, equal_weight, shepard",Mushroom/6,1.0,1.2208166122436523,1.0
"KNN, 3, clark_distance, equal_weight, majority_class",Mushroom/6,1.0,3.2878668308258057,1.0
"KNN, 3, clark_distance, equal_weight, inverse_distance_weighted",Mushroom/6,1.0,3.242387056350708,1.0
"KNN, 3, clark_distance, equal_weight, shepard",Mushroom/6,1.0,3.442319631576538,1.0
"KNN, 5, euclidean_distance, equal_weight, majority_class",Mushroom/6,1.0,1.4394514560699463,1.0
"KNN, 5, euclidean_distance, equal_weight, inverse_distance_weighted",Mushroom/6,1.0,1.2487504482269287,1.0
"KNN, 5, euclidean_distance, equal_weight, shepard",Mushroom/6,1.0,1.3015387058258057,1.0
"KNN, 5, manhattan_distance, equal_weight, majority_class",Mushroom/6,1.0,1.408081293106079,1.0
"KNN, 5, manhattan_distance, equal_weight, inverse_distance_weighted",Mushroom/6,1.0,1.1870906352996826,1.0
"KNN, 5, manhattan_distance, equal_weight, shepard",Mushroom/6,1.0,1.2840063571929932,1.0
"KNN, 5, clark_distance, equal_weight, majority_class",Mushroom/6,1.0,3.351714849472046,1.0
"KNN, 5, clark_distance, equal_weight, inverse_distance_weighted",Mushroom/6,1.0,3.4845643043518066,1.0
"KNN, 5, clark_distance, equal_weight, shepard",Mushroom/6,1.0,3.3032009601593018,1.0
"KNN, 7, euclidean_distance, equal_weight, majority_class",Mushroom/6,1.0,1.3422985076904297,1.0
"KNN, 7, euclidean_distance, equal_weight, inverse_distance_weighted",Mushroom/6,1.0,1.3417987823486328,1.0
"KNN, 7, euclidean_distance, equal_weight, shepard",Mushroom/6,1.0,1.3043885231018066,1.0
"KNN, 7, manhattan_distance, equal_weight, majority_class",Mushroom/6,1.0,1.2499957084655762,1.0
"KNN, 7, manhattan_distance, equal_weight, inverse_distance_weighted",Mushroom/6,1.0,1.2824311256408691,1.0
"KNN, 7, manhattan_distance, equal_weight, shepard",Mushroom/6,1.0,1.365933895111084,1.0
"KNN, 7, clark_distance, equal_weight, majority_class",Mushroom/6,1.0,3.206610918045044,1.0
"KNN, 7, clark_distance, equal_weight, inverse_distance_weighted",Mushroom/6,1.0,3.330083131790161,1.0
"KNN, 7, clark_distance, equal_weight, shepard",Mushroom/6,1.0,3.203731060028076,1.0
"KNN, 1, euclidean_distance, information_gain_weight, majority_class",Mushroom/6,0.9262899262899262,1.2824890613555908,0.9261576713729823
"KNN, 1, euclidean_distance, information_gain_weight, inverse_distance_weighted",Mushroom/6,0.9262899262899262,1.3061089515686035,0.9261576713729823
"KNN, 1, euclidean_distance, information_gain_weight, shepard",Mushroom/6,0.9262899262899262,1.3167753219604492,0.9261576713729823
"KNN, 1, manhattan_distance, information_gain_weight, majority_class",Mushroom/6,0.9226044226044227,1.2155983448028564,0.9223759679993101
"KNN, 1, manhattan_distance, information_gain_weight, inverse_distance_weighted",Mushroom/6,0.9226044226044227,1.3186495304107666,0.9223759679993101
"KNN, 1, manhattan_distance, information_gain_weight, shepard",Mushroom/6,0.9226044226044227,1.2753064632415771,0.9223759679993101
"KNN, 1, clark_distance, information_gain_weight, majority_class",Mushroom/6,0.6781326781326781,3.3873937129974365,0.646320554031938
"KNN, 1, clark_distance, information_gain_weight, inverse_distance_weighted",Mushroom/6,0.6781326781326781,3.5333659648895264,0.646320554031938
"KNN, 1, clark_distance, information_gain_weight, shepard",Mushroom/6,0.6781326781326781,3.537221908569336,0.646320554031938
"KNN, 3, euclidean_distance, information_gain_weight, majority_class",Mushroom/6,0.9262899262899262,1.3917884826660156,0.9261576713729823
