Algorithm,k,Distance_Metric,Repetition,ARI,NMI,DBI,Silhouette,CHS,Time
"KMeansAlgorithm(k=2, Distance_Metric=euclidean)_0",2,euclidean,0,0.08670660805471807,0.07297990313240814,1.4288359868361484,0.2545439359067551,2813.230479137608,0.019043445587158203
"KMeansAlgorithm(k=2, Distance_Metric=euclidean)_1",2,euclidean,1,0.17273398334030482,0.1931299028687303,1.1996663506471459,0.28155901861694416,2996.240411127295,0.017052650451660156
"KMeansAlgorithm(k=2, Distance_Metric=euclidean)_2",2,euclidean,2,0.24280575931030451,0.18375019156160646,1.760379102504524,0.22667679175774383,2456.2370555868756,0.018124103546142578
"KMeansAlgorithm(k=2, Distance_Metric=euclidean)_3",2,euclidean,3,0.17273398334030482,0.1931299028687303,1.1996663506471459,0.28155901861694416,2996.240411127295,0.014181375503540039
"KMeansAlgorithm(k=2, Distance_Metric=euclidean)_4",2,euclidean,4,0.17273398334030482,0.1931299028687303,1.1996663506471459,0.28155901861694416,2996.240411127295,0.019422054290771484
"KMeansAlgorithm(k=2, Distance_Metric=euclidean)_5",2,euclidean,5,0.1702864063738668,0.18855878761798003,1.2043547318059604,0.28094022458543566,2995.874834202258,0.01769256591796875
"KMeansAlgorithm(k=2, Distance_Metric=euclidean)_6",2,euclidean,6,0.23918082424623097,0.18051518886185441,1.762500992442227,0.22615589967457675,2455.727252816975,0.017470359802246094
"KMeansAlgorithm(k=2, Distance_Metric=euclidean)_7",2,euclidean,7,0.025664869388813485,0.018138897751243797,2.331973634638522,0.14836479154951512,1367.860238143379,0.018295764923095703
"KMeansAlgorithm(k=2, Distance_Metric=euclidean)_8",2,euclidean,8,0.17273398334030482,0.19312990286873033,1.1996663506471459,0.28155901861694416,2996.240411127295,0.017939329147338867
"KMeansAlgorithm(k=2, Distance_Metric=euclidean)_9",2,euclidean,9,0.17273398334030482,0.19312990286873033,1.1996663506471459,0.28155901861694416,2996.240411127295,0.01723337173461914
"KMeansAlgorithm(k=2, Distance_Metric=manhattan)_0",2,manhattan,0,0.03791181046927494,0.027722364881126636,1.6658223901216729,0.23209031944402195,2471.763530929765,0.01659226417541504
"KMeansAlgorithm(k=2, Distance_Metric=manhattan)_1",2,manhattan,1,0.03714774811562288,0.027111366953510428,1.6688841788249111,0.23176160346954053,2467.547773155653,0.020186424255371094
"KMeansAlgorithm(k=2, Distance_Metric=manhattan)_2",2,manhattan,2,0.13747768568631608,0.10541966274935641,1.7107244075973909,0.2287881430430054,2413.815413504773,0.02093362808227539
"KMeansAlgorithm(k=2, Distance_Metric=manhattan)_3",2,manhattan,3,0.1076602499584392,0.14476633520248786,2.116001189831519,0.141362053908222,992.9764706439216,0.0171663761138916
"KMeansAlgorithm(k=2, Distance_Metric=manhattan)_4",2,manhattan,4,0.14300927425913051,0.11040273497073143,1.7034886723700116,0.22968644504785632,2419.3350577475794,0.019812822341918945
"KMeansAlgorithm(k=2, Distance_Metric=manhattan)_5",2,manhattan,5,0.038683625277438495,0.028341660339965973,1.6628469152029222,0.2324146944225703,2475.737531954815,0.017092227935791016
"KMeansAlgorithm(k=2, Distance_Metric=manhattan)_6",2,manhattan,6,0.038489944780055296,0.028186054826895783,1.66352033251588,0.2323528787626929,2474.9363021286267,0.01495361328125
"KMeansAlgorithm(k=2, Distance_Metric=manhattan)_7",2,manhattan,7,0.06098788939445548,0.0470186135768515,1.5835825847529637,0.24184617924620963,2589.1620711505025,0.01733565330505371
"KMeansAlgorithm(k=2, Distance_Metric=manhattan)_8",2,manhattan,8,0.038104037376756106,0.0278764081762711,1.6650513884641636,0.2321725524013408,2472.8195247905974,0.016922473907470703
"KMeansAlgorithm(k=2, Distance_Metric=manhattan)_9",2,manhattan,9,0.038489944780055296,0.028186054826895783,1.66352033251588,0.2323528787626929,2474.9363021286267,0.018151521682739258
"KMeansAlgorithm(k=2, Distance_Metric=clark)_0",2,clark,0,0.23796339629832688,0.19448033620905184,2.5511362915146893,0.12595396089361136,1106.9412707952883,0.03568267822265625
"KMeansAlgorithm(k=2, Distance_Metric=clark)_1",2,clark,1,0.23796339629832688,0.19448033620905184,2.5511362915146893,0.12595396089361136,1106.9412707952883,0.03527259826660156
"KMeansAlgorithm(k=2, Distance_Metric=clark)_2",2,clark,2,0.3986686278979534,0.31629644586057665,2.669187332780117,0.12812976849642516,1063.2971977231734,0.03758573532104492
"KMeansAlgorithm(k=2, Distance_Metric=clark)_3",2,clark,3,0.38692519513630086,0.30696009182187745,2.1134972161513703,0.18694283117846205,1703.8188519104513,0.03488659858703613
"KMeansAlgorithm(k=2, Distance_Metric=clark)_4",2,clark,4,0.40334750174703815,0.3186845578735098,2.6471945525642107,0.13118970567270946,1086.1557870541887,0.03332924842834473
"KMeansAlgorithm(k=2, Distance_Metric=clark)_5",2,clark,5,0.26635940882408754,0.21863919713966742,2.0494871474214,0.1908919657327143,1692.5540389345238,0.03416776657104492
"KMeansAlgorithm(k=2, Distance_Metric=clark)_6",2,clark,6,0.23796339629832688,0.19448033620905184,2.5511362915146893,0.12595396089361136,1106.9412707952883,0.024475812911987305
"KMeansAlgorithm(k=2, Distance_Metric=clark)_7",2,clark,7,0.011063692065189562,0.007569779207687134,3.244356515591472,0.10083260890047466,738.0552193416489,0.009557008743286133
"KMeansAlgorithm(k=2, Distance_Metric=clark)_8",2,clark,8,0.036601995747419576,0.026315789952554108,1.9124311768383508,0.19345936156938132,1937.1424297365065,0.03298187255859375
"KMeansAlgorithm(k=2, Distance_Metric=clark)_9",2,clark,9,0.40084971587022133,0.3155493013355139,2.6357221788762875,0.1330407403842928,1098.8731506717716,0.03388857841491699
"KMeansAlgorithm(k=3, Distance_Metric=euclidean)_0",3,euclidean,0,0.34922876618056964,0.29532713165787544,1.6449571911069265,0.2612523178890016,2459.463809920541,0.025513172149658203
"KMeansAlgorithm(k=3, Distance_Metric=euclidean)_1",3,euclidean,1,0.23525413406057222,0.1949474085761512,1.7170450477117942,0.2613048888116747,2561.7137763620744,0.04086637496948242
"KMeansAlgorithm(k=3, Distance_Metric=euclidean)_2",3,euclidean,2,0.19784587551076305,0.19524626781202545,1.7775169455207667,0.2542483655951645,2575.0995264961534,0.026349306106567383
"KMeansAlgorithm(k=3, Distance_Metric=euclidean)_3",3,euclidean,3,0.31527961049815123,0.26095377336197717,1.6758208420569913,0.2610227837620734,2494.946180771356,0.02491593360900879
"KMeansAlgorithm(k=3, Distance_Metric=euclidean)_4",3,euclidean,4,0.19835757604399787,0.19530569964573077,1.7767810838422988,0.2545731650278301,2575.1719096839024,0.025908231735229492
"KMeansAlgorithm(k=3, Distance_Metric=euclidean)_5",3,euclidean,5,0.16563682341004227,0.1602911069394275,1.696738108082105,0.2627097887698983,2541.308760320889,0.017034530639648438
"KMeansAlgorithm(k=3, Distance_Metric=euclidean)_6",3,euclidean,6,0.19925794997429033,0.1955424647665556,1.7747349267286765,0.25508392943625874,2575.2523651373135,0.02393627166748047
"KMeansAlgorithm(k=3, Distance_Metric=euclidean)_7",3,euclidean,7,0.2794201654150195,0.23027037325623756,1.7056588115542575,0.26113131219901575,2533.789778124237,0.02391505241394043
"KMeansAlgorithm(k=3, Distance_Metric=euclidean)_8",3,euclidean,8,0.20558585129447335,0.19352559747023554,1.7584225257651178,0.2575667223216682,2572.187502419712,0.027349472045898438
"KMeansAlgorithm(k=3, Distance_Metric=euclidean)_9",3,euclidean,9,0.2682313828501285,0.2216387132848632,1.7155420375758565,0.26124059660180454,2550.7448117358367,0.02414679527282715
"KMeansAlgorithm(k=3, Distance_Metric=manhattan)_0",3,manhattan,0,0.18802514909029572,0.16058582571831861,2.0688326544068527,0.2016304954066568,2052.6726926044157,0.025434494018554688
"KMeansAlgorithm(k=3, Distance_Metric=manhattan)_1",3,manhattan,1,0.07792215081660085,0.0745828221543629,2.0347754372684617,0.2037819724999827,1970.4585770355009,0.024518966674804688
"KMeansAlgorithm(k=3, Distance_Metric=manhattan)_2",3,manhattan,2,0.057528257963537686,0.07541969399311714,2.0013600246330108,0.18252151520122586,1966.137426276387,0.023927688598632812
"KMeansAlgorithm(k=3, Distance_Metric=manhattan)_3",3,manhattan,3,0.2913345426880291,0.2797009585468372,1.6690628592508068,0.23995619561010403,2164.659563146081,0.027198314666748047
"KMeansAlgorithm(k=3, Distance_Metric=manhattan)_4",3,manhattan,4,0.37609372323109835,0.346174296851739,1.672996173166033,0.24289687779944028,2182.3869024873857,0.0244596004486084
"KMeansAlgorithm(k=3, Distance_Metric=manhattan)_5",3,manhattan,5,0.08836324577630288,0.0702605595723657,1.7136916147789247,0.24670730125593776,2305.658841618898,0.023213624954223633
"KMeansAlgorithm(k=3, Distance_Metric=manhattan)_6",3,manhattan,6,0.09699316712693284,0.08145660031655953,1.7454282509720855,0.24424042579001523,2291.755047349709,0.024933815002441406
"KMeansAlgorithm(k=3, Distance_Metric=manhattan)_7",3,manhattan,7,0.11959014335065642,0.12622570601997588,2.0877559129429026,0.20480277311758008,2020.3985599071254,0.02655935287475586
"KMeansAlgorithm(k=3, Distance_Metric=manhattan)_8",3,manhattan,8,0.3797604409373223,0.3506940467199382,1.6747982175075815,0.24296901443486757,2181.3749734586445,0.025220632553100586
"KMeansAlgorithm(k=3, Distance_Metric=manhattan)_9",3,manhattan,9,0.3399298825315122,0.3068110714953468,1.690539359807011,0.2413998653867901,2195.985411387337,0.027396440505981445
"KMeansAlgorithm(k=3, Distance_Metric=clark)_0",3,clark,0,0.19179576359579634,0.17055869107141283,2.929812676905526,0.11443567026807751,1454.985881635613,0.05603218078613281
"KMeansAlgorithm(k=3, Distance_Metric=clark)_1",3,clark,1,0.05829873420224488,0.06282618987576637,2.938738625650746,0.10674253697323811,773.6901284402244,0.0513458251953125
"KMeansAlgorithm(k=3, Distance_Metric=clark)_2",3,clark,2,0.18296185728386236,0.17797595195771013,2.614862741961346,0.17771751615673065,1753.5535086155182,0.03948020935058594
"KMeansAlgorithm(k=3, Distance_Metric=clark)_3",3,clark,3,0.20809245723965086,0.22079330006609751,2.6453961868254834,0.1853860172088346,1853.3438536811907,0.04929399490356445
"KMeansAlgorithm(k=3, Distance_Metric=clark)_4",3,clark,4,0.12318255847992289,0.11894061300552214,2.357568173148714,0.16972954319038763,1593.726374178983,0.04997825622558594
"KMeansAlgorithm(k=3, Distance_Metric=clark)_5",3,clark,5,0.18296185728386236,0.17797595195771013,2.614862741961346,0.17771751615673065,1753.5535086155182,0.022503137588500977
"KMeansAlgorithm(k=3, Distance_Metric=clark)_6",3,clark,6,0.188206116486604,0.18752503008410518,2.6238218676218583,0.17955358928393264,1777.8245816239335,0.05239129066467285
"KMeansAlgorithm(k=3, Distance_Metric=clark)_7",3,clark,7,0.3217502188340517,0.29690402037095537,2.2685917518400895,0.08566249345918843,870.5735702877655,0.047136783599853516
"KMeansAlgorithm(k=3, Distance_Metric=clark)_8",3,clark,8,0.319130055397125,0.2664097961432329,2.7255596889900118,0.18223738692615285,1692.0728967439245,0.04783987998962402
"KMeansAlgorithm(k=3, Distance_Metric=clark)_9",3,clark,9,0.161639565624781,0.13577148091799654,2.758235344395761,0.16958933512256943,1456.7549455762307,0.04848527908325195
"KMeansAlgorithm(k=4, Distance_Metric=euclidean)_0",4,euclidean,0,0.1520167722703264,0.16705397135558456,1.8439761840100817,0.22599073920669044,2205.664051082218,0.032297372817993164
"KMeansAlgorithm(k=4, Distance_Metric=euclidean)_1",4,euclidean,1,0.1534503340894325,0.1681553745778582,1.8452323535054034,0.2260391162390677,2205.1767657920773,0.03636503219604492
"KMeansAlgorithm(k=4, Distance_Metric=euclidean)_2",4,euclidean,2,0.15534748695639605,0.16840858958197213,1.8452530268588876,0.22598901587298179,2204.196083329884,0.03299999237060547
"KMeansAlgorithm(k=4, Distance_Metric=euclidean)_3",4,euclidean,3,0.2648714847691123,0.3162800388081448,1.6608688237982332,0.2635961823042881,2348.254716011627,0.032250165939331055
"KMeansAlgorithm(k=4, Distance_Metric=euclidean)_4",4,euclidean,4,0.24685310371646135,0.24949952600316017,1.6836807727175351,0.23336373131052132,2170.362852285828,0.03221917152404785
"KMeansAlgorithm(k=4, Distance_Metric=euclidean)_5",4,euclidean,5,0.16904020516432508,0.1842328227847707,1.6295942725948926,0.223330617925914,1916.7448823825493,0.032100677490234375
"KMeansAlgorithm(k=4, Distance_Metric=euclidean)_6",4,euclidean,6,0.14504814787841908,0.1791182680905007,1.5968478721466848,0.2314832597265424,2070.6084810714033,0.03277707099914551
"KMeansAlgorithm(k=4, Distance_Metric=euclidean)_7",4,euclidean,7,0.2480210079261359,0.2731107759186189,1.673898085454623,0.25468755097541346,2296.0541537350746,0.0313262939453125
"KMeansAlgorithm(k=4, Distance_Metric=euclidean)_8",4,euclidean,8,0.2566715386998445,0.2900192647166,1.62589568700196,0.2661781558555364,2326.911833954186,0.03510570526123047
"KMeansAlgorithm(k=4, Distance_Metric=euclidean)_9",4,euclidean,9,0.25934059343125004,0.303938936031702,1.6569514604048117,0.2625969881027091,2342.434466107999,0.030545711517333984
"KMeansAlgorithm(k=4, Distance_Metric=manhattan)_0",4,manhattan,0,0.2625153130868078,0.30690765631731326,1.6950246466570609,0.24687709685167208,2120.5245759178624,0.030709028244018555
"KMeansAlgorithm(k=4, Distance_Metric=manhattan)_1",4,manhattan,1,0.2869914376267147,0.3374463093949179,1.609607365093285,0.2146320198172536,1861.3648618970194,0.030676603317260742
"KMeansAlgorithm(k=4, Distance_Metric=manhattan)_2",4,manhattan,2,0.26145690490539575,0.30586236768911734,1.7020066855368063,0.24568993400245406,2107.5385426905473,0.03211379051208496
"KMeansAlgorithm(k=4, Distance_Metric=manhattan)_3",4,manhattan,3,0.2606836492146958,0.30499548698950407,1.6988013094439027,0.24605124945260698,2100.150123198102,0.02990579605102539
"KMeansAlgorithm(k=4, Distance_Metric=manhattan)_4",4,manhattan,4,0.2872530226939273,0.3440681319248574,1.6301733812612165,0.21473302649112122,1853.7345582187822,0.022123336791992188
"KMeansAlgorithm(k=4, Distance_Metric=manhattan)_5",4,manhattan,5,0.33549237927856407,0.33270964614404863,1.8933500049750869,0.2265343797224695,1771.8793570397054,0.03360891342163086
"KMeansAlgorithm(k=4, Distance_Metric=manhattan)_6",4,manhattan,6,0.2617548205554685,0.3060556060863298,1.7023849870887462,0.24564308572071888,2108.2585710890908,0.030332565307617188
"KMeansAlgorithm(k=4, Distance_Metric=manhattan)_7",4,manhattan,7,0.270089220674702,0.32651394034617265,1.7192410303524235,0.23489457732365793,2031.995942479072,0.030241012573242188
"KMeansAlgorithm(k=4, Distance_Metric=manhattan)_8",4,manhattan,8,0.26167340767769404,0.30600924449577427,1.6951200825262005,0.24713934702333004,2124.553984703421,0.03371024131774902
"KMeansAlgorithm(k=4, Distance_Metric=manhattan)_9",4,manhattan,9,0.25946612826083454,0.3026753003339947,1.6845644022348307,0.24924051894357308,2143.711647938517,0.03202176094055176
"KMeansAlgorithm(k=4, Distance_Metric=clark)_0",4,clark,0,0.09647251397264119,0.10485886195147641,2.2678896433522624,0.1677830774815926,1628.7508915489393,0.06440353393554688
"KMeansAlgorithm(k=4, Distance_Metric=clark)_1",4,clark,1,0.17265286087354356,0.2054262914524419,2.473215246239902,0.19491051803112663,1563.3896094817937,0.07103490829467773
"KMeansAlgorithm(k=4, Distance_Metric=clark)_2",4,clark,2,0.13727101513808793,0.1437517003899493,2.336674815203537,0.17730343779890043,1314.2239637516454,0.047229766845703125
"KMeansAlgorithm(k=4, Distance_Metric=clark)_3",4,clark,3,0.19035299333105793,0.24570611888891788,2.0240348382263216,0.1872962988295824,1621.3963430556717,0.06571459770202637
"KMeansAlgorithm(k=4, Distance_Metric=clark)_4",4,clark,4,0.13790110359928806,0.14091915169214447,2.4705037298902157,0.17723749829300098,1302.8020263996561,0.05256319046020508
"KMeansAlgorithm(k=4, Distance_Metric=clark)_5",4,clark,5,0.22561578334866966,0.2450775721380942,2.3128699753437973,0.17752922739351362,1470.4881854638516,0.06607985496520996
"KMeansAlgorithm(k=4, Distance_Metric=clark)_6",4,clark,6,0.12377790523780337,0.12367371685123157,2.2092708256337965,0.17956574392982974,1696.458078637155,0.06508541107177734
"KMeansAlgorithm(k=4, Distance_Metric=clark)_7",4,clark,7,0.17100266234875097,0.20326160051751702,2.4751455297473015,0.19416866710203295,1561.2698497574213,0.06503438949584961
"KMeansAlgorithm(k=4, Distance_Metric=clark)_8",4,clark,8,0.25442714281579176,0.2852317179559945,2.13068940886351,0.18537661691538168,1553.5308538487968,0.060845136642456055
"KMeansAlgorithm(k=4, Distance_Metric=clark)_9",4,clark,9,0.25442714281579176,0.2852317179559945,2.13068940886351,0.18537661691538168,1553.5308538487973,0.06267380714416504
"KMeansAlgorithm(k=5, Distance_Metric=euclidean)_0",5,euclidean,0,0.20014321699043508,0.2366170008818621,1.5767249357916002,0.23298750680846025,1969.6951702646859,0.03352022171020508
"KMeansAlgorithm(k=5, Distance_Metric=euclidean)_1",5,euclidean,1,0.23802904794918409,0.3085949753007968,1.496275924584009,0.2641227537772686,2127.8326324701693,0.03785371780395508
"KMeansAlgorithm(k=5, Distance_Metric=euclidean)_2",5,euclidean,2,0.33361982774177795,0.3078073942916502,1.6091972092120632,0.20132097530506665,1400.8904201427943,0.04246997833251953
"KMeansAlgorithm(k=5, Distance_Metric=euclidean)_3",5,euclidean,3,0.11538262089912472,0.1579569922199132,2.0926757763263715,0.15510935136174286,1735.6343563113403,0.03946542739868164
"KMeansAlgorithm(k=5, Distance_Metric=euclidean)_4",5,euclidean,4,0.2344192919875328,0.27035335715595044,1.6237964131609828,0.2435055960473582,1958.429318126168,0.04024481773376465
"KMeansAlgorithm(k=5, Distance_Metric=euclidean)_5",5,euclidean,5,0.20688357594894333,0.2338539279344536,1.5348893385696143,0.2158398854961017,1810.6671132868591,0.03918147087097168
"KMeansAlgorithm(k=5, Distance_Metric=euclidean)_6",5,euclidean,6,0.26448670091137694,0.2854259880058817,1.588401295728556,0.2558508723635466,1940.0433994852615,0.038436174392700195
"KMeansAlgorithm(k=5, Distance_Metric=euclidean)_7",5,euclidean,7,0.23084530283423968,0.2955661639493981,1.587590505004461,0.23422509570863892,1959.308442094001,0.03790092468261719
"KMeansAlgorithm(k=5, Distance_Metric=euclidean)_8",5,euclidean,8,0.23208933759001904,0.2141292334146471,1.7388890851134966,0.23829916001133764,1851.0524050913812,0.03807687759399414
"KMeansAlgorithm(k=5, Distance_Metric=euclidean)_9",5,euclidean,9,0.22351583592761795,0.25815071719198524,1.5064332905852207,0.2502033425922199,2045.7732676968342,0.04065299034118652
"KMeansAlgorithm(k=5, Distance_Metric=manhattan)_0",5,manhattan,0,0.24910719599024814,0.32702221159766665,1.6032972110553616,0.24537873331163682,1919.172402739037,0.03687572479248047
"KMeansAlgorithm(k=5, Distance_Metric=manhattan)_1",5,manhattan,1,0.25750790197478834,0.33461356352129723,1.611259023289844,0.2505924534222454,1940.2801362238702,0.039592742919921875
"KMeansAlgorithm(k=5, Distance_Metric=manhattan)_2",5,manhattan,2,0.2621281429478281,0.32005740836809693,1.658710385415605,0.2575618025941976,1908.6661886968773,0.03890633583068848
"KMeansAlgorithm(k=5, Distance_Metric=manhattan)_3",5,manhattan,3,0.25503917387122366,0.33167726547859633,1.6102271480018697,0.2499701493801136,1932.4960154495636,0.03942298889160156
"KMeansAlgorithm(k=5, Distance_Metric=manhattan)_4",5,manhattan,4,0.2524540674079944,0.32886861534525996,1.6100036745693118,0.2492329013629557,1923.6117696884698,0.038926124572753906
"KMeansAlgorithm(k=5, Distance_Metric=manhattan)_5",5,manhattan,5,0.2524018797368334,0.328788944725581,1.6101208478716091,0.24917168120548872,1923.5584855163606,0.03778886795043945
"KMeansAlgorithm(k=5, Distance_Metric=manhattan)_6",5,manhattan,6,0.25023193332763505,0.3077285016121741,1.645015858172107,0.25767542861376136,1974.4632244277664,0.03771162033081055
"KMeansAlgorithm(k=5, Distance_Metric=manhattan)_7",5,manhattan,7,0.3259615661741114,0.3519910004933949,1.8072770606927975,0.19896728588656667,1542.4618950295846,0.035880088806152344
"KMeansAlgorithm(k=5, Distance_Metric=manhattan)_8",5,manhattan,8,0.2545483442949809,0.3348249334362585,1.5977856571073967,0.24916530962556058,1935.7180551993627,0.03560376167297363
"KMeansAlgorithm(k=5, Distance_Metric=manhattan)_9",5,manhattan,9,0.2521994753616593,0.3086185474948213,1.6300468207585883,0.2585378254817297,1979.8718609604966,0.03727912902832031
"KMeansAlgorithm(k=5, Distance_Metric=clark)_0",5,clark,0,0.22118650834149453,0.28388179705200944,2.219920020035297,0.19403031765031797,1368.3548968370617,0.08162522315979004
"KMeansAlgorithm(k=5, Distance_Metric=clark)_1",5,clark,1,0.12180436041365485,0.20614482541060136,2.0495541814698965,0.17582552952897965,1195.388191253569,0.06124091148376465
"KMeansAlgorithm(k=5, Distance_Metric=clark)_2",5,clark,2,0.15571660130751766,0.17838365153162677,2.35183984346622,0.18948775449639982,1567.9905057862475,0.07247161865234375
"KMeansAlgorithm(k=5, Distance_Metric=clark)_3",5,clark,3,0.17280092597607558,0.16885529133438443,2.1458611379144905,0.15458561759775333,1050.9555308892202,0.05656290054321289
"KMeansAlgorithm(k=5, Distance_Metric=clark)_4",5,clark,4,0.04020589925027374,0.04698176423823486,2.314762743288641,0.14831064014240058,1127.531070551322,0.06905269622802734
"KMeansAlgorithm(k=5, Distance_Metric=clark)_5",5,clark,5,0.15571660130751766,0.17838365153162677,2.35183984346622,0.18948775449639982,1567.9905057862475,0.07380390167236328
"KMeansAlgorithm(k=5, Distance_Metric=clark)_6",5,clark,6,0.19600118809635386,0.23672336232912541,2.058498008103125,0.1978596078993358,1426.6576950759968,0.0903322696685791
"KMeansAlgorithm(k=5, Distance_Metric=clark)_7",5,clark,7,0.19292122756779662,0.2572556696952094,2.066482719816629,0.18788412321158313,1627.5198228011823,0.07614779472351074
"KMeansAlgorithm(k=5, Distance_Metric=clark)_8",5,clark,8,0.1604675728257351,0.22866235225407588,2.2999125688684696,0.12915650454719502,989.2147083244524,0.08642745018005371
"KMeansAlgorithm(k=5, Distance_Metric=clark)_9",5,clark,9,0.20874011852432606,0.260474329730099,2.1062875371253056,0.20580615733226537,1473.806706925437,0.08061718940734863
"KMeansAlgorithm(k=6, Distance_Metric=euclidean)_0",6,euclidean,0,0.17538836353265597,0.23082491982109896,1.7851440380091483,0.22109459334999368,1733.2041838536068,0.0445253849029541
"KMeansAlgorithm(k=6, Distance_Metric=euclidean)_1",6,euclidean,1,0.20066578369115998,0.2709200690764772,1.4322014512612993,0.24515592390097637,1901.8490184778693,0.04696917533874512
"KMeansAlgorithm(k=6, Distance_Metric=euclidean)_2",6,euclidean,2,0.16046385896270154,0.21744428246722577,1.8056347747787742,0.21215042777915333,1786.2242369073438,0.04967975616455078
"KMeansAlgorithm(k=6, Distance_Metric=euclidean)_3",6,euclidean,3,0.2043598305352234,0.257292823193395,1.5815966210132935,0.26278043819521874,1954.414519374574,0.045937299728393555
"KMeansAlgorithm(k=6, Distance_Metric=euclidean)_4",6,euclidean,4,0.1972116092277409,0.24431756292542672,1.6533491252031698,0.25296666747340485,1905.1752434485527,0.046309709548950195
"KMeansAlgorithm(k=6, Distance_Metric=euclidean)_5",6,euclidean,5,0.1899284483237969,0.26564782763506223,1.6454098688181553,0.24396783200118308,1901.845337903395,0.046073198318481445
"KMeansAlgorithm(k=6, Distance_Metric=euclidean)_6",6,euclidean,6,0.20765667550438774,0.26216483811630537,1.5533571100273054,0.2654207836901544,1961.9253738571024,0.04481697082519531
"KMeansAlgorithm(k=6, Distance_Metric=euclidean)_7",6,euclidean,7,0.18389163476664697,0.2742201485730038,1.782482888436795,0.23062648197080046,1852.0795078442047,0.04523897171020508
"KMeansAlgorithm(k=6, Distance_Metric=euclidean)_8",6,euclidean,8,0.1749677376157923,0.26041914127177407,1.6519048198648563,0.2310424822814934,1920.2065790500212,0.04534912109375
"KMeansAlgorithm(k=6, Distance_Metric=euclidean)_9",6,euclidean,9,0.18748094221240127,0.23165544427519785,1.6925115249985765,0.24601369036877552,1893.5657130746447,0.04445791244506836
"KMeansAlgorithm(k=6, Distance_Metric=manhattan)_0",6,manhattan,0,0.24085423015062676,0.3336501255156577,1.5569139887299386,0.26544616148261413,1894.2865715340051,0.04693937301635742
"KMeansAlgorithm(k=6, Distance_Metric=manhattan)_1",6,manhattan,1,0.24699440156487867,0.3169909778160307,1.540992864361485,0.25705129218730854,1684.5071437825038,0.04571986198425293
"KMeansAlgorithm(k=6, Distance_Metric=manhattan)_2",6,manhattan,2,0.23181554582404562,0.31979722638410646,1.6053573090858553,0.24118859644948856,1763.9878578212029,0.043828487396240234
"KMeansAlgorithm(k=6, Distance_Metric=manhattan)_3",6,manhattan,3,0.23566097707289096,0.33872532399792205,1.6263576620277622,0.21887707574034038,1549.2698817120938,0.045148611068725586
"KMeansAlgorithm(k=6, Distance_Metric=manhattan)_4",6,manhattan,4,0.2337844368846132,0.3199854192449219,1.5952534929373243,0.25326887571536305,1742.23382273131,0.04574418067932129
"KMeansAlgorithm(k=6, Distance_Metric=manhattan)_5",6,manhattan,5,0.2632108305716653,0.34923498674012704,1.5871695666614896,0.2597052798500966,1697.1006568308967,0.04371285438537598
"KMeansAlgorithm(k=6, Distance_Metric=manhattan)_6",6,manhattan,6,0.26254506288315127,0.32912322998378263,1.5940739135959099,0.25238929478526967,1596.4680570605228,0.04613184928894043
"KMeansAlgorithm(k=6, Distance_Metric=manhattan)_7",6,manhattan,7,0.2289175851221759,0.3147796696039916,1.5929872037781123,0.2519928440862843,1728.306464691515,0.04444479942321777
"KMeansAlgorithm(k=6, Distance_Metric=manhattan)_8",6,manhattan,8,0.25604825449252266,0.3326062846217948,1.7772087831926504,0.2520368467911848,1766.9365485593444,0.042531490325927734
"KMeansAlgorithm(k=6, Distance_Metric=manhattan)_9",6,manhattan,9,0.2341611979579027,0.3222198771576251,1.5422577648457987,0.265108689384247,1903.4999531518947,0.04559922218322754
"KMeansAlgorithm(k=6, Distance_Metric=clark)_0",6,clark,0,0.12245078322379414,0.21265292384976398,1.9952403607421425,0.15486585358123575,983.3207072661157,0.08494830131530762
"KMeansAlgorithm(k=6, Distance_Metric=clark)_1",6,clark,1,0.15571660130751766,0.17838365153162677,2.35183984346622,0.18948775449639982,1567.9905057862475,0.09585380554199219
"KMeansAlgorithm(k=6, Distance_Metric=clark)_2",6,clark,2,0.13895077188469904,0.23508617196829668,1.8984660415082997,0.13602517947593745,924.4080048561194,0.07385540008544922
"KMeansAlgorithm(k=6, Distance_Metric=clark)_3",6,clark,3,0.1833901554052602,0.24525307174264044,2.0256656625439184,0.1915127825173389,1342.354007714752,0.10242748260498047
"KMeansAlgorithm(k=6, Distance_Metric=clark)_4",6,clark,4,0.08222554591264565,0.08182494655190616,2.504306202135406,0.14655243217601951,1091.0005567742119,0.09710907936096191
"KMeansAlgorithm(k=6, Distance_Metric=clark)_5",6,clark,5,0.13557723946496353,0.21525512560098758,2.0485991357032645,0.14872044481944605,1147.3462831116587,0.09614849090576172
"KMeansAlgorithm(k=6, Distance_Metric=clark)_6",6,clark,6,0.16268901529480476,0.18331256848576807,2.3880288307327535,0.1905098427743618,1585.197867219112,0.09432435035705566
"KMeansAlgorithm(k=6, Distance_Metric=clark)_7",6,clark,7,0.23976846699400295,0.31534485816493846,1.8645735674678023,0.2271545570335075,1468.2613990936836,0.0988914966583252
"KMeansAlgorithm(k=6, Distance_Metric=clark)_8",6,clark,8,0.12107248139930096,0.12160107364071157,2.2204519654076047,0.17830812229793905,1686.730349314516,0.09557700157165527
"KMeansAlgorithm(k=6, Distance_Metric=clark)_9",6,clark,9,0.21236151460349995,0.2786211670494709,1.995324081547005,0.2094078544812631,1254.441359834315,0.09725761413574219
