Algorithm,n_clusters,fuzziness,rho,Repetition,ARI,NMI,DBI,Silhouette,CHS,Predicted k,Time
"FuzzyCMeans(n_clusters=7, fuzziness=4, rho=0.9)_2",7,4.0,0.9,2,0.17379096708848196,0.2661491963377381,1.459409406107593,0.2548953486133329,1821.1327374547407,7,0.8802158832550049
"FuzzyCMeans(n_clusters=7, fuzziness=4, rho=0.9)_3",7,4.0,0.9,3,0.17393796241446016,0.25956882028585165,1.6208857179693896,0.24598981393314656,1813.7377026324318,7,0.7872965335845947
"FuzzyCMeans(n_clusters=7, fuzziness=4, rho=0.9)_4",7,4.0,0.9,4,0.1611060498060145,0.2380450749243632,1.671758101747195,0.2357112307546568,1765.2302619890922,7,2.451803207397461
"FuzzyCMeans(n_clusters=7, fuzziness=4, rho=0.9)_5",7,4.0,0.9,5,0.17379096708848196,0.26614919633773815,1.459409406107593,0.2548953486133329,1821.1327374547407,7,1.0391709804534912
"FuzzyCMeans(n_clusters=7, fuzziness=4, rho=0.9)_6",7,4.0,0.9,6,0.13843857580709104,0.24713868791031698,1.609905917542038,0.2243160093354794,1786.37640218479,7,1.0228052139282227
"FuzzyCMeans(n_clusters=7, fuzziness=4, rho=0.9)_7",7,4.0,0.9,7,0.18899096239984367,0.2941621314768872,1.7402286111248133,0.2364535221800357,1711.303879284483,7,0.5336863994598389
"FuzzyCMeans(n_clusters=7, fuzziness=4, rho=0.9)_8",7,4.0,0.9,8,0.17379096708848196,0.26614919633773815,1.4594094061075928,0.2548953486133329,1821.1327374547407,7,0.9018356800079346
"FuzzyCMeans(n_clusters=7, fuzziness=4, rho=0.9)_9",7,4.0,0.9,9,0.19950819830878752,0.25849843016423235,1.563209987519276,0.26672974073433803,1786.257114674573,7,0.9307498931884766
"FuzzyCMeans(n_clusters=7, fuzziness=5, rho=0.5)_0",7,5.0,0.5,0,0.2208271271968013,0.27825755949093706,1.5642948385560762,0.26225811878224303,1750.0863035482619,7,1.2951107025146484
"FuzzyCMeans(n_clusters=7, fuzziness=5, rho=0.5)_1",7,5.0,0.5,1,0.17065994647033805,0.25443860337107327,1.6145999526323014,0.24700845897544724,1811.8593056345553,7,0.9528944492340088
"FuzzyCMeans(n_clusters=7, fuzziness=5, rho=0.5)_2",7,5.0,0.5,2,0.17481070913356425,0.2782763470377826,1.6781796008375864,0.2414862043553656,1773.1500924177487,7,0.8986804485321045
"FuzzyCMeans(n_clusters=7, fuzziness=5, rho=0.5)_3",7,5.0,0.5,3,0.2208271271968013,0.2782575594909371,1.5642948385560764,0.26225811878224303,1750.0863035482619,7,1.4642527103424072
"FuzzyCMeans(n_clusters=7, fuzziness=5, rho=0.5)_4",7,5.0,0.5,4,0.2084908061015805,0.284713327087046,1.5251319465779214,0.27426443453972893,1821.2008071278947,7,0.9978170394897461
"FuzzyCMeans(n_clusters=7, fuzziness=5, rho=0.5)_5",7,5.0,0.5,5,0.17365282934383072,0.26522949083188163,1.4598375136548543,0.25475396650343435,1820.9871304775936,7,1.2575607299804688
"FuzzyCMeans(n_clusters=7, fuzziness=5, rho=0.5)_6",7,5.0,0.5,6,0.20004125389537475,0.25886437381916266,1.5639394860435718,0.2666343655073499,1785.9441412771582,7,1.5817322731018066
"FuzzyCMeans(n_clusters=7, fuzziness=5, rho=0.5)_7",7,5.0,0.5,7,0.15754037323681302,0.26301086248360406,1.5794581939164059,0.22583333646106285,1786.0030702448225,7,1.8964147567749023
"FuzzyCMeans(n_clusters=7, fuzziness=5, rho=0.5)_8",7,5.0,0.5,8,0.17363743488737715,0.26536622097951684,1.4621729797976002,0.2546625517973532,1820.754919950642,7,1.5190198421478271
"FuzzyCMeans(n_clusters=7, fuzziness=5, rho=0.5)_9",7,5.0,0.5,9,0.215963733248151,0.2946033957949861,1.6132051573871684,0.2638219603040828,1804.7787726650945,7,1.3753786087036133
"FuzzyCMeans(n_clusters=7, fuzziness=5, rho=0.7)_0",7,5.0,0.7,0,0.15904310260141985,0.2464923046763487,1.6026007290955648,0.23572729925244335,1794.560449479342,7,0.8336966037750244
"FuzzyCMeans(n_clusters=7, fuzziness=5, rho=0.7)_1",7,5.0,0.7,1,0.21709997228509006,0.29658074575449184,1.623421478067165,0.26396373940561646,1802.950895849362,7,1.4320430755615234
"FuzzyCMeans(n_clusters=7, fuzziness=5, rho=0.7)_2",7,5.0,0.7,2,0.21709997228509006,0.29658074575449184,1.623421478067165,0.26396373940561646,1802.950895849362,7,1.719313621520996
"FuzzyCMeans(n_clusters=7, fuzziness=5, rho=0.7)_3",7,5.0,0.7,3,0.1676082619644965,0.2476856814214909,1.6443896445906563,0.23898703974919785,1773.8677147020198,7,1.3824548721313477
"FuzzyCMeans(n_clusters=7, fuzziness=5, rho=0.7)_4",7,5.0,0.7,4,0.18048512967487168,0.2503591262910307,1.6724124247365284,0.2386695713107409,1763.8042199459312,7,0.5556678771972656
"FuzzyCMeans(n_clusters=7, fuzziness=5, rho=0.7)_5",7,5.0,0.7,5,0.21583448060391044,0.29460349134113967,1.6178306196238246,0.26344234790674903,1804.1728400275697,7,1.172006368637085
"FuzzyCMeans(n_clusters=7, fuzziness=5, rho=0.7)_6",7,5.0,0.7,6,0.17690293054342351,0.26211733236574564,1.4997923488485685,0.25659957376691434,1819.926020980908,7,0.9007196426391602
"FuzzyCMeans(n_clusters=7, fuzziness=5, rho=0.7)_7",7,5.0,0.7,7,0.1602648620439267,0.25945914234300627,1.6141921409218052,0.2280991819135046,1785.6466212999578,7,0.7390897274017334
"FuzzyCMeans(n_clusters=7, fuzziness=5, rho=0.7)_8",7,5.0,0.7,8,0.19978845986339266,0.2799381165311471,1.4848974501206604,0.2525011245126685,1771.867894213841,7,0.48012208938598633
"FuzzyCMeans(n_clusters=7, fuzziness=5, rho=0.7)_9",7,5.0,0.7,9,0.17226927352410976,0.2563239917168074,1.6201055313420984,0.24624871894396191,1812.4162614159686,7,0.8546135425567627
"FuzzyCMeans(n_clusters=7, fuzziness=5, rho=0.9)_0",7,5.0,0.9,0,0.17472196237154033,0.2781221933721502,1.6790383122898451,0.24128477948554297,1772.9072262934965,7,0.8487412929534912
"FuzzyCMeans(n_clusters=7, fuzziness=5, rho=0.9)_1",7,5.0,0.9,1,0.17413735175653966,0.2652329946755064,1.465539155823874,0.2545145448521338,1820.255662767324,7,1.0823884010314941
"FuzzyCMeans(n_clusters=7, fuzziness=5, rho=0.9)_2",7,5.0,0.9,2,0.1704781277229001,0.25371959392747645,1.6156544633586587,0.24693427512348215,1811.2040901471594,7,1.1580142974853516
"FuzzyCMeans(n_clusters=7, fuzziness=5, rho=0.9)_3",7,5.0,0.9,3,0.16819477742959235,0.25089922338624393,1.6244945397517936,0.2474348722145213,1808.2911248055477,7,0.7730634212493896
"FuzzyCMeans(n_clusters=7, fuzziness=5, rho=0.9)_4",7,5.0,0.9,4,0.1717572042930566,0.25494888359255063,1.6321392507763364,0.2315611374560597,1742.59787107865,7,0.8075616359710693
"FuzzyCMeans(n_clusters=7, fuzziness=5, rho=0.9)_5",7,5.0,0.9,5,0.19811846718843604,0.25519092273836125,1.563731788213919,0.2674959288650921,1782.3648908583564,7,0.6609628200531006
"FuzzyCMeans(n_clusters=7, fuzziness=5, rho=0.9)_6",7,5.0,0.9,6,0.15835972194180198,0.24544399422598637,1.5958737517982602,0.2353526180111368,1794.019470890106,7,0.821314811706543
"FuzzyCMeans(n_clusters=7, fuzziness=5, rho=0.9)_7",7,5.0,0.9,7,0.19958804949297446,0.2797270485890657,1.4849729896601247,0.2524816296171467,1771.68766936878,7,2.305140495300293
"FuzzyCMeans(n_clusters=7, fuzziness=5, rho=0.9)_8",7,5.0,0.9,8,0.18890641262366953,0.2565156918605159,1.5354841983634013,0.24597709900242495,1751.2399231082136,7,0.8352515697479248
"FuzzyCMeans(n_clusters=7, fuzziness=5, rho=0.9)_9",7,5.0,0.9,9,0.19965086197831985,0.25634142248193853,1.5653008023395534,0.265682048169391,1784.724712995207,7,0.818408727645874
"FuzzyCMeans(n_clusters=7, fuzziness=6, rho=0.5)_0",7,6.0,0.5,0,0.17703061819791663,0.26134981334774016,1.5020819040581537,0.2564561296814653,1819.4673867613128,7,1.817274570465088
"FuzzyCMeans(n_clusters=7, fuzziness=6, rho=0.5)_1",7,6.0,0.5,1,0.15474605465138339,0.2614362824805336,1.6572374825170602,0.21213625043262202,1710.7312922988478,7,1.1059696674346924
"FuzzyCMeans(n_clusters=7, fuzziness=6, rho=0.5)_2",7,6.0,0.5,2,0.1994613376675545,0.2798583338614864,1.485022551706495,0.2525358386369766,1771.5726428388932,7,0.6249620914459229
"FuzzyCMeans(n_clusters=7, fuzziness=6, rho=0.5)_3",7,6.0,0.5,3,0.1746175182193914,0.27793999730782587,1.6791287535203046,0.24124982218970006,1772.7647567776016,7,1.4104630947113037
"FuzzyCMeans(n_clusters=7, fuzziness=6, rho=0.5)_4",7,6.0,0.5,4,0.17319439618216642,0.25672681063975217,1.8167452070636112,0.22423536707214128,1725.9964543449132,7,1.45619797706604
"FuzzyCMeans(n_clusters=7, fuzziness=6, rho=0.5)_5",7,6.0,0.5,5,0.17965475082394136,0.2569068550465179,1.6990637016037822,0.22153716998159279,1657.315147587274,7,0.8855111598968506
"FuzzyCMeans(n_clusters=7, fuzziness=6, rho=0.5)_6",7,6.0,0.5,6,0.17391048888535185,0.26462921259858335,1.465532457470546,0.2544546908259708,1820.1594704227375,7,1.64485764503479
"FuzzyCMeans(n_clusters=7, fuzziness=6, rho=0.5)_7",7,6.0,0.5,7,0.19990578263648362,0.25608245874772034,1.5655207093589316,0.26555441294688065,1784.5008708995877,7,0.8204872608184814
"FuzzyCMeans(n_clusters=7, fuzziness=6, rho=0.5)_8",7,6.0,0.5,8,0.17703061819791663,0.26134981334774016,1.5020819040581532,0.2564561296814653,1819.4673867613133,7,2.5617756843566895
"FuzzyCMeans(n_clusters=7, fuzziness=6, rho=0.5)_9",7,6.0,0.5,9,0.1852125785042351,0.25919439644704845,1.498732866658221,0.24377464118273523,1751.2195189431327,7,1.7913200855255127
"FuzzyCMeans(n_clusters=7, fuzziness=6, rho=0.7)_0",7,6.0,0.7,0,0.14481060675826238,0.2596863640033184,1.7448247896036242,0.20503937912940934,1710.4530760684088,7,2.5426015853881836
"FuzzyCMeans(n_clusters=7, fuzziness=6, rho=0.7)_1",7,6.0,0.7,1,0.1522925895910441,0.2612034272891025,1.6805143668949893,0.21503433043303338,1714.3492899432288,7,0.9735107421875
"FuzzyCMeans(n_clusters=7, fuzziness=6, rho=0.7)_2",7,6.0,0.7,2,0.1478283076886864,0.26437280745954467,1.7549458601566248,0.2082089806748355,1715.1948945782935,7,0.9246234893798828
"FuzzyCMeans(n_clusters=7, fuzziness=6, rho=0.7)_3",7,6.0,0.7,3,0.1880953538769351,0.2551578856279561,1.5356225288419068,0.24577886651655173,1750.8341600720573,7,1.596285104751587
"FuzzyCMeans(n_clusters=7, fuzziness=6, rho=0.7)_4",7,6.0,0.7,4,0.16827822572495138,0.25092532614628066,1.62531960902405,0.24737092165286415,1808.1491794470514,7,2.2386481761932373
"FuzzyCMeans(n_clusters=7, fuzziness=6, rho=0.7)_5",7,6.0,0.7,5,0.19789892441009704,0.2540422917735593,1.5661235602474866,0.26691158407640336,1781.4547843311036,7,0.9059493541717529
"FuzzyCMeans(n_clusters=7, fuzziness=6, rho=0.7)_6",7,6.0,0.7,6,0.20835159568932005,0.2840009470556035,1.5280684689507014,0.27403506719811604,1820.2129220348968,7,1.7819545269012451
"FuzzyCMeans(n_clusters=7, fuzziness=6, rho=0.7)_7",7,6.0,0.7,7,0.19628526635690102,0.282529467636471,1.4476412495012185,0.2502953139159727,1771.7767042683836,7,1.093085527420044
"FuzzyCMeans(n_clusters=7, fuzziness=6, rho=0.7)_8",7,6.0,0.7,8,0.1583853518852914,0.24547914916565397,1.5959341183069777,0.2353696758071852,1793.9860318272658,7,1.019850492477417
"FuzzyCMeans(n_clusters=7, fuzziness=6, rho=0.7)_9",7,6.0,0.7,9,0.16827822572495138,0.25092532614628066,1.62531960902405,0.24737092165286415,1808.1491794470517,7,1.6079175472259521
"FuzzyCMeans(n_clusters=7, fuzziness=6, rho=0.9)_0",7,6.0,0.9,0,0.1585440683260754,0.24567182536554732,1.5959393986408286,0.23538429911519712,1794.0183017810803,7,0.8902547359466553
"FuzzyCMeans(n_clusters=7, fuzziness=6, rho=0.9)_1",7,6.0,0.9,1,0.16883445327876198,0.25605800321520317,1.7178000067161092,0.22797574627447248,1745.8956572264938,7,1.1609108448028564
"FuzzyCMeans(n_clusters=7, fuzziness=6, rho=0.9)_2",7,6.0,0.9,2,0.16742600799513355,0.24989712733021907,1.62889862082109,0.24768594041260839,1807.3351566713009,7,1.1916913986206055
"FuzzyCMeans(n_clusters=7, fuzziness=6, rho=0.9)_3",7,6.0,0.9,3,0.17383762427011004,0.26452976962574615,1.4657040254440314,0.2544311418091888,1819.9904618064127,7,1.4184739589691162
"FuzzyCMeans(n_clusters=7, fuzziness=6, rho=0.9)_4",7,6.0,0.9,4,0.13922935652356735,0.2461417854738017,1.6075250967929782,0.22352360023245185,1785.2122414263347,7,1.1090543270111084
"FuzzyCMeans(n_clusters=7, fuzziness=6, rho=0.9)_5",7,6.0,0.9,5,0.16086720161920087,0.23785540611543488,1.6728047143115492,0.23567519656768643,1764.8725266321896,7,1.6796629428863525
"FuzzyCMeans(n_clusters=7, fuzziness=6, rho=0.9)_6",7,6.0,0.9,6,0.17383762427011004,0.26452976962574615,1.4657040254440312,0.2544311418091888,1819.9904618064131,7,0.6846904754638672
"FuzzyCMeans(n_clusters=7, fuzziness=6, rho=0.9)_7",7,6.0,0.9,7,0.1746773412160901,0.27799299839398023,1.6798258566899482,0.24110370870339537,1772.5594457889779,7,0.8258645534515381
"FuzzyCMeans(n_clusters=7, fuzziness=6, rho=0.9)_8",7,6.0,0.9,8,0.19801560359455309,0.25398826087630705,1.5669552364164736,0.2668611164027415,1781.2873754639518,7,0.916588544845581
"FuzzyCMeans(n_clusters=7, fuzziness=6, rho=0.9)_9",7,6.0,0.9,9,0.15930927324156477,0.23846593471127633,1.6638523170383481,0.23553830603469714,1758.1233736338365,7,1.0383601188659668
"FuzzyCMeans(n_clusters=7, fuzziness=7, rho=0.5)_0",7,7.0,0.5,0,0.1584124936246037,0.24550615496796066,1.596462499184638,0.23536767662229427,1793.8455943782121,7,1.1176795959472656
"FuzzyCMeans(n_clusters=7, fuzziness=7, rho=0.5)_1",7,7.0,0.5,1,0.17600067427720212,0.24524220148923256,1.7430410981073516,0.22856599828798044,1695.6634026095624,7,1.022017002105713
"FuzzyCMeans(n_clusters=7, fuzziness=7, rho=0.5)_2",7,7.0,0.5,2,0.17383762427011004,0.26452976962574615,1.4657040254440317,0.2544311418091888,1819.990461806413,7,1.9295680522918701
"FuzzyCMeans(n_clusters=7, fuzziness=7, rho=0.5)_3",7,7.0,0.5,3,0.16208122557942886,0.24078980144325587,1.6665316950521991,0.2352041311489496,1758.737921651995,7,1.7133779525756836
"FuzzyCMeans(n_clusters=7, fuzziness=7, rho=0.5)_4",7,7.0,0.5,4,0.15025863878019322,0.2606193016990356,1.693207669809651,0.21481388689515007,1714.6610191739503,7,0.6834814548492432
"FuzzyCMeans(n_clusters=7, fuzziness=7, rho=0.5)_5",7,7.0,0.5,5,0.21506119173863178,0.29326003687772406,1.6351050407584828,0.26395179957044335,1798.1314684179845,7,1.4181554317474365
"FuzzyCMeans(n_clusters=7, fuzziness=7, rho=0.5)_6",7,7.0,0.5,6,0.16739739424144476,0.24982223088291644,1.6292061050029818,0.2476813002493965,1807.267876588759,7,2.039790630340576
"FuzzyCMeans(n_clusters=7, fuzziness=7, rho=0.5)_7",7,7.0,0.5,7,0.1609269075656563,0.2378922324488937,1.6730450354628565,0.2356641651350068,1764.8864597160907,7,0.8032259941101074
"FuzzyCMeans(n_clusters=7, fuzziness=7, rho=0.5)_8",7,7.0,0.5,8,0.20810257937510504,0.28340701069369656,1.5290026543550206,0.27387463865148043,1819.7088679121043,7,1.282128095626831
"FuzzyCMeans(n_clusters=7, fuzziness=7, rho=0.5)_9",7,7.0,0.5,9,0.13598719513050037,0.24919498963019984,1.5715934853054618,0.2213671929310351,1784.9651956028888,7,1.3672380447387695
"FuzzyCMeans(n_clusters=7, fuzziness=7, rho=0.7)_0",7,7.0,0.7,0,0.22098207258740363,0.2750988720516535,1.563790348473031,0.2605745806052333,1746.6484911823768,7,1.1708481311798096
"FuzzyCMeans(n_clusters=7, fuzziness=7, rho=0.7)_1",7,7.0,0.7,1,0.1746773412160901,0.27799299839398023,1.679825856689948,0.24110370870339537,1772.5594457889779,7,0.8285977840423584
"FuzzyCMeans(n_clusters=7, fuzziness=7, rho=0.7)_2",7,7.0,0.7,2,0.16741944704420192,0.24984633047050825,1.6292542188590826,0.2476611634874834,1807.2155388725548,7,1.9669945240020752
"FuzzyCMeans(n_clusters=7, fuzziness=7, rho=0.7)_3",7,7.0,0.7,3,0.17896834930499883,0.25132404148974036,1.6653068017590367,0.23931344834703824,1762.3382571483323,7,1.745121955871582
"FuzzyCMeans(n_clusters=7, fuzziness=7, rho=0.7)_4",7,7.0,0.7,4,0.15859823030926828,0.24572563623601848,1.5967668580247507,0.23541151058716714,1793.830753573255,7,0.9486804008483887
"FuzzyCMeans(n_clusters=7, fuzziness=7, rho=0.7)_5",7,7.0,0.7,5,0.15859823030926828,0.24572563623601848,1.5967668580247505,0.23541151058716714,1793.830753573255,7,1.0111570358276367
"FuzzyCMeans(n_clusters=7, fuzziness=7, rho=0.7)_6",7,7.0,0.7,6,0.20792453792534116,0.2829881803994745,1.5298844704328407,0.27375566595702205,1819.3410120198316,7,0.9456312656402588
"FuzzyCMeans(n_clusters=7, fuzziness=7, rho=0.7)_7",7,7.0,0.7,7,0.15859823030926828,0.2457256362360185,1.5967668580247503,0.23541151058716714,1793.830753573255,7,0.6716504096984863
"FuzzyCMeans(n_clusters=7, fuzziness=7, rho=0.7)_8",7,7.0,0.7,8,0.198314374886994,0.2555861722961221,1.5966579513995818,0.2448652557889904,1717.173285756026,7,1.3883535861968994
"FuzzyCMeans(n_clusters=7, fuzziness=7, rho=0.7)_9",7,7.0,0.7,9,0.1746773412160901,0.27799299839398023,1.679825856689948,0.24110370870339537,1772.5594457889777,7,1.065586805343628
"FuzzyCMeans(n_clusters=7, fuzziness=7, rho=0.9)_0",7,7.0,0.9,0,0.16741944704420192,0.24984633047050825,1.6292542188590826,0.2476611634874834,1807.2155388725548,7,1.0069477558135986
"FuzzyCMeans(n_clusters=7, fuzziness=7, rho=0.9)_1",7,7.0,0.9,1,0.16076330275418227,0.244794871546719,1.7383118231458532,0.23134392347378982,1701.7934598360578,7,1.0067410469055176
"FuzzyCMeans(n_clusters=7, fuzziness=7, rho=0.9)_2",7,7.0,0.9,2,0.13531178524629453,0.2498095391188756,1.5741771881455011,0.2216623934584248,1785.118086540315,7,2.014338970184326
"FuzzyCMeans(n_clusters=7, fuzziness=7, rho=0.9)_3",7,7.0,0.9,3,0.21506304902456727,0.29299082257781384,1.6357256689588167,0.26387388404345563,1797.754090576608,7,1.2626280784606934
"FuzzyCMeans(n_clusters=7, fuzziness=7, rho=0.9)_4",7,7.0,0.9,4,0.13601400144100498,0.2492138890755252,1.5714444302313288,0.2213570975073989,1784.9584817604955,7,1.1204938888549805
"FuzzyCMeans(n_clusters=7, fuzziness=7, rho=0.9)_5",7,7.0,0.9,5,0.15239481293015647,0.25427796740517444,1.6603499496658094,0.21226263521161332,1709.7730365587745,7,1.0034856796264648
"FuzzyCMeans(n_clusters=7, fuzziness=7, rho=0.9)_6",7,7.0,0.9,6,0.13601400144100498,0.2492138890755252,1.5714444302313286,0.2213570975073989,1784.9584817604957,7,0.5862734317779541
"FuzzyCMeans(n_clusters=7, fuzziness=7, rho=0.9)_7",7,7.0,0.9,7,0.20799335084471207,0.2829806500467686,1.5300595490402071,0.27373482394591486,1819.2768829485822,7,0.6709320545196533
"FuzzyCMeans(n_clusters=7, fuzziness=7, rho=0.9)_8",7,7.0,0.9,8,0.17340520946758659,0.2638440157088002,1.46637702528913,0.25434543300282275,1819.750121404685,7,0.6487879753112793
"FuzzyCMeans(n_clusters=7, fuzziness=7, rho=0.9)_9",7,7.0,0.9,9,0.19592339424034785,0.28225755471978053,1.4479004737054162,0.2502530855675495,1771.38910257358,7,2.1072607040405273
"FuzzyCMeans(n_clusters=7, fuzziness=9, rho=0.5)_0",7,9.0,0.5,0,0.1730094034070559,0.2625740020327884,1.4670016827409598,0.25421172955089405,1819.1448214602601,7,1.290924310684204
"FuzzyCMeans(n_clusters=7, fuzziness=9, rho=0.5)_1",7,9.0,0.5,1,0.1652956911712017,0.24416114239944897,1.6408700385044679,0.2400500017330055,1770.7132977995527,7,1.3100569248199463
"FuzzyCMeans(n_clusters=7, fuzziness=9, rho=0.5)_2",7,9.0,0.5,2,0.17420041425276586,0.27739868066105505,1.6796419012749038,0.2410563700999414,1772.1315011203915,7,1.1499714851379395
"FuzzyCMeans(n_clusters=7, fuzziness=9, rho=0.5)_3",7,9.0,0.5,3,0.15712973473704986,0.24406751124283915,1.6009972736511096,0.2353597812652597,1792.535142586602,7,0.9585778713226318
"FuzzyCMeans(n_clusters=7, fuzziness=9, rho=0.5)_4",7,9.0,0.5,4,0.1593634520704948,0.2465607067388829,1.609576703992316,0.23746508305125957,1797.2690338575792,7,0.9546380043029785
"FuzzyCMeans(n_clusters=7, fuzziness=9, rho=0.5)_5",7,9.0,0.5,5,0.17308297329720498,0.2625902326364139,1.4681782226921245,0.25416240417622593,1818.9049228462245,7,2.2565319538116455
"FuzzyCMeans(n_clusters=7, fuzziness=9, rho=0.5)_6",7,9.0,0.5,6,0.220495873846371,0.2747219517545746,1.5644987501862768,0.2605732564349563,1746.4043875790053,7,1.1831347942352295
"FuzzyCMeans(n_clusters=7, fuzziness=9, rho=0.5)_7",7,9.0,0.5,7,0.18492862302152985,0.26566817573877155,1.507761207114386,0.2312974346040746,1676.1461171508197,7,1.1910409927368164
"FuzzyCMeans(n_clusters=7, fuzziness=9, rho=0.5)_8",7,9.0,0.5,8,0.17308297329720498,0.2625902326364139,1.4681782226921245,0.25416240417622593,1818.904922846225,7,2.490727663040161
"FuzzyCMeans(n_clusters=7, fuzziness=9, rho=0.5)_9",7,9.0,0.5,9,0.17308297329720498,0.2625902326364139,1.4681782226921247,0.25416240417622593,1818.9049228462245,7,1.8737812042236328
"FuzzyCMeans(n_clusters=7, fuzziness=9, rho=0.7)_0",7,9.0,0.7,0,0.17293092984106206,0.262049019547263,1.4679785697514858,0.25414577302260033,1818.7180019311977,7,0.705003023147583
"FuzzyCMeans(n_clusters=7, fuzziness=9, rho=0.7)_1",7,9.0,0.7,1,0.19572475059468422,0.28191538512875736,1.4479698781756356,0.2501780339223594,1771.276961159211,7,1.9138600826263428
"FuzzyCMeans(n_clusters=7, fuzziness=9, rho=0.7)_2",7,9.0,0.7,2,0.2188131733096663,0.27295651481254046,1.564133289500431,0.26069030271380195,1745.9697138198876,7,1.0866122245788574
"FuzzyCMeans(n_clusters=7, fuzziness=9, rho=0.7)_3",7,9.0,0.7,3,0.1673974075634475,0.2498096307613689,1.6292690762045328,0.2476583197516287,1807.2137086941195,7,0.8739609718322754
"FuzzyCMeans(n_clusters=7, fuzziness=9, rho=0.7)_4",7,9.0,0.7,4,0.197428759375036,0.25127366604292595,1.5682700202828221,0.26621838266338893,1780.337747204977,7,1.11088228225708
"FuzzyCMeans(n_clusters=7, fuzziness=9, rho=0.7)_5",7,9.0,0.7,5,0.18380646401081052,0.25428401446245186,1.4992106740175013,0.24270673478041166,1749.3804459617033,7,0.8524525165557861
"FuzzyCMeans(n_clusters=7, fuzziness=9, rho=0.7)_6",7,9.0,0.7,6,0.19895087445400086,0.25247692937876814,1.5691260766594095,0.26476322178746153,1783.1168312368834,7,0.873422384262085
"FuzzyCMeans(n_clusters=7, fuzziness=9, rho=0.7)_7",7,9.0,0.7,7,0.17281564758954976,0.26101042069270636,1.4687821025478403,0.25402524299025575,1818.3541406728264,7,0.6940624713897705
"FuzzyCMeans(n_clusters=7, fuzziness=9, rho=0.7)_8",7,9.0,0.7,8,0.21434721248914113,0.2876843868891999,1.722612879538501,0.2694437459374839,1737.8570665346206,7,1.08211350440979
"FuzzyCMeans(n_clusters=7, fuzziness=9, rho=0.7)_9",7,9.0,0.7,9,0.15198708324555074,0.2523738150249385,1.6621113894323334,0.2119448738367963,1709.08127852001,7,0.7609958648681641
"FuzzyCMeans(n_clusters=7, fuzziness=9, rho=0.9)_0",7,9.0,0.9,0,0.1956617946352699,0.28191117737872257,1.44802682534611,0.25016469912612727,1771.2775877602464,7,1.007997989654541
"FuzzyCMeans(n_clusters=7, fuzziness=9, rho=0.9)_1",7,9.0,0.9,1,0.16574710506835597,0.2469112539730478,1.7219912814256133,0.22697935410913223,1742.0972795679606,7,1.4148674011230469
"FuzzyCMeans(n_clusters=7, fuzziness=9, rho=0.9)_2",7,9.0,0.9,2,0.17281564758954976,0.26101042069270636,1.4687821025478407,0.25402524299025575,1818.3541406728264,7,0.9517190456390381
"FuzzyCMeans(n_clusters=7, fuzziness=9, rho=0.9)_3",7,9.0,0.9,3,0.22257649892095527,0.28193225359499785,1.5875098685610514,0.24006938651631862,1654.4392512761383,7,2.124208450317383
"FuzzyCMeans(n_clusters=7, fuzziness=9, rho=0.9)_4",7,9.0,0.9,4,0.16114765480435964,0.24654707575129187,1.7247724108348665,0.2325536426163899,1705.9653395200867,7,1.7209455966949463
"FuzzyCMeans(n_clusters=7, fuzziness=9, rho=0.9)_5",7,9.0,0.9,5,0.19895087445400086,0.25247692937876814,1.5691260766594095,0.26476322178746153,1783.1168312368834,7,0.9300005435943604
"FuzzyCMeans(n_clusters=7, fuzziness=9, rho=0.9)_6",7,9.0,0.9,6,0.15709978448881123,0.2440479789311775,1.6011022983610315,0.235317949510003,1792.521012160491,7,1.0547802448272705
"FuzzyCMeans(n_clusters=7, fuzziness=9, rho=0.9)_7",7,9.0,0.9,7,0.20751450888942372,0.28258751481821004,1.5316860262530625,0.27360652074549324,1818.8143869405485,7,1.1313917636871338
"FuzzyCMeans(n_clusters=7, fuzziness=9, rho=0.9)_8",7,9.0,0.9,8,0.15706995525572584,0.24402854148518413,1.601220315622123,0.2352781186982723,1792.5062857496457,7,1.2222611904144287
"FuzzyCMeans(n_clusters=7, fuzziness=9, rho=0.9)_9",7,9.0,0.9,9,0.15166040045167498,0.251577100669502,1.6629310277236173,0.21185273933383955,1708.5620598574646,7,0.9535191059112549
"FuzzyCMeans(n_clusters=9, fuzziness=1.5, rho=0.5)_0",9,1.5,0.5,0,0.168559069312792,0.27302502339644313,1.603580062887431,0.2479596725245378,1589.7453543673084,9,0.9888856410980225
"FuzzyCMeans(n_clusters=9, fuzziness=1.5, rho=0.5)_1",9,1.5,0.5,1,0.1801165686361093,0.2920502232916086,1.4942736037098456,0.26043439004504204,1548.0923763324884,9,1.8134558200836182
"FuzzyCMeans(n_clusters=9, fuzziness=1.5, rho=0.5)_2",9,1.5,0.5,2,0.19752426240550425,0.2689832287436496,1.574125119523326,0.24987251023641932,1527.8434256278624,9,0.5604848861694336
"FuzzyCMeans(n_clusters=9, fuzziness=1.5, rho=0.5)_3",9,1.5,0.5,3,0.13277553725196337,0.234688201175117,1.5811431871133392,0.23664457014492463,1652.836658575584,9,0.6398923397064209
"FuzzyCMeans(n_clusters=9, fuzziness=1.5, rho=0.5)_4",9,1.5,0.5,4,0.15423647487425982,0.24085080867857148,1.6572792639566631,0.23469502851251456,1502.0990172315705,9,0.72959303855896
