Algorithm,n_clusters,n_neighbors,assign_labels,eigen_solver,Repetition,ARI,NMI,DBI,Silhouette,CHS,Predicted k,Time
"SpectralClusteringWrapper(n_clusters=2, n_neighbors=10, assign_labels=kmeans, eigen_solver=lobpcg)_0",2,10,kmeans,lobpcg,0,0.01395748668485433,0.010458008827333345,8.532169064222062,0.019271442061580622,106.53965863286547,2,0.2616891860961914
"SpectralClusteringWrapper(n_clusters=2, n_neighbors=10, assign_labels=kmeans, eigen_solver=lobpcg)_1",2,10,kmeans,lobpcg,1,0.004049930150548281,0.0058514102903571815,16.803871434185062,-0.0025263922516475397,22.748494872308555,2,0.2644791603088379
"SpectralClusteringWrapper(n_clusters=2, n_neighbors=10, assign_labels=kmeans, eigen_solver=lobpcg)_2",2,10,kmeans,lobpcg,2,0.01263850316692829,0.008582322303638465,8.141201035191145,0.01494113350972496,110.39196166979231,2,0.23850107192993164
"SpectralClusteringWrapper(n_clusters=2, n_neighbors=10, assign_labels=kmeans, eigen_solver=lobpcg)_3",2,10,kmeans,lobpcg,3,-0.00019864482089533328,5.350936413191593e-05,10.42760452192364,0.008135219752650642,66.54254716231122,2,0.27948689460754395
"SpectralClusteringWrapper(n_clusters=2, n_neighbors=10, assign_labels=kmeans, eigen_solver=lobpcg)_4",2,10,kmeans,lobpcg,4,0.00413032416127268,0.004794003362376331,8.155950976837994,0.010510712807208928,104.56699374118753,2,0.28089404106140137
"SpectralClusteringWrapper(n_clusters=2, n_neighbors=10, assign_labels=kmeans, eigen_solver=lobpcg)_5",2,10,kmeans,lobpcg,5,0.004983470219222662,0.0031484817995472755,6.522437586841345,0.02330329651525218,173.0705598642041,2,0.24258899688720703
"SpectralClusteringWrapper(n_clusters=2, n_neighbors=10, assign_labels=kmeans, eigen_solver=lobpcg)_6",2,10,kmeans,lobpcg,6,8.212318337531667e-05,0.0007633092155797449,14.273996207591747,0.014733360849616094,34.59614403241687,2,0.23871135711669922
"SpectralClusteringWrapper(n_clusters=2, n_neighbors=10, assign_labels=kmeans, eigen_solver=lobpcg)_7",2,10,kmeans,lobpcg,7,0.0076018000165895445,0.0049814661497857475,10.336455148165918,0.013985078804664297,65.05754298889116,2,0.25586891174316406
"SpectralClusteringWrapper(n_clusters=2, n_neighbors=10, assign_labels=kmeans, eigen_solver=lobpcg)_8",2,10,kmeans,lobpcg,8,-0.00029825550437872345,5.1482223553041556e-05,6.4199780248834335,0.02063220940368814,138.44291689185138,2,0.25417494773864746
"SpectralClusteringWrapper(n_clusters=2, n_neighbors=10, assign_labels=kmeans, eigen_solver=lobpcg)_9",2,10,kmeans,lobpcg,9,0.03181546483071129,0.022596519815307442,8.645386654390283,0.020401397638223837,104.05690459907399,2,0.26253581047058105
"SpectralClusteringWrapper(n_clusters=2, n_neighbors=10, assign_labels=kmeans, eigen_solver=amg)_0",2,10,kmeans,amg,0,0.01806489891003057,0.01309720234714743,5.162020327000739,0.0386525510008447,255.02998273863597,2,0.16341567039489746
"SpectralClusteringWrapper(n_clusters=2, n_neighbors=10, assign_labels=kmeans, eigen_solver=amg)_1",2,10,kmeans,amg,1,0.00636813000090779,0.012454775970698757,8.906670370199034,-0.006003952578262016,65.88237500690005,2,0.16247344017028809
"SpectralClusteringWrapper(n_clusters=2, n_neighbors=10, assign_labels=kmeans, eigen_solver=amg)_2",2,10,kmeans,amg,2,6.687182377018221e-05,0.001469130531767062,13.30011145777933,0.006430433371275976,34.1054679744602,2,0.1647629737854004
"SpectralClusteringWrapper(n_clusters=2, n_neighbors=10, assign_labels=kmeans, eigen_solver=amg)_3",2,10,kmeans,amg,3,-0.00035934859719889624,0.0007287338351881264,5.660478228387444,0.020731476358493584,178.75820731266373,2,0.16286277770996094
"SpectralClusteringWrapper(n_clusters=2, n_neighbors=10, assign_labels=kmeans, eigen_solver=amg)_4",2,10,kmeans,amg,4,-0.00028603904450098865,0.00014833913606974308,10.167062854114608,0.007078177868636649,64.42067816979164,2,0.22350573539733887
"SpectralClusteringWrapper(n_clusters=2, n_neighbors=10, assign_labels=kmeans, eigen_solver=amg)_5",2,10,kmeans,amg,5,0.002682988171933224,0.001487334883606744,4.689215191429457,0.04698598417537951,301.9763092256447,2,0.15929007530212402
"SpectralClusteringWrapper(n_clusters=2, n_neighbors=10, assign_labels=kmeans, eigen_solver=amg)_6",2,10,kmeans,amg,6,0.0040915654156953,0.004403460134295097,9.821710164036622,0.006890205025195367,74.91905521408412,2,0.15755891799926758
"SpectralClusteringWrapper(n_clusters=2, n_neighbors=10, assign_labels=kmeans, eigen_solver=amg)_7",2,10,kmeans,amg,7,-0.0002458147913942901,0.00032122955773170286,9.617828991735491,0.00201746678936457,70.25909121124133,2,0.16548490524291992
"SpectralClusteringWrapper(n_clusters=2, n_neighbors=10, assign_labels=kmeans, eigen_solver=amg)_8",2,10,kmeans,amg,8,0.01745175439014137,0.015616946177632188,12.536509115796424,0.013983050339131586,34.40924108325325,2,0.15061068534851074
"SpectralClusteringWrapper(n_clusters=2, n_neighbors=10, assign_labels=kmeans, eigen_solver=amg)_9",2,10,kmeans,amg,9,-0.00010191044417600803,0.00040621914136380573,8.065090152647983,0.0030791783635601097,106.39484100467214,2,0.16109728813171387
"SpectralClusteringWrapper(n_clusters=2, n_neighbors=10, assign_labels=kmeans, eigen_solver=arpack)_0",2,10,kmeans,arpack,0,0.001200375038471465,0.0008516212558993748,9.428824311785126,0.016038621196096645,87.17627023003648,2,0.9269049167633057
"SpectralClusteringWrapper(n_clusters=2, n_neighbors=10, assign_labels=kmeans, eigen_solver=arpack)_1",2,10,kmeans,arpack,1,0.018426144850774213,0.021392437477936777,7.627780010353478,0.0032239346919363046,107.04647167769157,2,0.8793532848358154
"SpectralClusteringWrapper(n_clusters=2, n_neighbors=10, assign_labels=kmeans, eigen_solver=arpack)_2",2,10,kmeans,arpack,2,0.0006253602033973781,0.0004195533215260706,12.696440483380652,0.00789948147333677,47.76855604059321,2,0.9605498313903809
"SpectralClusteringWrapper(n_clusters=2, n_neighbors=10, assign_labels=kmeans, eigen_solver=arpack)_3",2,10,kmeans,arpack,3,7.820292796566043e-05,4.8767674026752166e-05,7.97188764051181,0.017516527283335744,116.06247431598479,2,0.9164092540740967
"SpectralClusteringWrapper(n_clusters=2, n_neighbors=10, assign_labels=kmeans, eigen_solver=arpack)_4",2,10,kmeans,arpack,4,0.004898924610311712,0.0034041860395434328,7.671639009358817,0.023773748621549448,131.88132074091337,2,0.9347367286682129
"SpectralClusteringWrapper(n_clusters=2, n_neighbors=10, assign_labels=kmeans, eigen_solver=arpack)_5",2,10,kmeans,arpack,5,0.000663062480853873,0.0002276063789326937,11.354184484244456,0.016458150929951176,38.42780092643909,2,1.3320691585540771
"SpectralClusteringWrapper(n_clusters=2, n_neighbors=10, assign_labels=kmeans, eigen_solver=arpack)_6",2,10,kmeans,arpack,6,0.01658826651195045,0.011450940777711463,12.611822653073862,0.012576400686778908,46.816683422229936,2,0.8901128768920898
"SpectralClusteringWrapper(n_clusters=2, n_neighbors=10, assign_labels=kmeans, eigen_solver=arpack)_7",2,10,kmeans,arpack,7,0.013369922403439621,0.010075342032565026,7.119429175286313,0.023637275781116223,121.68783684592368,2,0.9244341850280762
"SpectralClusteringWrapper(n_clusters=2, n_neighbors=10, assign_labels=kmeans, eigen_solver=arpack)_8",2,10,kmeans,arpack,8,0.0029419776838984844,0.0022755766581433034,7.8452801496657445,0.02307820727206901,61.68372040561174,2,0.8998651504516602
"SpectralClusteringWrapper(n_clusters=2, n_neighbors=10, assign_labels=kmeans, eigen_solver=arpack)_9",2,10,kmeans,arpack,9,-0.0007549495094534885,0.0014616694528613798,11.604338574703954,-0.01048677141732575,25.67029624096788,2,0.9137310981750488
"SpectralClusteringWrapper(n_clusters=2, n_neighbors=10, assign_labels=cluster_qr, eigen_solver=lobpcg)_0",2,10,cluster_qr,lobpcg,0,0.0011847963563995213,0.0006519706737708802,14.904150918031212,0.00768057697654097,33.52108322211014,2,0.23647379875183105
"SpectralClusteringWrapper(n_clusters=2, n_neighbors=10, assign_labels=cluster_qr, eigen_solver=lobpcg)_1",2,10,cluster_qr,lobpcg,1,0.000632990951240587,0.000367595839362252,9.736593692919064,0.007649898882066577,79.00669506532158,2,0.24576711654663086
"SpectralClusteringWrapper(n_clusters=2, n_neighbors=10, assign_labels=cluster_qr, eigen_solver=lobpcg)_2",2,10,cluster_qr,lobpcg,2,5.4324127780956935e-05,0.0003505728546313412,9.242887847990419,0.01999042879675894,88.93042604047046,2,0.31468725204467773
"SpectralClusteringWrapper(n_clusters=2, n_neighbors=10, assign_labels=cluster_qr, eigen_solver=lobpcg)_3",2,10,cluster_qr,lobpcg,3,7.837517836084951e-05,0.0002686245953963919,14.344933694763787,0.01024677647816156,37.32421180352952,2,0.2613835334777832
"SpectralClusteringWrapper(n_clusters=2, n_neighbors=10, assign_labels=cluster_qr, eigen_solver=lobpcg)_4",2,10,cluster_qr,lobpcg,4,-5.1336192126549375e-05,0.00028609404566433286,6.854943892553948,0.014828877939859823,156.57103544253934,2,0.2517688274383545
"SpectralClusteringWrapper(n_clusters=2, n_neighbors=10, assign_labels=cluster_qr, eigen_solver=lobpcg)_5",2,10,cluster_qr,lobpcg,5,0.003098002678665714,0.0037758010825163766,13.38939295843667,0.010457801013575733,39.753296643414146,2,0.26247119903564453
"SpectralClusteringWrapper(n_clusters=2, n_neighbors=10, assign_labels=cluster_qr, eigen_solver=lobpcg)_6",2,10,cluster_qr,lobpcg,6,0.014311728746137444,0.01053861348931453,6.902198411839222,0.024019321140758478,163.53883773938136,2,0.24113678932189941
"SpectralClusteringWrapper(n_clusters=2, n_neighbors=10, assign_labels=cluster_qr, eigen_solver=lobpcg)_7",2,10,cluster_qr,lobpcg,7,0.0054912264066691195,0.003499866234801763,8.053018278962677,0.018815633879655912,114.42370467629438,2,0.23882055282592773
"SpectralClusteringWrapper(n_clusters=2, n_neighbors=10, assign_labels=cluster_qr, eigen_solver=lobpcg)_8",2,10,cluster_qr,lobpcg,8,0.0037874092404694163,0.0028715729722984845,8.152997624130972,0.01712769297678259,117.34242103866846,2,0.25119447708129883
"SpectralClusteringWrapper(n_clusters=2, n_neighbors=10, assign_labels=cluster_qr, eigen_solver=lobpcg)_9",2,10,cluster_qr,lobpcg,9,0.002200660023776383,0.001532616545782286,8.345436559583284,0.014594849044547695,111.6048762957962,2,0.24372386932373047
"SpectralClusteringWrapper(n_clusters=2, n_neighbors=10, assign_labels=cluster_qr, eigen_solver=amg)_0",2,10,cluster_qr,amg,0,0.001573250866135821,0.0008930060000437297,15.310916804140634,0.008763292571296639,31.66686865098975,2,0.1842186450958252
"SpectralClusteringWrapper(n_clusters=2, n_neighbors=10, assign_labels=cluster_qr, eigen_solver=amg)_1",2,10,cluster_qr,amg,1,0.015228880453745323,0.010454104745047816,7.180623241211042,0.020366574995943392,145.33201612936614,2,0.2206568717956543
"SpectralClusteringWrapper(n_clusters=2, n_neighbors=10, assign_labels=cluster_qr, eigen_solver=amg)_2",2,10,cluster_qr,amg,2,0.0008200878353673529,0.0007855046008278374,21.906461100102252,0.0070602603420645595,16.19156949708757,2,0.19411516189575195
"SpectralClusteringWrapper(n_clusters=2, n_neighbors=10, assign_labels=cluster_qr, eigen_solver=amg)_3",2,10,cluster_qr,amg,3,0.031122251606745595,0.022305198616354965,8.230217009287335,0.019909011914843698,115.11098834760136,2,0.15175104141235352
"SpectralClusteringWrapper(n_clusters=2, n_neighbors=10, assign_labels=cluster_qr, eigen_solver=amg)_4",2,10,cluster_qr,amg,4,-0.00012592193977516877,3.341769910707835e-07,8.083590316601581,0.012406374180448196,108.27654966570549,2,0.1688556671142578
"SpectralClusteringWrapper(n_clusters=2, n_neighbors=10, assign_labels=cluster_qr, eigen_solver=amg)_5",2,10,cluster_qr,amg,5,0.011921680621736753,0.009479915867760817,5.302502581242943,0.03519348650580002,275.6217138734985,2,0.17937684059143066
"SpectralClusteringWrapper(n_clusters=2, n_neighbors=10, assign_labels=cluster_qr, eigen_solver=amg)_6",2,10,cluster_qr,amg,6,-0.00011148366869869402,7.171546225373938e-05,7.08307729549573,0.021054539742478198,151.83045079581512,2,0.19844865798950195
"SpectralClusteringWrapper(n_clusters=2, n_neighbors=10, assign_labels=cluster_qr, eigen_solver=amg)_7",2,10,cluster_qr,amg,7,3.7857759158822215e-06,7.286139452349122e-05,10.932904949416738,0.01459635581966989,65.31148052371762,2,0.21132779121398926
"SpectralClusteringWrapper(n_clusters=2, n_neighbors=10, assign_labels=cluster_qr, eigen_solver=amg)_8",2,10,cluster_qr,amg,8,0.005478494390539497,0.003994858510797671,7.313862790401468,0.021714481973609635,145.74269577868654,2,0.15050840377807617
"SpectralClusteringWrapper(n_clusters=2, n_neighbors=10, assign_labels=cluster_qr, eigen_solver=amg)_9",2,10,cluster_qr,amg,9,0.010065220572090175,0.007543950390200576,10.991630074921506,0.012583950943226912,64.68985544353302,2,0.1871345043182373
"SpectralClusteringWrapper(n_clusters=2, n_neighbors=10, assign_labels=cluster_qr, eigen_solver=arpack)_0",2,10,cluster_qr,arpack,0,0.0032491975549143663,0.0022808845808996673,10.765619335098778,0.012894490635171946,67.12108077317214,2,0.9489567279815674
"SpectralClusteringWrapper(n_clusters=2, n_neighbors=10, assign_labels=cluster_qr, eigen_solver=arpack)_1",2,10,cluster_qr,arpack,1,0.00024518387139484756,0.000543513798029743,8.413987802084273,0.010427990997019597,105.08238911085934,2,0.8982391357421875
"SpectralClusteringWrapper(n_clusters=2, n_neighbors=10, assign_labels=cluster_qr, eigen_solver=arpack)_2",2,10,cluster_qr,arpack,2,0.00047044562847621465,0.00031935381253850293,8.799623464420996,0.017957181446003067,99.9281741862852,2,0.9238259792327881
"SpectralClusteringWrapper(n_clusters=2, n_neighbors=10, assign_labels=cluster_qr, eigen_solver=arpack)_3",2,10,cluster_qr,arpack,3,0.013644566406238366,0.00934304664165269,10.213637640145366,0.01233595439073069,69.39250650653427,2,0.9011924266815186
"SpectralClusteringWrapper(n_clusters=2, n_neighbors=10, assign_labels=cluster_qr, eigen_solver=arpack)_4",2,10,cluster_qr,arpack,4,0.012149641793992392,0.00867978364335506,9.791374259570459,0.012795426436850015,81.26301664668476,2,1.1150283813476562
"SpectralClusteringWrapper(n_clusters=2, n_neighbors=10, assign_labels=cluster_qr, eigen_solver=arpack)_5",2,10,cluster_qr,arpack,5,0.007200339163503543,0.005994146485701202,9.595619708869732,0.011511150306175175,82.07469639333442,2,0.9199559688568115
"SpectralClusteringWrapper(n_clusters=2, n_neighbors=10, assign_labels=cluster_qr, eigen_solver=arpack)_6",2,10,cluster_qr,arpack,6,-0.00019864482089533328,5.350936413191593e-05,7.580452109560467,0.012445734093547977,125.48179580627507,2,1.3160760402679443
"SpectralClusteringWrapper(n_clusters=2, n_neighbors=10, assign_labels=cluster_qr, eigen_solver=arpack)_7",2,10,cluster_qr,arpack,7,0.0025844462365135932,0.0023557388553339443,7.958740974180653,0.015881745291665583,120.48562188504388,2,0.9206557273864746
"SpectralClusteringWrapper(n_clusters=2, n_neighbors=10, assign_labels=cluster_qr, eigen_solver=arpack)_8",2,10,cluster_qr,arpack,8,0.0056269104023888026,0.004214516706197484,7.151302029858339,0.024420551119731987,152.44433616591905,2,0.8925354480743408
"SpectralClusteringWrapper(n_clusters=2, n_neighbors=10, assign_labels=cluster_qr, eigen_solver=arpack)_9",2,10,cluster_qr,arpack,9,0.00021363221853449985,0.00013153155181125232,7.239004438618171,0.030709626347766198,146.2895962202957,2,1.3134853839874268
"SpectralClusteringWrapper(n_clusters=2, n_neighbors=15, assign_labels=kmeans, eigen_solver=lobpcg)_0",2,15,kmeans,lobpcg,0,0.01717161328450764,0.013492726364952858,6.05475275745638,0.017221215161951405,164.11500821813414,2,0.3583955764770508
"SpectralClusteringWrapper(n_clusters=2, n_neighbors=15, assign_labels=kmeans, eigen_solver=lobpcg)_1",2,15,kmeans,lobpcg,1,0.0037733714447964963,0.002492016874183668,6.384532940511383,0.04458640056786093,132.69297365710585,2,0.3413410186767578
"SpectralClusteringWrapper(n_clusters=2, n_neighbors=15, assign_labels=kmeans, eigen_solver=lobpcg)_2",2,15,kmeans,lobpcg,2,-0.0003829861846117851,0.00012977766509426336,6.257976455293352,0.025902582155609505,143.08495753943308,2,0.30481433868408203
"SpectralClusteringWrapper(n_clusters=2, n_neighbors=15, assign_labels=kmeans, eigen_solver=lobpcg)_3",2,15,kmeans,lobpcg,3,0.04093232388531351,0.03799583503512589,4.783827444953853,0.044801052756498545,249.2155229657388,2,0.3867011070251465
"SpectralClusteringWrapper(n_clusters=2, n_neighbors=15, assign_labels=kmeans, eigen_solver=lobpcg)_4",2,15,kmeans,lobpcg,4,0.0019244615985617019,0.0010392843109593296,3.1894237911488634,0.053885008374817744,453.7702642288679,2,0.3322634696960449
"SpectralClusteringWrapper(n_clusters=2, n_neighbors=15, assign_labels=kmeans, eigen_solver=lobpcg)_5",2,15,kmeans,lobpcg,5,-0.00046681734475754447,0.002202620656792811,6.29156915063678,0.025499008061519522,109.26310881159317,2,0.34537506103515625
"SpectralClusteringWrapper(n_clusters=2, n_neighbors=15, assign_labels=kmeans, eigen_solver=lobpcg)_6",2,15,kmeans,lobpcg,6,0.05487016351025409,0.0448100449756049,5.064042730977559,0.04093116805593105,258.25798331439347,2,0.3482041358947754
"SpectralClusteringWrapper(n_clusters=2, n_neighbors=15, assign_labels=kmeans, eigen_solver=lobpcg)_7",2,15,kmeans,lobpcg,7,0.0031265840658164213,0.012356305907919854,5.471396955998735,0.006604678652756223,133.7817463739462,2,0.40614771842956543
"SpectralClusteringWrapper(n_clusters=2, n_neighbors=15, assign_labels=kmeans, eigen_solver=lobpcg)_8",2,15,kmeans,lobpcg,8,0.048141925607752885,0.039192851531060335,4.358608182731379,0.07490717120221069,362.50213197906254,2,0.35077929496765137
"SpectralClusteringWrapper(n_clusters=2, n_neighbors=15, assign_labels=kmeans, eigen_solver=lobpcg)_9",2,15,kmeans,lobpcg,9,0.005170257133403622,0.0033168265671769306,6.029063193296976,0.0399691603910966,174.4912974991417,2,0.3805522918701172
"SpectralClusteringWrapper(n_clusters=2, n_neighbors=15, assign_labels=kmeans, eigen_solver=amg)_0",2,15,kmeans,amg,0,0.0026892427462698273,0.001771699645206427,3.837088603734541,0.031026623200613373,284.0166293550228,2,0.28031182289123535
"SpectralClusteringWrapper(n_clusters=2, n_neighbors=15, assign_labels=kmeans, eigen_solver=amg)_1",2,15,kmeans,amg,1,0.009232015727655961,0.006614189745673838,6.285259064976134,0.01947985575813458,152.80752262431523,2,0.225205659866333
"SpectralClusteringWrapper(n_clusters=2, n_neighbors=15, assign_labels=kmeans, eigen_solver=amg)_2",2,15,kmeans,amg,2,-0.0008298255000819725,0.0013085924212716123,5.008101902314063,-0.005796126447899489,96.57588682057248,2,0.324155330657959
"SpectralClusteringWrapper(n_clusters=2, n_neighbors=15, assign_labels=kmeans, eigen_solver=amg)_3",2,15,kmeans,amg,3,0.004431277653088915,0.002795974951176284,5.610990405462743,0.03721661302513082,194.01054116559297,2,0.2120192050933838
