Algorithm,k,Distance_Metric,Repetition,ARI,NMI,DBI,Silhouette,CHS,Time
"KMeansAlgorithm(k=2, Distance_Metric=euclidean)_0",2,euclidean,0,0.10070279840151564,0.23910760913050536,1.7433673395139677,0.22491365144186098,2978.0625494559526,0.018088579177856445
"KMeansAlgorithm(k=2, Distance_Metric=euclidean)_1",2,euclidean,1,0.10281119592663145,0.2240413935892549,1.9510788721208336,0.19016507320441442,2645.581738875099,0.018027544021606445
"KMeansAlgorithm(k=2, Distance_Metric=euclidean)_2",2,euclidean,2,0.13651601918949544,0.29976528963121163,1.8798538458644631,0.21856672615679654,2992.3989464995648,0.017333030700683594
"KMeansAlgorithm(k=2, Distance_Metric=euclidean)_3",2,euclidean,3,0.13732247167759687,0.301075109833118,1.880539106005481,0.21850319487094694,2992.360758144678,0.0176088809967041
"KMeansAlgorithm(k=2, Distance_Metric=euclidean)_4",2,euclidean,4,0.08525644124129807,0.26342895902025776,1.5910439211949337,0.2583288759789841,3034.0085508824195,0.018776893615722656
"KMeansAlgorithm(k=2, Distance_Metric=euclidean)_5",2,euclidean,5,0.10062828134809185,0.2423712941031368,1.7332929326110946,0.22523299927256443,2979.633110068739,0.01934671401977539
"KMeansAlgorithm(k=2, Distance_Metric=euclidean)_6",2,euclidean,6,0.13710380340960232,0.3008357974786054,1.8807969922268222,0.21836090953776918,2991.9730025452363,0.01736736297607422
"KMeansAlgorithm(k=2, Distance_Metric=euclidean)_7",2,euclidean,7,0.13265642834513697,0.2938580535500454,1.8786571214049281,0.21856935542248823,2988.944057314403,0.01646113395690918
"KMeansAlgorithm(k=2, Distance_Metric=euclidean)_8",2,euclidean,8,0.08525644124129807,0.26342895902025776,1.5910439211949337,0.2583288759789841,3034.0085508824195,0.01424717903137207
"KMeansAlgorithm(k=2, Distance_Metric=euclidean)_9",2,euclidean,9,0.08525644124129807,0.26342895902025776,1.5910439211949337,0.2583288759789841,3034.0085508824195,0.016944408416748047
"KMeansAlgorithm(k=2, Distance_Metric=manhattan)_0",2,manhattan,0,0.11085850256706677,0.25849400622179186,1.8684107806091028,0.21789027199682304,2931.151379824609,0.01722240447998047
"KMeansAlgorithm(k=2, Distance_Metric=manhattan)_1",2,manhattan,1,0.09686458072966306,0.22706943907106203,1.7676977867024515,0.22065612144316823,2922.1441376673106,0.01769113540649414
"KMeansAlgorithm(k=2, Distance_Metric=manhattan)_2",2,manhattan,2,0.09995909157903059,0.20991675694970016,2.0720745748864235,0.18638380435082622,2458.477623177843,0.0181729793548584
"KMeansAlgorithm(k=2, Distance_Metric=manhattan)_3",2,manhattan,3,0.11019327910909152,0.25761424426974516,1.8679673878802878,0.2178991876902553,2928.170801471087,0.017156124114990234
"KMeansAlgorithm(k=2, Distance_Metric=manhattan)_4",2,manhattan,4,0.07636825844631222,0.23895281356536702,1.591985316644226,0.25464745035010883,2975.9802248966525,0.018325328826904297
"KMeansAlgorithm(k=2, Distance_Metric=manhattan)_5",2,manhattan,5,0.07636825844631222,0.23895281356536702,1.591985316644226,0.25464745035010883,2975.9802248966525,0.017869234085083008
"KMeansAlgorithm(k=2, Distance_Metric=manhattan)_6",2,manhattan,6,0.10238268029696872,0.24790174495251852,1.8561123126033479,0.21857669054732665,2903.7923828887297,0.017668962478637695
"KMeansAlgorithm(k=2, Distance_Metric=manhattan)_7",2,manhattan,7,0.07636825844631222,0.238952813565367,1.591985316644226,0.25464745035010883,2975.9802248966525,0.018943309783935547
"KMeansAlgorithm(k=2, Distance_Metric=manhattan)_8",2,manhattan,8,0.08105657898084624,0.22441779529165323,1.760556129645911,0.22918675152759438,2874.1213789712447,0.01694345474243164
"KMeansAlgorithm(k=2, Distance_Metric=manhattan)_9",2,manhattan,9,0.07640879081017829,0.2386744855798361,1.5942685987321987,0.25424942565807607,2974.250616821414,0.014950275421142578
"KMeansAlgorithm(k=2, Distance_Metric=clark)_0",2,clark,0,0.12900719275678973,0.27158875859195847,2.101758576152831,0.16998941449561686,2398.028895124592,0.028413057327270508
"KMeansAlgorithm(k=2, Distance_Metric=clark)_1",2,clark,1,0.1269487329859275,0.2675366384852205,2.103136187925865,0.17027780538946674,2400.089178150925,0.02959132194519043
"KMeansAlgorithm(k=2, Distance_Metric=clark)_2",2,clark,2,0.08927313841862618,0.2282479394095931,1.725221769435784,0.21698611418888908,2824.9304429495523,0.02744770050048828
"KMeansAlgorithm(k=2, Distance_Metric=clark)_3",2,clark,3,0.12099587650216381,0.26072264717580595,1.9984180735927959,0.19238972843449967,2688.5621563791674,0.028904199600219727
"KMeansAlgorithm(k=2, Distance_Metric=clark)_4",2,clark,4,0.11858543694763113,0.2554801480108744,2.0293853179663524,0.18649670045182137,2610.2399395871585,0.029777050018310547
"KMeansAlgorithm(k=2, Distance_Metric=clark)_5",2,clark,5,0.13145210547121622,0.275704078810252,2.09490541489337,0.1718203385694187,2421.056742842379,0.02966475486755371
"KMeansAlgorithm(k=2, Distance_Metric=clark)_6",2,clark,6,0.07443192611076511,0.22094656550352215,1.6417163703310285,0.24538652002781602,2923.0968048916648,0.03283357620239258
"KMeansAlgorithm(k=2, Distance_Metric=clark)_7",2,clark,7,0.11442614602139511,0.24082189122291212,2.1156871509952984,0.17196354172789455,2395.004631110319,0.029502153396606445
"KMeansAlgorithm(k=2, Distance_Metric=clark)_8",2,clark,8,0.09015764783263004,0.22248759423014255,1.861182250375737,0.21512452442871885,2836.8942516600905,0.03239083290100098
"KMeansAlgorithm(k=2, Distance_Metric=clark)_9",2,clark,9,0.10538057272749335,0.2426584458389652,2.3596923033719555,0.12246832215824759,1687.2379831346257,0.03224349021911621
"KMeansAlgorithm(k=3, Distance_Metric=euclidean)_0",3,euclidean,0,0.25500323362034094,0.4568487170233861,1.7119902231246638,0.22101013002862832,2955.5145765762713,0.02506875991821289
"KMeansAlgorithm(k=3, Distance_Metric=euclidean)_1",3,euclidean,1,0.20072561740409817,0.4134735714873751,1.4426056390327915,0.2562545291355835,3343.540559687137,0.025035858154296875
"KMeansAlgorithm(k=3, Distance_Metric=euclidean)_2",3,euclidean,2,0.23726711263297526,0.41532122396514587,1.5400195461099442,0.25487999914682735,3290.376569826385,0.024645566940307617
"KMeansAlgorithm(k=3, Distance_Metric=euclidean)_3",3,euclidean,3,0.2021677563444039,0.4204999349253091,1.4308724960402752,0.2557696439808979,3347.3888171373505,0.020170211791992188
"KMeansAlgorithm(k=3, Distance_Metric=euclidean)_4",3,euclidean,4,0.23726711263297526,0.4153212239651459,1.5400195461099442,0.25487999914682735,3290.3765698263855,0.02063584327697754
"KMeansAlgorithm(k=3, Distance_Metric=euclidean)_5",3,euclidean,5,0.25231643029164613,0.45132841198150825,1.706716524295252,0.22070516380015295,2974.7669151020623,0.0242612361907959
"KMeansAlgorithm(k=3, Distance_Metric=euclidean)_6",3,euclidean,6,0.23726711263297526,0.41532122396514587,1.5400195461099442,0.25487999914682735,3290.376569826385,0.02212047576904297
"KMeansAlgorithm(k=3, Distance_Metric=euclidean)_7",3,euclidean,7,0.20137445678897248,0.418099182141237,1.433557192212506,0.2562718161310191,3347.222595580921,0.024067163467407227
"KMeansAlgorithm(k=3, Distance_Metric=euclidean)_8",3,euclidean,8,0.2205096889871067,0.3889526114525717,1.5224386025895427,0.2473904886424504,3231.9189939500034,0.02323436737060547
"KMeansAlgorithm(k=3, Distance_Metric=euclidean)_9",3,euclidean,9,0.20191522534634077,0.41980307063655337,1.431148076059154,0.25589727494516107,3347.3816172466722,0.02305293083190918
"KMeansAlgorithm(k=3, Distance_Metric=manhattan)_0",3,manhattan,0,0.20610949251254107,0.3675031862778709,1.516724282524649,0.24306456777127802,3146.749621984834,0.025243043899536133
"KMeansAlgorithm(k=3, Distance_Metric=manhattan)_1",3,manhattan,1,0.19879720426266193,0.35531598871953446,1.5377026594034835,0.23496783184409478,3051.0069484118235,0.02200603485107422
"KMeansAlgorithm(k=3, Distance_Metric=manhattan)_2",3,manhattan,2,0.19650248923475844,0.3582982676864001,1.5827360947506242,0.22923841537786535,2994.343889206295,0.02344679832458496
"KMeansAlgorithm(k=3, Distance_Metric=manhattan)_3",3,manhattan,3,0.20941295679041577,0.392782600861503,1.6532217490056045,0.23443529851809847,3054.461584124234,0.023786306381225586
"KMeansAlgorithm(k=3, Distance_Metric=manhattan)_4",3,manhattan,4,0.19627204308443882,0.39605629558170524,1.4994325927612715,0.24963995818390125,3251.8794150068998,0.024190425872802734
"KMeansAlgorithm(k=3, Distance_Metric=manhattan)_5",3,manhattan,5,0.20766882928435054,0.3697856836200599,1.5224180210893323,0.24233371559761657,3134.046481376685,0.024648427963256836
"KMeansAlgorithm(k=3, Distance_Metric=manhattan)_6",3,manhattan,6,0.21037669672890308,0.3954027363426208,1.658117575861943,0.23440891084316726,3053.7622665020303,0.022295475006103516
"KMeansAlgorithm(k=3, Distance_Metric=manhattan)_7",3,manhattan,7,0.20575762886998758,0.366288337552567,1.5235512911350144,0.24147032632958457,3124.8389125833182,0.024178028106689453
"KMeansAlgorithm(k=3, Distance_Metric=manhattan)_8",3,manhattan,8,0.22026434690397068,0.4175118492295536,1.7991737645645358,0.21806075491412014,2783.5693180646767,0.023968219757080078
"KMeansAlgorithm(k=3, Distance_Metric=manhattan)_9",3,manhattan,9,0.19781999374618045,0.3615518734092846,1.6123108188650654,0.22852883388148276,2986.41817591546,0.025272846221923828
"KMeansAlgorithm(k=3, Distance_Metric=clark)_0",3,clark,0,0.18904419956918642,0.342856801094748,1.7226942388623208,0.1989819028129799,2694.8647121532204,0.04339241981506348
"KMeansAlgorithm(k=3, Distance_Metric=clark)_1",3,clark,1,0.20669266715679066,0.3668304452684555,1.6403845126275278,0.19660134906924434,2610.1189602319355,0.04418635368347168
"KMeansAlgorithm(k=3, Distance_Metric=clark)_2",3,clark,2,0.20455411101546142,0.36912287439453983,1.760226524492983,0.17722176683417362,2383.70433475339,0.04264473915100098
"KMeansAlgorithm(k=3, Distance_Metric=clark)_3",3,clark,3,0.1408831684120832,0.3412129584331964,2.4388987468966525,0.10651709751032284,1865.6334944027453,0.04085230827331543
"KMeansAlgorithm(k=3, Distance_Metric=clark)_4",3,clark,4,0.19314622393047282,0.357894138943447,1.8726555756792196,0.19414420296823978,2621.80877249775,0.04622459411621094
"KMeansAlgorithm(k=3, Distance_Metric=clark)_5",3,clark,5,0.19150454567037598,0.34341910378523327,1.8605070406663755,0.19108291951027384,2621.2993037865313,0.04361128807067871
"KMeansAlgorithm(k=3, Distance_Metric=clark)_6",3,clark,6,0.1867473444976083,0.34279253682342586,2.2333527246815956,0.119803478707669,1667.547695351577,0.04315590858459473
"KMeansAlgorithm(k=3, Distance_Metric=clark)_7",3,clark,7,0.19240244965273937,0.3482240741488894,1.856829200280646,0.19422741466766194,2642.6895414543847,0.042999982833862305
"KMeansAlgorithm(k=3, Distance_Metric=clark)_8",3,clark,8,0.18924180600680063,0.34050814767242144,1.9178598365121633,0.18566149187682945,2568.4640660499645,0.042597293853759766
"KMeansAlgorithm(k=3, Distance_Metric=clark)_9",3,clark,9,0.190151351419882,0.3417175386662393,1.8280690494925202,0.1916494344365336,2623.4271812126112,0.04408979415893555
"KMeansAlgorithm(k=4, Distance_Metric=euclidean)_0",4,euclidean,0,0.3191583841678483,0.4998586817648513,1.4537553780247885,0.269584698203803,3361.022618847522,0.03257918357849121
"KMeansAlgorithm(k=4, Distance_Metric=euclidean)_1",4,euclidean,1,0.2996421371672519,0.4853987128157509,1.5687478598181908,0.2551967747218853,3057.5143949123058,0.02911972999572754
"KMeansAlgorithm(k=4, Distance_Metric=euclidean)_2",4,euclidean,2,0.3190602298068815,0.5000002705468666,1.4527640781099294,0.26954700049870234,3361.0042539936144,0.03165149688720703
"KMeansAlgorithm(k=4, Distance_Metric=euclidean)_3",4,euclidean,3,0.2962541627636145,0.4803405363757527,1.571187432171999,0.2538773951165215,3058.262792562783,0.03224658966064453
"KMeansAlgorithm(k=4, Distance_Metric=euclidean)_4",4,euclidean,4,0.29682997276238016,0.48227371461624796,1.5673245369289535,0.2548503484202518,3058.1738942247607,0.030143022537231445
"KMeansAlgorithm(k=4, Distance_Metric=euclidean)_5",4,euclidean,5,0.22095383732881138,0.4663120431833255,1.3349805767960907,0.257863930362482,2875.3410388803786,0.030596256256103516
"KMeansAlgorithm(k=4, Distance_Metric=euclidean)_6",4,euclidean,6,0.318993799632055,0.4994971481092658,1.453688426333346,0.26959282029831644,3361.017921859821,0.030587196350097656
"KMeansAlgorithm(k=4, Distance_Metric=euclidean)_7",4,euclidean,7,0.30917683160189113,0.4914000684772001,1.44322907862797,0.26823876680934267,3351.7463557838228,0.03295493125915527
"KMeansAlgorithm(k=4, Distance_Metric=euclidean)_8",4,euclidean,8,0.2785901241365965,0.4582709683035683,1.593797310436991,0.2455146165767442,3041.558952038517,0.03053760528564453
"KMeansAlgorithm(k=4, Distance_Metric=euclidean)_9",4,euclidean,9,0.27904718830506786,0.45713677671438313,1.3625017272266307,0.2558151905520124,3075.2928560248993,0.0364375114440918
"KMeansAlgorithm(k=4, Distance_Metric=manhattan)_0",4,manhattan,0,0.31353019416976746,0.4960405062346652,1.4595662870081236,0.26350364124862147,3264.149671569729,0.03032374382019043
"KMeansAlgorithm(k=4, Distance_Metric=manhattan)_1",4,manhattan,1,0.27236356826372377,0.4534750698455438,1.4310256020738432,0.25136730004879215,2941.2639453205784,0.0307004451751709
"KMeansAlgorithm(k=4, Distance_Metric=manhattan)_2",4,manhattan,2,0.2858240723073983,0.48743434771298283,1.4431609256474995,0.2529381500183499,2940.028498984623,0.030568599700927734
"KMeansAlgorithm(k=4, Distance_Metric=manhattan)_3",4,manhattan,3,0.31578868275122635,0.49790362576258274,1.4653367612783408,0.2627243499918921,3250.8595854580158,0.03918886184692383
"KMeansAlgorithm(k=4, Distance_Metric=manhattan)_4",4,manhattan,4,0.3156019382280237,0.497396578165859,1.4650993948300628,0.2627257826150116,3251.1223914313177,0.02926778793334961
"KMeansAlgorithm(k=4, Distance_Metric=manhattan)_5",4,manhattan,5,0.3146600761027586,0.49718897801696194,1.4610109389728745,0.26334683538295134,3260.236330206169,0.029382944107055664
"KMeansAlgorithm(k=4, Distance_Metric=manhattan)_6",4,manhattan,6,0.31527932203343995,0.4972328039382784,1.4636047319544554,0.2632585622179505,3257.8389568014477,0.028902530670166016
"KMeansAlgorithm(k=4, Distance_Metric=manhattan)_7",4,manhattan,7,0.3152044326815745,0.497856317217251,1.4662050835860754,0.2622679794826262,3244.421307405475,0.030176877975463867
"KMeansAlgorithm(k=4, Distance_Metric=manhattan)_8",4,manhattan,8,0.2949767915463241,0.48615932913238624,1.428130602965648,0.26095537746249414,3250.7125631395656,0.03097844123840332
"KMeansAlgorithm(k=4, Distance_Metric=manhattan)_9",4,manhattan,9,0.2647490567961114,0.4389092962805171,1.7855941095766479,0.18779650031285688,2445.703016688474,0.0314021110534668
"KMeansAlgorithm(k=4, Distance_Metric=clark)_0",4,clark,0,0.25869063988135044,0.4523646063784914,1.4430877084694567,0.20873253288766222,2642.5996190771025,0.06802129745483398
"KMeansAlgorithm(k=4, Distance_Metric=clark)_1",4,clark,1,0.20935597052360191,0.38867524498725925,2.636543777892336,0.11136682915663505,1734.53464803421,0.05590057373046875
"KMeansAlgorithm(k=4, Distance_Metric=clark)_2",4,clark,2,0.2669261513843184,0.45309671871348073,1.3927432774325454,0.2167457764781342,2708.843349256973,0.0667722225189209
"KMeansAlgorithm(k=4, Distance_Metric=clark)_3",4,clark,3,0.22209864410387753,0.40369591872897476,1.925812126107492,0.12831016427495617,1834.295826696742,0.059247493743896484
"KMeansAlgorithm(k=4, Distance_Metric=clark)_4",4,clark,4,0.27755960465166213,0.4542539595884559,1.4176197201468228,0.22219803242483616,2754.385555205124,0.05467081069946289
"KMeansAlgorithm(k=4, Distance_Metric=clark)_5",4,clark,5,0.267632054860372,0.4484308782581716,1.7071219789136047,0.17722250941511525,2352.915791723046,0.05480074882507324
"KMeansAlgorithm(k=4, Distance_Metric=clark)_6",4,clark,6,0.25409327104115464,0.41536589858984735,1.7872081932423631,0.18550950326930818,2286.80908416082,0.06289005279541016
"KMeansAlgorithm(k=4, Distance_Metric=clark)_7",4,clark,7,0.2742461355628846,0.44309893024417935,2.2680001664760594,0.1358939852041387,1973.926384334136,0.05524945259094238
"KMeansAlgorithm(k=4, Distance_Metric=clark)_8",4,clark,8,0.2626149299512219,0.4527694562590569,1.4281343621855773,0.2143156164661697,2687.529589704075,0.05808115005493164
"KMeansAlgorithm(k=4, Distance_Metric=clark)_9",4,clark,9,0.28272478213409474,0.4559033115747857,1.746517127910724,0.2036126419449211,2500.9171553877845,0.05496668815612793
"KMeansAlgorithm(k=5, Distance_Metric=euclidean)_0",5,euclidean,0,0.356158938129741,0.5250717509167213,1.4106936128440972,0.2632755401620338,3028.427599190931,0.04563570022583008
"KMeansAlgorithm(k=5, Distance_Metric=euclidean)_1",5,euclidean,1,0.37258937194911723,0.5563292836447008,1.2588095009282165,0.2801726679306592,3147.264096403571,0.036505937576293945
"KMeansAlgorithm(k=5, Distance_Metric=euclidean)_2",5,euclidean,2,0.35699508546264364,0.5471442483699466,1.359157234709047,0.2909093567897095,3215.6795314296487,0.03824305534362793
"KMeansAlgorithm(k=5, Distance_Metric=euclidean)_3",5,euclidean,3,0.33022346040404377,0.5235695390741648,1.4834453323022374,0.27071393760627094,2927.794958180697,0.03804492950439453
"KMeansAlgorithm(k=5, Distance_Metric=euclidean)_4",5,euclidean,4,0.3596855364309307,0.5314886775709756,1.3449622916291741,0.2764114094688437,3107.2707099898944,0.038763999938964844
"KMeansAlgorithm(k=5, Distance_Metric=euclidean)_5",5,euclidean,5,0.37297026920843007,0.556025667046797,1.2581012723092848,0.2801825609487838,3146.825309329588,0.041135311126708984
"KMeansAlgorithm(k=5, Distance_Metric=euclidean)_6",5,euclidean,6,0.32873198296080763,0.5216958821736901,1.4835876653985698,0.2703962598461614,2927.8312289709493,0.040787696838378906
"KMeansAlgorithm(k=5, Distance_Metric=euclidean)_7",5,euclidean,7,0.3653780820243351,0.5540851003899055,1.2869245388498105,0.2877793101691892,3185.892171154606,0.036667585372924805
"KMeansAlgorithm(k=5, Distance_Metric=euclidean)_8",5,euclidean,8,0.3616597073137012,0.5468397810561267,1.299837837266025,0.28696740140497584,3187.296374762584,0.04099535942077637
"KMeansAlgorithm(k=5, Distance_Metric=euclidean)_9",5,euclidean,9,0.37179256684815487,0.5555927701686499,1.2623721588892387,0.28012119695912857,3147.210946761349,0.03936004638671875
"KMeansAlgorithm(k=5, Distance_Metric=manhattan)_0",5,manhattan,0,0.3417618545540732,0.5358348815177832,1.3000021922106388,0.2828967500899124,3103.457729609051,0.035839080810546875
"KMeansAlgorithm(k=5, Distance_Metric=manhattan)_1",5,manhattan,1,0.3498142734591064,0.5307820842910506,1.4482291870110662,0.2643058995227386,2995.4764090292633,0.03659629821777344
"KMeansAlgorithm(k=5, Distance_Metric=manhattan)_2",5,manhattan,2,0.3559646057644337,0.5350207979662781,1.4342859116793378,0.26662982232978105,3009.618890672071,0.03535008430480957
"KMeansAlgorithm(k=5, Distance_Metric=manhattan)_3",5,manhattan,3,0.3399689519370984,0.5333595931406672,1.3046032306804212,0.28257428423784237,3102.097189735907,0.03599190711975098
"KMeansAlgorithm(k=5, Distance_Metric=manhattan)_4",5,manhattan,4,0.3438559836634621,0.5395475144172313,1.3503116343498034,0.28480510573280543,3088.913027825473,0.03641247749328613
"KMeansAlgorithm(k=5, Distance_Metric=manhattan)_5",5,manhattan,5,0.331203654573092,0.5258243290655944,1.3384199638526002,0.2745201773343596,3031.931305929006,0.0376591682434082
"KMeansAlgorithm(k=5, Distance_Metric=manhattan)_6",5,manhattan,6,0.34392634072250955,0.5391166769487573,1.3492275309951218,0.2857182387132559,3103.633446962019,0.03555727005004883
"KMeansAlgorithm(k=5, Distance_Metric=manhattan)_7",5,manhattan,7,0.34636658042686136,0.5266754195402548,1.4683755346022054,0.26110134000693325,2969.043322247181,0.038305044174194336
"KMeansAlgorithm(k=5, Distance_Metric=manhattan)_8",5,manhattan,8,0.3465277296904468,0.5269486491712218,1.4677647876527948,0.2612758474366161,2971.1722525079394,0.038825273513793945
"KMeansAlgorithm(k=5, Distance_Metric=manhattan)_9",5,manhattan,9,0.3455980089373897,0.5250623332636727,1.4566435003706255,0.2612766247967187,2977.23025197879,0.03598332405090332
"KMeansAlgorithm(k=5, Distance_Metric=clark)_0",5,clark,0,0.3222711636075991,0.5177798123741424,1.6758894471386874,0.19161713293204355,2266.340863797144,0.07068800926208496
"KMeansAlgorithm(k=5, Distance_Metric=clark)_1",5,clark,1,0.32398595203255753,0.4744016843022986,1.6225205146946629,0.19375284935163437,2446.372423550388,0.07016444206237793
"KMeansAlgorithm(k=5, Distance_Metric=clark)_2",5,clark,2,0.2717808645850308,0.4613104277634983,1.7431036451312523,0.17464953553013318,2031.2326892473213,0.06840038299560547
"KMeansAlgorithm(k=5, Distance_Metric=clark)_3",5,clark,3,0.28370408669740266,0.4876363179520172,1.52235914798915,0.20545814419525987,2288.1976613683223,0.06975626945495605
"KMeansAlgorithm(k=5, Distance_Metric=clark)_4",5,clark,4,0.2941996034113825,0.4765740338975052,2.061760764859706,0.13847750333427047,1793.676681762274,0.06700778007507324
"KMeansAlgorithm(k=5, Distance_Metric=clark)_5",5,clark,5,0.24212822994922625,0.38247727415212784,2.4014133070262567,0.114488552894921,1710.8915637616046,0.06782865524291992
"KMeansAlgorithm(k=5, Distance_Metric=clark)_6",5,clark,6,0.2850853077208452,0.4510600881942492,1.8836763573330522,0.14683214363122973,2015.6907155383076,0.06926393508911133
"KMeansAlgorithm(k=5, Distance_Metric=clark)_7",5,clark,7,0.3691432348940614,0.5331218448067448,1.6558784029566342,0.22821821463277278,2591.195948322994,0.06888055801391602
"KMeansAlgorithm(k=5, Distance_Metric=clark)_8",5,clark,8,0.3498893566827313,0.5240262393583176,1.8806471667456446,0.1524356343478449,2112.0989357751528,0.07449769973754883
"KMeansAlgorithm(k=5, Distance_Metric=clark)_9",5,clark,9,0.28511366160380863,0.49280257872004857,1.7319852687383128,0.14123693885258443,1770.9244964810744,0.07004880905151367
"KMeansAlgorithm(k=6, Distance_Metric=euclidean)_0",6,euclidean,0,0.4065640140347185,0.5731445118216495,1.393823577618095,0.25693024658818225,2789.5897318081593,0.041964054107666016
"KMeansAlgorithm(k=6, Distance_Metric=euclidean)_1",6,euclidean,1,0.4284453230841494,0.5980635101613524,1.4347493508544567,0.2429815353440203,2780.644789827595,0.04480457305908203
"KMeansAlgorithm(k=6, Distance_Metric=euclidean)_2",6,euclidean,2,0.3938201041550504,0.5645862628258207,1.3464714890794687,0.29369092287006004,3103.322544737531,0.042331695556640625
"KMeansAlgorithm(k=6, Distance_Metric=euclidean)_3",6,euclidean,3,0.405694552838974,0.5673580172003003,1.3540674846927327,0.28404655209618895,2995.2227528924923,0.04320645332336426
"KMeansAlgorithm(k=6, Distance_Metric=euclidean)_4",6,euclidean,4,0.3966624378704792,0.5673477490991167,1.339527589781838,0.2989820713990802,3151.5358295964647,0.04260587692260742
"KMeansAlgorithm(k=6, Distance_Metric=euclidean)_5",6,euclidean,5,0.3960925120775979,0.557494465491421,1.3741180007784093,0.28485666451730296,3002.9842924387553,0.04373478889465332
"KMeansAlgorithm(k=6, Distance_Metric=euclidean)_6",6,euclidean,6,0.4000846118789923,0.5632317032266143,1.3632987310136777,0.2732567603512058,2988.92183662003,0.04264545440673828
"KMeansAlgorithm(k=6, Distance_Metric=euclidean)_7",6,euclidean,7,0.3897891033948105,0.5548899420809833,1.4093513467650693,0.2566945196847602,2720.2734043785417,0.04687094688415527
"KMeansAlgorithm(k=6, Distance_Metric=euclidean)_8",6,euclidean,8,0.4118704768188857,0.5965958825113312,1.2352420041570074,0.30940164553092986,3198.0854759723147,0.044989824295043945
"KMeansAlgorithm(k=6, Distance_Metric=euclidean)_9",6,euclidean,9,0.4176955591043502,0.5865594807043077,1.246501051056989,0.28335122816394015,2942.83722634177,0.05424928665161133
"KMeansAlgorithm(k=6, Distance_Metric=manhattan)_0",6,manhattan,0,0.3900813330582294,0.5699976122174003,1.3490814903577997,0.293733112045164,3054.66075564414,0.04321551322937012
"KMeansAlgorithm(k=6, Distance_Metric=manhattan)_1",6,manhattan,1,0.39386696876274735,0.5921488465181173,1.5429567857606503,0.24935073642454422,2681.7150550823153,0.04414868354797363
"KMeansAlgorithm(k=6, Distance_Metric=manhattan)_2",6,manhattan,2,0.40290943217544606,0.5880737391731271,1.2550431337322585,0.3030298356691828,3131.223375559215,0.04338860511779785
"KMeansAlgorithm(k=6, Distance_Metric=manhattan)_3",6,manhattan,3,0.3662594763863163,0.5625347081189256,1.3681546249077865,0.27998203537778527,2724.7158131730566,0.041837215423583984
"KMeansAlgorithm(k=6, Distance_Metric=manhattan)_4",6,manhattan,4,0.39859687005884586,0.5794994544868355,1.2889361831723178,0.3005623014105152,3107.456362170115,0.04451322555541992
"KMeansAlgorithm(k=6, Distance_Metric=manhattan)_5",6,manhattan,5,0.38778822139411206,0.5700787473015997,1.3640041452386278,0.29128169991992836,3048.010568690133,0.0559694766998291
"KMeansAlgorithm(k=6, Distance_Metric=manhattan)_6",6,manhattan,6,0.4086581136041231,0.5894805046901845,1.4915451229073273,0.24230450883380839,2696.155473554591,0.04300665855407715
"KMeansAlgorithm(k=6, Distance_Metric=manhattan)_7",6,manhattan,7,0.3818440590817475,0.5656895045201759,1.3716381565289566,0.2880999792807246,3024.730462446681,0.04100179672241211
"KMeansAlgorithm(k=6, Distance_Metric=manhattan)_8",6,manhattan,8,0.3785488648375281,0.5489339895564684,1.4109480376427586,0.27716766905990153,2910.3730909795786,0.04251718521118164
"KMeansAlgorithm(k=6, Distance_Metric=manhattan)_9",6,manhattan,9,0.4150022619643897,0.5869297576383209,1.28038337188952,0.27898566431665545,2876.0681111976796,0.04099845886230469
"KMeansAlgorithm(k=6, Distance_Metric=clark)_0",6,clark,0,0.3990454989117582,0.5679028879186587,1.3599382267706706,0.24014066090790026,2551.407445018912,0.08522558212280273
"KMeansAlgorithm(k=6, Distance_Metric=clark)_1",6,clark,1,0.33008257278550746,0.5071860101258538,2.1233684729587976,0.1153035685163619,1861.466834730474,0.08546137809753418
"KMeansAlgorithm(k=6, Distance_Metric=clark)_2",6,clark,2,0.36441024612519135,0.5474585323155253,1.5747844443534902,0.22806869945679234,2470.60964528732,0.08595824241638184
"KMeansAlgorithm(k=6, Distance_Metric=clark)_3",6,clark,3,0.350106786705969,0.5080983005005458,2.713651680672024,0.1388119611995107,1911.5558276854015,0.08539557456970215
"KMeansAlgorithm(k=6, Distance_Metric=clark)_4",6,clark,4,0.3875664646623772,0.5484937411950638,1.7786769344446915,0.21760114492662652,2400.340197719293,0.08425498008728027
"KMeansAlgorithm(k=6, Distance_Metric=clark)_5",6,clark,5,0.3612661696287316,0.533417070211953,1.946546385632562,0.1470639433146657,2069.6140309590737,0.08314251899719238
"KMeansAlgorithm(k=6, Distance_Metric=clark)_6",6,clark,6,0.40166212245872734,0.5713175589643359,1.7334966215091498,0.17983409445850634,2326.692619796923,0.08319807052612305
"KMeansAlgorithm(k=6, Distance_Metric=clark)_7",6,clark,7,0.3814862553610985,0.561972460325128,1.663632885523648,0.18502538559517476,2157.8060334709508,0.0851142406463623
"KMeansAlgorithm(k=6, Distance_Metric=clark)_8",6,clark,8,0.34766978207917265,0.5121626275189765,2.2583753047858015,0.117530773818524,1840.8443906723658,0.08429861068725586
"KMeansAlgorithm(k=6, Distance_Metric=clark)_9",6,clark,9,0.3512091696292315,0.5065013940909577,2.5461310158765356,0.14095129489229855,1906.6323116721146,0.0874183177947998
