Algorithm,n_clusters,fuzziness,rho,Repetition,ARI,NMI,DBI,Silhouette,CHS,Predicted k,Time
"FuzzyCMeans(n_clusters=9, fuzziness=2, rho=0.7)_1",9,2.0,0.7,1,0.5873063206370037,0.6850928714320071,1.4086671982054484,0.2816876437198148,2818.1141651134394,9,0.8916478157043457
"FuzzyCMeans(n_clusters=9, fuzziness=2, rho=0.7)_2",9,2.0,0.7,2,0.5873063206370037,0.685092871432007,1.408667198205449,0.2816876437198148,2818.1141651134385,9,0.7726869583129883
"FuzzyCMeans(n_clusters=9, fuzziness=2, rho=0.7)_3",9,2.0,0.7,3,0.5038302701460695,0.6534980096436934,1.3186205216671734,0.3083870420149805,2865.4153132248575,9,0.6025538444519043
"FuzzyCMeans(n_clusters=9, fuzziness=2, rho=0.7)_4",9,2.0,0.7,4,0.5868598354175204,0.6845795321454745,1.4090357246782024,0.28164707370355657,2818.131351495104,9,1.627898931503296
"FuzzyCMeans(n_clusters=9, fuzziness=2, rho=0.7)_5",9,2.0,0.7,5,0.5360813667989801,0.6704687762534682,1.2625222136555405,0.3176397563254111,2888.313237554046,9,0.7347283363342285
"FuzzyCMeans(n_clusters=9, fuzziness=2, rho=0.7)_6",9,2.0,0.7,6,0.507481208113375,0.6613054541390606,1.3180320730937962,0.3202827993948789,2717.9149074698075,9,0.5192675590515137
"FuzzyCMeans(n_clusters=9, fuzziness=2, rho=0.7)_7",9,2.0,0.7,7,0.5465219325160398,0.6732224736152104,1.3494956178100572,0.3141865307773382,2764.404781840799,9,0.5367157459259033
"FuzzyCMeans(n_clusters=9, fuzziness=2, rho=0.7)_8",9,2.0,0.7,8,0.5869685772862473,0.6847962496349743,1.4091085141546362,0.28166027135707167,2818.1341035357364,9,0.9690277576446533
"FuzzyCMeans(n_clusters=9, fuzziness=2, rho=0.7)_9",9,2.0,0.7,9,0.5283995296422418,0.6671058841842888,1.3829941124389622,0.2803131062408895,2801.36761989145,9,0.8050432205200195
"FuzzyCMeans(n_clusters=9, fuzziness=2, rho=0.9)_0",9,2.0,0.9,0,0.4882150795179999,0.6534354491556597,1.4189986215481871,0.2708858005552087,2462.6490257659016,9,0.7251932621002197
"FuzzyCMeans(n_clusters=9, fuzziness=2, rho=0.9)_1",9,2.0,0.9,1,0.5354091277223904,0.6700130390205138,1.25886529163964,0.3175035482381939,2888.075727213318,9,1.0916776657104492
"FuzzyCMeans(n_clusters=9, fuzziness=2, rho=0.9)_2",9,2.0,0.9,2,0.5353654398941073,0.6699561460710581,1.2589717062670924,0.3175027580735027,2888.0911784587374,9,0.7833733558654785
"FuzzyCMeans(n_clusters=9, fuzziness=2, rho=0.9)_3",9,2.0,0.9,3,0.49343565888321,0.648636470351006,1.326222107407193,0.29727735638693437,2729.7544596509933,9,0.7526388168334961
"FuzzyCMeans(n_clusters=9, fuzziness=2, rho=0.9)_4",9,2.0,0.9,4,0.5247666849485029,0.661006730000516,1.390393070638892,0.2782438726335714,2800.002462756894,9,0.9135253429412842
"FuzzyCMeans(n_clusters=9, fuzziness=2, rho=0.9)_5",9,2.0,0.9,5,0.4934436903421982,0.6484201389858312,1.3261899538357595,0.29728767741773876,2729.796287400859,9,0.9531433582305908
"FuzzyCMeans(n_clusters=9, fuzziness=2, rho=0.9)_6",9,2.0,0.9,6,0.5248119693097651,0.6609654405776283,1.3903180893396307,0.27825401854001003,2799.9948933232354,9,1.0493583679199219
"FuzzyCMeans(n_clusters=9, fuzziness=2, rho=0.9)_7",9,2.0,0.9,7,0.5046551464800665,0.6540932005823683,1.3200531956617623,0.30839524665415385,2865.144473181945,9,0.608860969543457
"FuzzyCMeans(n_clusters=9, fuzziness=2, rho=0.9)_8",9,2.0,0.9,8,0.48419179451528893,0.6566749701227288,1.2224347836804388,0.318526986747805,2874.2856583566004,9,0.8644914627075195
"FuzzyCMeans(n_clusters=9, fuzziness=2, rho=0.9)_9",9,2.0,0.9,9,0.4841281495873833,0.6565765949963243,1.2226342663125085,0.3185583218220788,2874.27658453694,9,0.6813859939575195
"FuzzyCMeans(n_clusters=9, fuzziness=3, rho=0.5)_0",9,3.0,0.5,0,0.587340469499728,0.6849647020016825,1.4085224652384243,0.2816971094871647,2817.8154611522955,9,1.7269842624664307
"FuzzyCMeans(n_clusters=9, fuzziness=3, rho=0.5)_1",9,3.0,0.5,1,0.5872482485902052,0.6849354377885887,1.408184698704214,0.2817894788909289,2817.786774063159,9,1.977754831314087
"FuzzyCMeans(n_clusters=9, fuzziness=3, rho=0.5)_2",9,3.0,0.5,2,0.4668547273166823,0.658477956625682,1.335522986722289,0.27443015664570386,2524.169137835332,9,1.4751999378204346
"FuzzyCMeans(n_clusters=9, fuzziness=3, rho=0.5)_3",9,3.0,0.5,3,0.5284727398171691,0.6673384489290137,1.3804179299782233,0.28047734327662177,2801.028336212884,9,1.617021083831787
"FuzzyCMeans(n_clusters=9, fuzziness=3, rho=0.5)_4",9,3.0,0.5,4,0.48150993935818337,0.628029635439853,1.4009821357276144,0.2926225725775809,2640.9834704038603,9,1.824495553970337
"FuzzyCMeans(n_clusters=9, fuzziness=3, rho=0.5)_5",9,3.0,0.5,5,0.4993767962896014,0.6407835999008898,1.316343109580229,0.2992271841744791,2738.071135708855,9,2.312957763671875
"FuzzyCMeans(n_clusters=9, fuzziness=3, rho=0.5)_6",9,3.0,0.5,6,0.4321148268368394,0.5954008789299816,1.4513677745133333,0.2508152425345627,2163.0301064852642,9,1.2718536853790283
"FuzzyCMeans(n_clusters=9, fuzziness=3, rho=0.5)_7",9,3.0,0.5,7,0.5872482485902052,0.6849354377885889,1.4081846987042133,0.2817894788909289,2817.786774063159,9,1.89493989944458
"FuzzyCMeans(n_clusters=9, fuzziness=3, rho=0.5)_8",9,3.0,0.5,8,0.5875580334633878,0.6851392627924813,1.4083617138219329,0.2817330993714875,2817.753208201623,9,0.8770456314086914
"FuzzyCMeans(n_clusters=9, fuzziness=3, rho=0.5)_9",9,3.0,0.5,9,0.4841058009708464,0.6564856549511888,1.2195902765262594,0.31838433672600275,2873.975088414826,9,1.739455223083496
"FuzzyCMeans(n_clusters=9, fuzziness=3, rho=0.7)_0",9,3.0,0.7,0,0.5351116133151125,0.6688700061413297,1.2585784578340347,0.3175392394666422,2886.8878721278725,9,0.7853477001190186
"FuzzyCMeans(n_clusters=9, fuzziness=3, rho=0.7)_1",9,3.0,0.7,1,0.47244246373155846,0.6269387841982905,1.4124076403075039,0.27020417091445237,2181.2106216977904,9,0.9126207828521729
"FuzzyCMeans(n_clusters=9, fuzziness=3, rho=0.7)_2",9,3.0,0.7,2,0.484110366360366,0.6564384668966239,1.2196771387617686,0.31839142583930624,2873.8956420726613,9,1.5702006816864014
"FuzzyCMeans(n_clusters=9, fuzziness=3, rho=0.7)_3",9,3.0,0.7,3,0.5352871881950622,0.6690356775951493,1.259141025555965,0.3175908729394873,2886.9175918498922,9,0.9173214435577393
"FuzzyCMeans(n_clusters=9, fuzziness=3, rho=0.7)_4",9,3.0,0.7,4,0.49299792935345915,0.6374928599424761,1.319985397661579,0.2969372391481116,2735.0841543956976,9,0.8016977310180664
"FuzzyCMeans(n_clusters=9, fuzziness=3, rho=0.7)_5",9,3.0,0.7,5,0.5025077420242305,0.6518693037201859,1.3153649204181916,0.3082869219438244,2863.28375861647,9,1.3480305671691895
"FuzzyCMeans(n_clusters=9, fuzziness=3, rho=0.7)_6",9,3.0,0.7,6,0.5350403705274652,0.6689259847001388,1.2583172671287006,0.3175333014774282,2887.0550489060297,9,0.7400362491607666
"FuzzyCMeans(n_clusters=9, fuzziness=3, rho=0.7)_7",9,3.0,0.7,7,0.5446421146027492,0.6714648357169786,1.3474789092658905,0.31415577560520114,2762.3557850307657,9,1.1859345436096191
"FuzzyCMeans(n_clusters=9, fuzziness=3, rho=0.7)_8",9,3.0,0.7,8,0.5463159647448874,0.6699881238693439,1.3067758519974648,0.2916687086426048,2813.902046618618,9,1.888516902923584
"FuzzyCMeans(n_clusters=9, fuzziness=3, rho=0.7)_9",9,3.0,0.7,9,0.535176188663812,0.6690041262003341,1.2588559014255614,0.3175540620582842,2886.957726831371,9,1.2576558589935303
"FuzzyCMeans(n_clusters=9, fuzziness=3, rho=0.9)_0",9,3.0,0.9,0,0.5868047386185093,0.6831094146082284,1.4073848945002496,0.28181772136603406,2816.8642349150423,9,1.405945062637329
"FuzzyCMeans(n_clusters=9, fuzziness=3, rho=0.9)_1",9,3.0,0.9,1,0.5421108660773734,0.6688605532125136,1.3158734502950937,0.31477214009731946,2760.3111981735715,9,1.59769868850708
"FuzzyCMeans(n_clusters=9, fuzziness=3, rho=0.9)_2",9,3.0,0.9,2,0.5281421999514263,0.6663958177583104,1.3799704641520212,0.28042785310476076,2800.111705772361,9,1.58193039894104
"FuzzyCMeans(n_clusters=9, fuzziness=3, rho=0.9)_3",9,3.0,0.9,3,0.5012644179714322,0.650566092145426,1.3115713441290047,0.3080614651027928,2861.1422267519038,9,2.544933319091797
"FuzzyCMeans(n_clusters=9, fuzziness=3, rho=0.9)_4",9,3.0,0.9,4,0.5248324385990789,0.6616632199076025,1.3329139973811004,0.3119297674661076,2682.9351879767887,9,0.8148806095123291
"FuzzyCMeans(n_clusters=9, fuzziness=3, rho=0.9)_5",9,3.0,0.9,5,0.5871311106683327,0.6835003745987654,1.4078806088938949,0.2816938594114037,2817.02594987679,9,1.510530948638916
"FuzzyCMeans(n_clusters=9, fuzziness=3, rho=0.9)_6",9,3.0,0.9,6,0.4904226626896056,0.6448919320115817,1.3224745215226168,0.29715068144209106,2726.590651517189,9,1.2119121551513672
"FuzzyCMeans(n_clusters=9, fuzziness=3, rho=0.9)_7",9,3.0,0.9,7,0.5866353820867033,0.6828972409528469,1.4073577657607514,0.28181396497473316,2816.9123598537362,9,1.0558466911315918
"FuzzyCMeans(n_clusters=9, fuzziness=3, rho=0.9)_8",9,3.0,0.9,8,0.5871311106683327,0.6835003745987652,1.4078806088938944,0.2816938594114037,2817.02594987679,9,1.9735007286071777
"FuzzyCMeans(n_clusters=9, fuzziness=3, rho=0.9)_9",9,3.0,0.9,9,0.5873017363608467,0.6836109816111058,1.4078745816542781,0.2817407519902095,2816.9811365118517,9,1.3471128940582275
"FuzzyCMeans(n_clusters=9, fuzziness=4, rho=0.5)_0",9,4.0,0.5,0,0.5867213171849929,0.682499520342869,1.407173239858546,0.2815060930499032,2815.8499762571046,9,1.0012578964233398
"FuzzyCMeans(n_clusters=9, fuzziness=4, rho=0.5)_1",9,4.0,0.5,1,0.5477537600560434,0.6709058192282117,1.3165605903156334,0.29135672012317193,2814.2072743218346,9,1.083751916885376
"FuzzyCMeans(n_clusters=9, fuzziness=4, rho=0.5)_2",9,4.0,0.5,2,0.5340654544418088,0.6670376394891103,1.256383269239682,0.3175728443254859,2885.4200900335118,9,0.7662169933319092
"FuzzyCMeans(n_clusters=9, fuzziness=4, rho=0.5)_3",9,4.0,0.5,3,0.5343270727914898,0.6672753863391436,1.2565329355029886,0.3175969520584034,2885.4550218348977,9,1.0025112628936768
"FuzzyCMeans(n_clusters=9, fuzziness=4, rho=0.5)_4",9,4.0,0.5,4,0.4775618875319322,0.6264940008557246,1.404022098440829,0.29095451128919253,2636.3668688615912,9,1.2072393894195557
"FuzzyCMeans(n_clusters=9, fuzziness=4, rho=0.5)_5",9,4.0,0.5,5,0.5870038093677186,0.6828590820869721,1.4080680637080876,0.2815715788139772,2816.045197284776,9,1.309194803237915
"FuzzyCMeans(n_clusters=9, fuzziness=4, rho=0.5)_6",9,4.0,0.5,6,0.483368862462749,0.6558098224924978,1.2190550265600484,0.31830924140397027,2873.629393095111,9,2.5485153198242188
"FuzzyCMeans(n_clusters=9, fuzziness=4, rho=0.5)_7",9,4.0,0.5,7,0.5872249066005905,0.6831138829674769,1.408178187971111,0.28158121398446584,2816.0811358352403,9,1.351614236831665
"FuzzyCMeans(n_clusters=9, fuzziness=4, rho=0.5)_8",9,4.0,0.5,8,0.5472051093530462,0.6705969010210957,1.3099567897413615,0.2914921619954668,2813.1903267081166,9,1.4143257141113281
"FuzzyCMeans(n_clusters=9, fuzziness=4, rho=0.5)_9",9,4.0,0.5,9,0.5870490449692185,0.6829897562647305,1.4081720320856779,0.2815726387957285,2816.079654803506,9,1.2058334350585938
"FuzzyCMeans(n_clusters=9, fuzziness=4, rho=0.7)_0",9,4.0,0.7,0,0.5270636269794714,0.6653734477394141,1.3793769368365782,0.28023367247276276,2798.9730619680527,9,2.1001687049865723
"FuzzyCMeans(n_clusters=9, fuzziness=4, rho=0.7)_1",9,4.0,0.7,1,0.5203286892597322,0.6586639660483445,1.3232609070225076,0.3116746230133752,2831.1434700773943,9,1.2689104080200195
"FuzzyCMeans(n_clusters=9, fuzziness=4, rho=0.7)_2",9,4.0,0.7,2,0.5222346837742112,0.6591878806559633,1.3219070834711417,0.31175964340663814,2680.2861401514624,9,0.7778210639953613
"FuzzyCMeans(n_clusters=9, fuzziness=4, rho=0.7)_3",9,4.0,0.7,3,0.49803472280448535,0.6481929347020068,1.3030133573662757,0.3074886039542047,2855.6968238539444,9,0.9542999267578125
"FuzzyCMeans(n_clusters=9, fuzziness=4, rho=0.7)_4",9,4.0,0.7,4,0.48917410106460163,0.6433132793413745,1.3217428256625339,0.29704234770462545,2724.902717929887,9,1.1621601581573486
"FuzzyCMeans(n_clusters=9, fuzziness=4, rho=0.7)_5",9,4.0,0.7,5,0.4988587479969941,0.6486992084617456,1.3036267976843503,0.30758522505660024,2855.87676461458,9,1.0485777854919434
"FuzzyCMeans(n_clusters=9, fuzziness=4, rho=0.7)_6",9,4.0,0.7,6,0.5858523531840787,0.6810174395143989,1.4067062699395068,0.28149325951439924,2814.8343443450526,9,1.3869705200195312
"FuzzyCMeans(n_clusters=9, fuzziness=4, rho=0.7)_7",9,4.0,0.7,7,0.5229795678018596,0.6616106149028845,1.3118562501446165,0.3127242104819017,2829.3729676205694,9,1.1104531288146973
"FuzzyCMeans(n_clusters=9, fuzziness=4, rho=0.7)_8",9,4.0,0.7,8,0.5858523531840787,0.6810174395143989,1.406706269939507,0.28149325951439924,2814.8343443450535,9,1.614736795425415
"FuzzyCMeans(n_clusters=9, fuzziness=4, rho=0.7)_9",9,4.0,0.7,9,0.49830103935554154,0.6483983031792396,1.3031285567625366,0.30746943911613495,2855.7289406377927,9,1.5001521110534668
"FuzzyCMeans(n_clusters=9, fuzziness=4, rho=0.9)_0",9,4.0,0.9,0,0.5448363028073223,0.6700032258979954,1.3035786180367916,0.2915683111356909,2812.072914449721,9,0.8281292915344238
"FuzzyCMeans(n_clusters=9, fuzziness=4, rho=0.9)_1",9,4.0,0.9,1,0.4568222948915041,0.6224325192838266,1.392570304362543,0.2605046610363048,2214.588407921329,9,3.229715347290039
"FuzzyCMeans(n_clusters=9, fuzziness=4, rho=0.9)_2",9,4.0,0.9,2,0.525430415958125,0.6634577473622207,1.3791996455183573,0.27981051445555244,2798.249889974458,9,1.96730375289917
"FuzzyCMeans(n_clusters=9, fuzziness=4, rho=0.9)_3",9,4.0,0.9,3,0.5188902176387111,0.6492158481975199,1.43358034193936,0.2650528443513923,2685.759910347121,9,1.8851189613342285
"FuzzyCMeans(n_clusters=9, fuzziness=4, rho=0.9)_4",9,4.0,0.9,4,0.49665423509870743,0.6470828673256832,1.299591316697487,0.30718419610488673,2851.0476202679974,9,2.061781167984009
"FuzzyCMeans(n_clusters=9, fuzziness=4, rho=0.9)_5",9,4.0,0.9,5,0.5260905554586893,0.664195651038347,1.3798374919525982,0.28002784815519016,2798.435589649053,9,2.5766022205352783
"FuzzyCMeans(n_clusters=9, fuzziness=4, rho=0.9)_6",9,4.0,0.9,6,0.5441938918203976,0.6692906170838718,1.30385152977712,0.29144201933771885,2812.087533994166,9,2.045332193374634
"FuzzyCMeans(n_clusters=9, fuzziness=4, rho=0.9)_7",9,4.0,0.9,7,0.5220922709729114,0.6607770133514734,1.3101444887261946,0.31262373305165536,2827.4367740409875,9,0.6926720142364502
"FuzzyCMeans(n_clusters=9, fuzziness=4, rho=0.9)_8",9,4.0,0.9,8,0.5188902176387111,0.64921584819752,1.43358034193936,0.2650528443513923,2685.759910347121,9,1.7518932819366455
"FuzzyCMeans(n_clusters=9, fuzziness=4, rho=0.9)_9",9,4.0,0.9,9,0.4883659809639033,0.6341846214224077,1.322456115051939,0.2957090837639988,2730.045314497905,9,1.4128704071044922
"FuzzyCMeans(n_clusters=9, fuzziness=5, rho=0.5)_0",9,5.0,0.5,0,0.5201836790315322,0.659069339922355,1.3039943490683736,0.3123692277216434,2823.6345448350344,9,2.6090688705444336
"FuzzyCMeans(n_clusters=9, fuzziness=5, rho=0.5)_1",9,5.0,0.5,1,0.5829857954562525,0.6771162947647218,1.4055875460516152,0.2812402531736082,2812.31005166175,9,1.1963822841644287
"FuzzyCMeans(n_clusters=9, fuzziness=5, rho=0.5)_2",9,5.0,0.5,2,0.5325219523258381,0.6644322716990652,1.2542542058746726,0.3175402337021911,2881.474619023181,9,1.0515315532684326
"FuzzyCMeans(n_clusters=9, fuzziness=5, rho=0.5)_3",9,5.0,0.5,3,0.5832662670092323,0.6774925517819909,1.405599760693382,0.28124622777424396,2812.3883834154,9,1.3443107604980469
"FuzzyCMeans(n_clusters=9, fuzziness=5, rho=0.5)_4",9,5.0,0.5,4,0.523001539895648,0.6612955667540971,1.3790415187646035,0.27929695686994693,2796.0932014872387,9,3.478956699371338
"FuzzyCMeans(n_clusters=9, fuzziness=5, rho=0.5)_5",9,5.0,0.5,5,0.5207537769669046,0.6594952843013808,1.3774075747179844,0.27846006652255034,2794.567628439091,9,2.1016125679016113
"FuzzyCMeans(n_clusters=9, fuzziness=5, rho=0.5)_6",9,5.0,0.5,6,0.5833009167911215,0.6774239965603641,1.4055165647952166,0.28120813760062213,2812.3619153063096,9,1.2025697231292725
"FuzzyCMeans(n_clusters=9, fuzziness=5, rho=0.5)_7",9,5.0,0.5,7,0.49270711864981687,0.6441547919273231,1.2914116056833913,0.306010974074312,2845.9235655042885,9,1.8149738311767578
"FuzzyCMeans(n_clusters=9, fuzziness=5, rho=0.5)_8",9,5.0,0.5,8,0.5335411449697942,0.6655933911358246,1.2561232228166908,0.31757757561258837,2881.8158193097565,9,0.7602219581604004
"FuzzyCMeans(n_clusters=9, fuzziness=5, rho=0.5)_9",9,5.0,0.5,9,0.4785861793074429,0.6513368576330631,1.212050619348084,0.31670109518795936,2866.969145130114,9,1.5067999362945557
"FuzzyCMeans(n_clusters=9, fuzziness=5, rho=0.7)_0",9,5.0,0.7,0,0.5436100881249195,0.6687531739525155,1.3059099567418433,0.29121420196082953,2809.852719436599,9,1.3705475330352783
"FuzzyCMeans(n_clusters=9, fuzziness=5, rho=0.7)_1",9,5.0,0.7,1,0.532304809805086,0.6640454925403205,1.2535332230080642,0.3174283129252205,2880.77352354454,9,1.2128405570983887
"FuzzyCMeans(n_clusters=9, fuzziness=5, rho=0.7)_2",9,5.0,0.7,2,0.48506145076612367,0.6321568578300655,1.3427507409024104,0.29776712582965215,2692.316287728707,9,1.588998794555664
"FuzzyCMeans(n_clusters=9, fuzziness=5, rho=0.7)_3",9,5.0,0.7,3,0.5432932897598829,0.670711716241966,1.406236768082199,0.2840909681448633,2775.1391085627374,9,1.708533525466919
"FuzzyCMeans(n_clusters=9, fuzziness=5, rho=0.7)_4",9,5.0,0.7,4,0.532114288379561,0.6638023743232823,1.2535554438803347,0.31750517723954247,2880.6951989357517,9,0.7646958827972412
"FuzzyCMeans(n_clusters=9, fuzziness=5, rho=0.7)_5",9,5.0,0.7,5,0.5436100881249195,0.6687531739525154,1.3059099567418433,0.29121420196082953,2809.8527194365993,9,0.9974620342254639
"FuzzyCMeans(n_clusters=9, fuzziness=5, rho=0.7)_6",9,5.0,0.7,6,0.5171062318459027,0.6561963868042953,1.3119165794316252,0.3112275455374656,2819.4523907861912,9,2.188143253326416
"FuzzyCMeans(n_clusters=9, fuzziness=5, rho=0.7)_7",9,5.0,0.7,7,0.5435756608516943,0.6713450508833787,1.5037678391288165,0.2611180388608302,2632.150015733499,9,2.112201452255249
"FuzzyCMeans(n_clusters=9, fuzziness=5, rho=0.7)_8",9,5.0,0.7,8,0.4580744775935259,0.6376632200748168,1.2045085991217388,0.31037678144643915,2752.606971513889,9,1.313612699508667
"FuzzyCMeans(n_clusters=9, fuzziness=5, rho=0.7)_9",9,5.0,0.7,9,0.5323323782935527,0.6639929217221494,1.2539630956852252,0.31745537628363335,2880.7485703177513,9,1.1368350982666016
"FuzzyCMeans(n_clusters=9, fuzziness=5, rho=0.9)_0",9,5.0,0.9,0,0.48891015704914015,0.6410713820911371,1.284792816185379,0.30500524352379454,2836.641018836675,9,1.947047233581543
"FuzzyCMeans(n_clusters=9, fuzziness=5, rho=0.9)_1",9,5.0,0.9,1,0.48613027177466756,0.6326972440201432,1.3244736312299308,0.2948971643345488,2724.8336737081713,9,1.3924453258514404
"FuzzyCMeans(n_clusters=9, fuzziness=5, rho=0.9)_2",9,5.0,0.9,2,0.5322336212336921,0.6635841882674324,1.254168082102064,0.31746874193033336,2879.903812504053,9,1.783445119857788
"FuzzyCMeans(n_clusters=9, fuzziness=5, rho=0.9)_3",9,5.0,0.9,3,0.579661719109133,0.6735445615453648,1.4030338103640374,0.28081140664984466,2809.3268736071245,9,1.017989158630371
"FuzzyCMeans(n_clusters=9, fuzziness=5, rho=0.9)_4",9,5.0,0.9,4,0.5090838144414216,0.6493485415550375,1.4162550206726978,0.26531403884079297,2643.7526692799343,9,1.7787423133850098
"FuzzyCMeans(n_clusters=9, fuzziness=5, rho=0.9)_5",9,5.0,0.9,5,0.504509449334189,0.6681042504946236,1.2295466838418976,0.325223900009951,2845.6650691134423,9,1.3727846145629883
"FuzzyCMeans(n_clusters=9, fuzziness=5, rho=0.9)_6",9,5.0,0.9,6,0.5422737796262133,0.6694428166433036,1.40695072655655,0.2839652833001536,2774.1920036250563,9,1.3153374195098877
"FuzzyCMeans(n_clusters=9, fuzziness=5, rho=0.9)_7",9,5.0,0.9,7,0.4890621580661353,0.6412515219957261,1.2853988477694385,0.30500987838133214,2836.732828452722,9,2.237729549407959
"FuzzyCMeans(n_clusters=9, fuzziness=5, rho=0.9)_8",9,5.0,0.9,8,0.5798729137781253,0.6737430336263405,1.402913854836086,0.2808282617863209,2809.4816052596693,9,1.5455899238586426
"FuzzyCMeans(n_clusters=9, fuzziness=5, rho=0.9)_9",9,5.0,0.9,9,0.5796894538993054,0.6735327191442915,1.4032611509320871,0.2808126614587995,2809.2882474899466,9,1.548137903213501
"FuzzyCMeans(n_clusters=9, fuzziness=6, rho=0.5)_0",9,6.0,0.5,0,0.5783090935210308,0.6720851922779136,1.4019977924586695,0.2807228271617179,2808.3820458213286,9,1.340287446975708
"FuzzyCMeans(n_clusters=9, fuzziness=6, rho=0.5)_1",9,6.0,0.5,1,0.5044155009314597,0.667857676008831,1.2247229445496821,0.32531360972720963,2844.238750495496,9,1.3097331523895264
"FuzzyCMeans(n_clusters=9, fuzziness=6, rho=0.5)_2",9,6.0,0.5,2,0.4592027109870284,0.6309136050604847,1.301819102799014,0.3030244403032071,2664.061049719933,9,1.7957932949066162
"FuzzyCMeans(n_clusters=9, fuzziness=6, rho=0.5)_3",9,6.0,0.5,3,0.48450105176832137,0.6317003519478326,1.3256163071886977,0.2940400426888929,2721.756378552958,9,1.1220512390136719
"FuzzyCMeans(n_clusters=9, fuzziness=6, rho=0.5)_4",9,6.0,0.5,4,0.5321032791548452,0.6635234485304108,1.253072554430007,0.31742763255979045,2879.324408924651,9,1.0800588130950928
"FuzzyCMeans(n_clusters=9, fuzziness=6, rho=0.5)_5",9,6.0,0.5,5,0.5368075928182764,0.6656625822451877,1.332488881173466,0.31333662243168786,2752.990552305274,9,2.257127523422241
"FuzzyCMeans(n_clusters=9, fuzziness=6, rho=0.5)_6",9,6.0,0.5,6,0.5783358117308087,0.6721513357460924,1.4022903042759032,0.28073924909548503,2808.465728077108,9,1.1588187217712402
"FuzzyCMeans(n_clusters=9, fuzziness=6, rho=0.5)_7",9,6.0,0.5,7,0.48849328092837935,0.6405593657053863,1.284710271416623,0.304853962518749,2834.675956647328,9,0.967247486114502
"FuzzyCMeans(n_clusters=9, fuzziness=6, rho=0.5)_8",9,6.0,0.5,8,0.48324541294824824,0.6375977518924254,1.3172666131507407,0.296395525275351,2717.6316709217435,9,1.6278297901153564
"FuzzyCMeans(n_clusters=9, fuzziness=6, rho=0.5)_9",9,6.0,0.5,9,0.5157801058206654,0.6551624320838694,1.3080134762887083,0.31105815427464295,2815.7612935975226,9,1.5702462196350098
"FuzzyCMeans(n_clusters=9, fuzziness=6, rho=0.7)_0",9,6.0,0.7,0,0.4567721247682252,0.6434050385188756,1.3557021024655451,0.27207450925202203,2511.892884369329,9,1.1597626209259033
"FuzzyCMeans(n_clusters=9, fuzziness=6, rho=0.7)_1",9,6.0,0.7,1,0.4672921341508798,0.6436861089456005,1.2941712371112848,0.2942385018888434,2703.1116691545753,9,1.689758539199829
"FuzzyCMeans(n_clusters=9, fuzziness=6, rho=0.7)_2",9,6.0,0.7,2,0.4865719449131937,0.6384488327390658,1.2822361143818648,0.30431007787187964,2829.9829761728965,9,1.8409569263458252
"FuzzyCMeans(n_clusters=9, fuzziness=6, rho=0.7)_3",9,6.0,0.7,3,0.5041890248224105,0.6672571426299702,1.2283890391678944,0.32515986699924915,2844.9004136509557,9,1.0761229991912842
"FuzzyCMeans(n_clusters=9, fuzziness=6, rho=0.7)_4",9,6.0,0.7,4,0.5320988034941955,0.663689871599803,1.2524274647873603,0.31745376415132254,2878.612067873387,9,1.0234763622283936
"FuzzyCMeans(n_clusters=9, fuzziness=6, rho=0.7)_5",9,6.0,0.7,5,0.48656152864296365,0.6384712601081479,1.2822627980867276,0.30433207246980787,2829.985359208959,9,2.5757644176483154
"FuzzyCMeans(n_clusters=9, fuzziness=6, rho=0.7)_6",9,6.0,0.7,6,0.510904340851891,0.6424351631246034,1.4369734259351488,0.26373870032776814,2676.652146200712,9,1.2135300636291504
"FuzzyCMeans(n_clusters=9, fuzziness=6, rho=0.7)_7",9,6.0,0.7,7,0.5784323278166784,0.6720708042495114,1.4017480526398396,0.28070451398715274,2807.940296750103,9,1.6613960266113281
"FuzzyCMeans(n_clusters=9, fuzziness=6, rho=0.7)_8",9,6.0,0.7,8,0.5152764026995023,0.6550470920101549,1.3063550175699552,0.31091829980740365,2814.01896733963,9,1.9744114875793457
"FuzzyCMeans(n_clusters=9, fuzziness=6, rho=0.7)_9",9,6.0,0.7,9,0.5369166631231151,0.6656586372137461,1.3367533853975537,0.31317461719556433,2752.334146639336,9,0.9492285251617432
"FuzzyCMeans(n_clusters=9, fuzziness=6, rho=0.9)_0",9,6.0,0.9,0,0.4729134378813487,0.6436420499869966,1.2114180513044817,0.31426790477565086,2851.589520718122,9,1.7525551319122314
"FuzzyCMeans(n_clusters=9, fuzziness=6, rho=0.9)_1",9,6.0,0.9,1,0.502777376710198,0.6477117343603123,1.4965657067715856,0.24081357237351245,2500.043927298348,9,1.5272586345672607
"FuzzyCMeans(n_clusters=9, fuzziness=6, rho=0.9)_2",9,6.0,0.9,2,0.43099876076714544,0.6103901166762905,1.3309212493167106,0.2854922385789904,2686.9336669876498,9,1.634148120880127
"FuzzyCMeans(n_clusters=9, fuzziness=6, rho=0.9)_3",9,6.0,0.9,3,0.5428486545055795,0.6681060903520449,1.399778959674658,0.28502427393685364,2766.235445112213,9,1.2952096462249756
"FuzzyCMeans(n_clusters=9, fuzziness=6, rho=0.9)_4",9,6.0,0.9,4,0.5339134090694746,0.6643706394295948,1.3923376863055674,0.2664574686270494,2652.3831876031704,9,1.3411717414855957
