Algorithm,max_clusters,Repetition,ARI,NMI,DBI,Silhouette,CHS,Predicted k,Time
XMeans(max_clusters=198)_4,198,4,0.10469386778991525,0.5942623118682967,1.5266700265550852,0.15131648712137685,689.0107489076773,198,5.837096214294434
XMeans(max_clusters=199)_0,199,0,0.10147585466930795,0.5930682647812436,1.5259028305936844,0.15091840461074,693.9579285713322,199,5.349327802658081
XMeans(max_clusters=199)_1,199,1,0.10211078131020564,0.5920131482548106,1.5175365416522864,0.14763218986992102,693.1770674680846,199,5.393971920013428
XMeans(max_clusters=199)_2,199,2,0.10483081672344498,0.5944069376932123,1.5201109874808019,0.1496034229414048,687.5069733619182,199,4.64152193069458
XMeans(max_clusters=199)_3,199,3,0.10607190434492673,0.5950896183673285,1.498822763761574,0.15359123271211464,691.5331132133183,199,5.618215084075928
XMeans(max_clusters=199)_4,199,4,0.10007452459821121,0.5933133187948979,1.5231976066450357,0.1480551083217484,692.8191102413243,199,5.3781304359436035
XMeans(max_clusters=200)_0,200,0,0.10447876695044866,0.5940777784790441,1.51151268104718,0.15269008152904115,690.2484226269241,200,5.876611709594727
XMeans(max_clusters=200)_1,200,1,0.10392969606072572,0.5960686019521347,1.500410175956786,0.15013494760881993,686.7162053442589,200,5.3463170528411865
XMeans(max_clusters=200)_2,200,2,0.10574719919494514,0.5954569736486776,1.5302303278004559,0.15014998086410153,685.6966907720451,200,4.79534912109375
XMeans(max_clusters=200)_3,200,3,0.1047778443660501,0.5954250234387364,1.4955193100224293,0.15440892225934766,684.1341731565908,200,4.620820999145508
XMeans(max_clusters=200)_4,200,4,0.10755970162645147,0.5975929866259728,1.5107981936106114,0.15293145188521579,684.7246474610969,200,5.639289617538452
XMeans(max_clusters=201)_0,201,0,0.1080634869911966,0.5984429177084404,1.4904457589483004,0.15310228906795248,685.8779623378632,201,6.451448440551758
XMeans(max_clusters=201)_1,201,1,0.10275194749406835,0.595968378599199,1.503634552675583,0.15308341453054758,684.7528329880422,201,4.565325498580933
XMeans(max_clusters=201)_2,201,2,0.10096043893756305,0.5931992387230841,1.5152841228639935,0.15323083876060492,683.9404243289944,201,5.493598222732544
XMeans(max_clusters=201)_3,201,3,0.10206712415603983,0.5920246049245476,1.5102440424869865,0.14890598803563057,684.3030774248429,201,6.593517065048218
XMeans(max_clusters=201)_4,201,4,0.10183009604629921,0.5943172486851733,1.49792876142613,0.15236089135195677,686.3264454761559,201,5.499760389328003
XMeans(max_clusters=202)_0,202,0,0.10593377390712416,0.593980287407352,1.522179962737086,0.14987961612537043,685.0791689183903,202,5.648422002792358
XMeans(max_clusters=202)_1,202,1,0.10243545967704996,0.5941271481164118,1.5329802674081194,0.15296685809617053,685.3515427961123,202,5.930753946304321
XMeans(max_clusters=202)_2,202,2,0.1001252366638785,0.5932170804878348,1.5449502778035809,0.15078486493731008,692.0086119686434,202,5.454205513000488
XMeans(max_clusters=202)_3,202,3,0.10120443271391347,0.5947680081985646,1.4950991996941598,0.15402097086681574,678.869167449015,202,6.5571043491363525
XMeans(max_clusters=202)_4,202,4,0.10414465479426553,0.5921957862185093,1.5130642476582312,0.15074766254128252,688.3963391712285,202,6.753150701522827
XMeans(max_clusters=203)_0,203,0,0.10270356549221772,0.5932137396683214,1.5233216531414107,0.15114982584892017,685.0128884152787,203,5.608672380447388
XMeans(max_clusters=203)_1,203,1,0.10307424699793703,0.5941053124932996,1.533292736266696,0.14959893958972767,680.6869389437196,203,5.622636795043945
XMeans(max_clusters=203)_2,203,2,0.10594745576243954,0.5944971068854857,1.521149109785966,0.14761598353379068,678.9173858108642,203,5.604238986968994
XMeans(max_clusters=203)_3,203,3,0.1066224107245542,0.5964809106741232,1.5064449219239429,0.15268403245027837,674.621363091285,203,5.5815794467926025
XMeans(max_clusters=203)_4,203,4,0.10427630930405701,0.5969896600430005,1.5184758386789667,0.153422999784495,682.912054431064,203,5.533631086349487
XMeans(max_clusters=204)_0,204,0,0.09953146286278897,0.5944124895578455,1.4916650015515396,0.15555053255510515,687.5458552088496,204,5.6504967212677
XMeans(max_clusters=204)_1,204,1,0.10667724954755228,0.5962103334179384,1.4984588708796143,0.15302886318290068,679.7934285609182,204,5.694427013397217
XMeans(max_clusters=204)_2,204,2,0.102034665088343,0.5941895083729622,1.497359681888991,0.1527512670519297,684.6175345343623,204,5.689818382263184
XMeans(max_clusters=204)_3,204,3,0.10096184079861593,0.5925554978135744,1.5176078628700398,0.1502407540526245,684.7578588973062,204,5.388027191162109
XMeans(max_clusters=204)_4,204,4,0.0989588973765334,0.5933070315610547,1.5362210180738192,0.15076365220499321,689.6733897609096,204,5.661750316619873
XMeans(max_clusters=205)_0,205,0,0.10163135839050531,0.593014802067716,1.4899625550172504,0.15174421166159638,681.8077291492034,205,6.698913812637329
XMeans(max_clusters=205)_1,205,1,0.10170366690320587,0.5950096553262315,1.5149536167881705,0.15130157250749113,680.7980985728863,205,5.83135199546814
XMeans(max_clusters=205)_2,205,2,0.10291902831756092,0.5924689106384519,1.5150135152484068,0.14954551483698822,680.5795153127315,204,6.454618692398071
XMeans(max_clusters=205)_3,205,3,0.10642370694650509,0.596526000706486,1.501244664438423,0.15139137598115637,684.028448086605,205,5.5504372119903564
XMeans(max_clusters=205)_4,205,4,0.09995712031660227,0.5923681238884148,1.5309270739732854,0.14920743952032509,680.0728052142011,205,5.597381830215454
XMeans(max_clusters=206)_0,206,0,0.09997601858420348,0.5949114084247272,1.4810952946151819,0.15531975007603258,683.9645824355806,206,7.813077688217163
XMeans(max_clusters=206)_1,206,1,0.10374502941266142,0.5936889178205357,1.504136012427302,0.14973323442433073,677.2681484255844,206,5.81489634513855
XMeans(max_clusters=206)_2,206,2,0.09972291419792147,0.5927446418124339,1.5036152848403483,0.14893260097210415,676.3433305158406,206,6.723072528839111
XMeans(max_clusters=206)_3,206,3,0.09915824279427032,0.5934570959060855,1.5014037291094509,0.15091851394609737,678.3239024083575,206,5.67454981803894
XMeans(max_clusters=206)_4,206,4,0.09884832688743493,0.5921402780724164,1.5123936401858156,0.15217425231212656,684.8561344341322,206,5.759769439697266
XMeans(max_clusters=207)_0,207,0,0.09805597126483766,0.5923185145404593,1.4937033244681064,0.153629663987811,683.7118405822885,207,7.620428800582886
XMeans(max_clusters=207)_1,207,1,0.10120319307914029,0.594248405136684,1.491562177480295,0.15291019756070345,676.1425757218223,207,6.620100259780884
XMeans(max_clusters=207)_2,207,2,0.10041429137101276,0.5942041286003984,1.5107902478764643,0.1508325903832916,675.9263542966229,207,5.654532194137573
XMeans(max_clusters=207)_3,207,3,0.09412976377195063,0.588578963780887,1.5136200049777793,0.14929229546081452,675.4539259078958,207,5.463231801986694
XMeans(max_clusters=207)_4,207,4,0.10228282851658517,0.5927161553165098,1.5007402864624049,0.1526972302037966,678.2232596377845,207,5.4183619022369385
XMeans(max_clusters=208)_0,208,0,0.09772108855724458,0.5903902468907593,1.5035192734210576,0.1497822545783375,671.9189123832952,208,5.606590032577515
XMeans(max_clusters=208)_1,208,1,0.09415652287532605,0.5878798712032984,1.5221066192484325,0.14623548031038228,670.6064207951997,208,5.522587060928345
XMeans(max_clusters=208)_2,208,2,0.10215534149766407,0.5934098097717532,1.4793748617673406,0.14870430609731727,669.8751019971955,208,5.510128498077393
XMeans(max_clusters=208)_3,208,3,0.09641187704289876,0.5909737046188288,1.50756256920058,0.14941061021199487,673.5932154789668,208,5.880191087722778
XMeans(max_clusters=208)_4,208,4,0.10017746625414699,0.5955203913366119,1.5197936803290222,0.15197434188222753,675.8224638471665,208,6.813295364379883
XMeans(max_clusters=209)_0,209,0,0.10419049470915535,0.5946027255033427,1.5081991037160145,0.1536808876237763,667.0631773363665,209,5.6858155727386475
XMeans(max_clusters=209)_1,209,1,0.10317307084500725,0.5960068737086989,1.5001464589014641,0.15238871446482516,671.6408548896052,205,6.725591421127319
XMeans(max_clusters=209)_2,209,2,0.1015918807982352,0.5943246736853033,1.504039971436719,0.1532450304518797,669.7863071172375,209,4.540926933288574
XMeans(max_clusters=209)_3,209,3,0.09756191308535085,0.5907813902504763,1.5154110102073124,0.149386038501234,674.5367286402441,209,5.831365346908569
XMeans(max_clusters=209)_4,209,4,0.09809104374386055,0.5915521072543631,1.5016541244738724,0.15260460615640542,676.8297406321195,209,6.762016534805298
